Time_us,Roll,Pitch,GyroX,GyroY,GyroZ,T1,T2,T3,PhiX,PhiY,PhiDX,PhiDY,motor_vel_1,motor_vel_2,motor_vel_3,motor_pos_1,motor_pos_2,motor_pos_3,motor_torq_1,motor_torq_2,motor_torq_3
51966994,-0.0017,-0.0005,0.0015,0.0302,0.0500,0.0339,-0.0204,-0.0076,0.0006,0.0006,0.1714,0.1586,-1.3177,-0.2518,1.3986,6.9914,17.3688,-2.7185,-0.0072,-0.0552,0.0531
51971994,-0.0018,-0.0009,0.0031,-0.0339,-0.0389,0.0313,0.0138,-0.0495,0.0014,0.0014,0.1587,-0.0593,-1.7571,0.1383,-0.1875,6.9811,17.3694,-2.7194,-0.0048,-0.0228,0.0454
51976994,-0.0022,-0.0013,-0.0571,-0.0666,0.0084,0.0761,0.0175,-0.0926,0.0012,0.0012,-0.0508,-0.1602,-0.4251,0.2463,-0.9568,6.9788,17.3706,-2.7231,0.0186,-0.0192,0.0021
51981994,-0.0025,-0.0018,-0.0418,-0.0565,0.0552,0.0771,0.0244,-0.0951,-0.0004,-0.0004,-0.3057,-0.3451,2.1935,1.1118,-2.6001,6.9892,17.3750,-2.7365,0.0186,0.0086,-0.0329
51986994,-0.0030,-0.0021,-0.0730,-0.0195,0.0484,0.1034,-0.0003,-0.0974,-0.0027,-0.0027,-0.4641,-0.4487,3.7324,2.1402,-3.3811,7.0049,17.3866,-2.7510,0.0609,0.0158,-0.0619
51991994,-0.0030,-0.0020,-0.0473,0.0672,0.0689,0.0890,-0.0361,-0.0450,-0.0027,-0.0027,-0.0098,-0.2605,0.4994,3.0269,-1.1892,7.0109,17.3988,-2.7602,0.1112,0.0011,-0.1109
51996994,-0.0032,-0.0018,-0.0015,0.0788,0.0326,0.0651,-0.0366,-0.0248,-0.0026,-0.0026,0.0298,-0.0087,0.0135,0.9264,-0.2002,7.0106,17.4099,-2.7614,0.1122,0.0040,-0.0932
52001994,-0.0031,-0.0011,0.0238,0.1918,0.0020,0.0486,-0.0975,0.0491,-0.0027,-0.0027,-0.0183,0.3390,-0.0162,-1.4330,0.4609,7.0104,17.4036,-2.7596,0.0817,-0.0160,-0.0668
52006994,-0.0024,-0.0001,0.1671,0.2178,-0.0013,-0.0439,-0.0829,0.1266,-0.0021,-0.0021,0.1176,0.5687,-0.4548,-3.2634,1.2509,7.0087,17.3859,-2.7548,0.0541,-0.0215,-0.0261
52011994,-0.0020,0.0009,0.1121,0.2080,-0.0301,-0.0222,-0.1088,0.1276,-0.0020,-0.0020,0.0162,0.7995,-0.4706,-5.3417,2.2667,7.0052,17.3648,-2.7423,0.0473,-0.0493,0.0147
52016994,-0.0015,0.0021,0.0751,0.2068,0.0029,-0.0112,-0.1311,0.1426,-0.0013,-0.0013,0.1512,0.6125,-0.3224,-2.0840,3.1318,7.0045,17.3490,-2.7301,0.0026,-0.1070,0.0336
52021994,-0.0014,0.0026,0.0632,0.1023,0.1572,-0.0027,-0.0847,0.1056,0.0002,0.0002,0.2882,0.3236,-1.6768,-0.5938,2.2511,6.9964,17.3473,-2.7131,-0.0049,-0.1377,0.0962
52026994,-0.0012,0.0027,0.0614,0.0208,0.0307,-0.0094,-0.0516,0.0645,0.0014,0.0014,0.2337,0.1880,-1.5947,-0.7501,1.4010,6.9897,17.3431,-2.7077,-0.0043,-0.1281,0.1186
52031994,-0.0009,0.0022,0.0999,-0.0892,-0.0053,-0.0384,0.0240,0.0138,0.0024,0.0024,0.2001,-0.0764,-1.1642,-0.1299,0.0348,6.9823,17.3425,-2.7064,-0.0101,-0.0861,0.1170
52036994,-0.0008,0.0015,0.0293,-0.0837,0.0891,0.0020,0.0184,-0.0101,0.0033,0.0033,0.1827,-0.1329,-1.4979,0.5265,-0.1057,6.9765,17.3447,-2.7069,-0.0211,-0.0646,0.0664
52041994,-0.0005,0.0008,0.0470,-0.0883,0.0475,-0.0155,0.0394,-0.0184,0.0043,0.0043,0.2156,-0.2203,-1.8139,0.9127,-0.7849,6.9642,17.3486,-2.7098,-0.0292,-0.0266,0.0245
52046994,-0.0006,0.0003,-0.0147,-0.0464,0.0173,0.0203,0.0086,-0.0269,0.0043,0.0043,-0.0058,-0.2727,-0.0284,1.5246,-1.3844,6.9643,17.3569,-2.7149,-0.0242,0.0142,0.0050
52051994,-0.0006,0.0004,-0.0049,0.0632,0.0429,0.0161,-0.0403,0.0292,0.0043,0.0043,0.0029,-0.3469,0.0331,2.7560,-2.5168,6.9645,17.3677,-2.7286,-0.0012,0.0127,-0.0154
52056994,-0.0006,0.0007,-0.0144,0.1203,0.0509,0.0230,-0.0767,0.0596,0.0040,0.0040,-0.0602,-0.2421,0.7875,2.6073,-2.0533,6.9672,17.3858,-2.7380,0.0129,-0.0014,-0.0271
52061994,-0.0006,0.0015,0.0043,0.2004,0.0790,0.0134,-0.1235,0.1192,0.0033,0.0033,-0.1474,0.2849,1.7573,-0.4761,0.6099,6.9767,17.3845,-2.7365,0.0152,-0.0157,-0.0065
52066994,-0.0006,0.0024,-0.0244,0.2361,-0.0114,0.0266,-0.1704,0.1424,0.0019,0.0019,-0.2802,0.6993,1.6910,-4.1339,1.8218,6.9842,17.3640,-2.7294,0.0209,-0.0282,0.0337
52071994,-0.0005,0.0038,0.0580,0.2874,-0.0844,-0.0247,-0.1996,0.2145,0.0013,0.0013,-0.1146,1.0863,-0.2479,-7.3000,2.9728,6.9829,17.3346,-2.7102,0.0299,-0.0597,0.0951
52076994,-0.0008,0.0053,-0.0571,0.3516,-0.1122,0.0437,-0.2300,0.2300,0.0006,0.0006,-0.1396,0.8108,-0.0375,-3.9051,2.0007,6.9828,17.3143,-2.7026,0.0197,-0.1509,0.1213
52081994,-0.0007,0.0063,0.0189,0.1683,0.0668,0.0067,-0.1899,0.1909,0.0009,0.0009,0.0629,0.3753,-0.5076,-1.3481,1.3142,6.9812,17.3055,-2.6938,0.0108,-0.1986,0.1633
52086994,-0.0009,0.0066,-0.0128,0.0565,0.0319,0.0267,-0.1547,0.1318,0.0009,0.0009,0.0015,0.2752,0.0700,-1.1771,1.6346,6.9797,17.3009,-2.6873,0.0200,-0.1956,0.1920
52091994,-0.0007,0.0060,0.0669,-0.0987,-0.0435,-0.0239,-0.0487,0.0675,0.0014,0.0014,0.0841,0.0716,-0.1277,-1.0306,1.1589,6.9793,17.2942,-2.6794,0.0163,-0.1851,0.1940
52096994,-0.0007,0.0052,0.0101,-0.1164,-0.0417,0.0068,-0.0403,0.0286,0.0014,0.0014,0.0090,-0.0831,-0.0335,-0.2590,0.1689,6.9791,17.2931,-2.6791,0.0116,-0.1474,0.1561
52101994,-0.0004,0.0043,0.0449,-0.1332,-0.0246,-0.0176,-0.0029,0.0176,0.0019,0.0019,0.1007,-0.1302,-0.6003,0.0033,0.0413,6.9771,17.2933,-2.6792,-0.0011,-0.1227,0.1065
52106994,-0.0004,0.0033,0.0089,-0.1426,-0.0447,0.0006,0.0083,-0.0141,0.0022,0.0022,0.0620,-0.1491,-0.5562,0.0776,-0.0051,6.9735,17.2935,-2.6791,-0.0020,-0.0763,0.0852
52111994,-0.0002,0.0027,0.0302,-0.0623,-0.0102,-0.0140,-0.0107,0.0236,0.0029,0.0029,0.1304,-0.0894,-1.0377,0.2526,-0.0952,6.9698,17.2947,-2.6796,0.0009,-0.0347,0.0427
52116994,-0.0003,0.0023,-0.0153,-0.0382,-0.0398,0.0128,-0.0299,0.0124,0.0033,0.0033,0.0831,-0.0988,-0.9305,0.5553,-0.2241,6.9628,17.2968,-2.6804,-0.0130,-0.0099,0.0228
52121994,-0.0003,0.0020,-0.0040,-0.0104,-0.0533,0.0059,-0.0353,0.0233,0.0039,0.0039,0.1174,-0.0145,-1.3625,0.0160,-0.0369,6.9576,17.2986,-2.6814,-0.0025,-0.0151,0.0182
52126994,-0.0006,0.0019,-0.0495,0.0421,-0.0911,0.0360,-0.0774,0.0308,0.0037,0.0037,-0.0426,0.1098,-0.5157,-0.8734,-0.0034,6.9522,17.2950,-2.6813,0.0004,-0.0284,0.0182
52131994,-0.0008,0.0022,-0.0202,0.0861,-0.0649,0.0251,-0.0955,0.0629,0.0034,0.0034,-0.0437,0.1911,0.0164,-0.9197,0.4299,6.9526,17.2894,-2.6788,0.0032,-0.0354,0.0265
52136994,-0.0012,0.0026,-0.0483,0.1197,-0.0621,0.0485,-0.1302,0.0745,0.0022,0.0022,-0.2469,0.2948,1.8575,-1.4808,0.7699,6.9612,17.2837,-2.6752,0.0199,-0.0742,0.0307
52141994,-0.0016,0.0032,-0.0559,0.1332,-0.0588,0.0613,-0.1545,0.0863,0.0013,0.0013,-0.1795,0.3989,0.7968,-2.2877,1.1294,6.9656,17.2705,-2.6691,0.0463,-0.1062,0.0679
52146994,-0.0019,0.0038,-0.0312,0.1182,-0.0887,0.0525,-0.1549,0.0921,0.0008,0.0008,-0.0982,0.3751,-0.0307,-2.4272,0.8766,6.9648,17.2606,-2.6655,0.0649,-0.1496,0.0886
52151994,-0.0021,0.0041,-0.0012,0.0605,-0.0914,0.0389,-0.1266,0.0771,0.0003,0.0003,-0.0983,0.3010,-0.0016,-2.6272,0.4673,6.9649,17.2448,-2.6623,0.0564,-0.1541,0.0923
52156994,-0.0020,0.0042,0.0394,-0.0003,-0.0582,0.0159,-0.0853,0.0626,0.0002,0.0002,-0.0207,0.2008,-0.1620,-2.1219,0.4652,6.9641,17.2361,-2.6600,0.0422,-0.1482,0.0861
52161994,-0.0018,0.0039,0.0556,-0.0825,-0.0325,0.0030,-0.0323,0.0255,0.0006,0.0006,0.0775,-0.0290,-0.5978,-0.6960,-0.0074,6.9621,17.2305,-2.6602,0.0395,-0.1345,0.0662
52166994,-0.0015,0.0033,0.0736,-0.0971,-0.0395,-0.0124,-0.0065,0.0143,0.0016,0.0016,0.1993,-0.0878,-1.4848,-0.1434,-0.0225,6.9536,17.2299,-2.6603,0.0159,-0.0906,0.0598
52171994,-0.0013,0.0025,0.0403,-0.1008,-0.0737,-0.0002,0.0008,-0.0092,0.0024,0.0024,0.1597,-0.1688,-1.6845,0.0842,-0.7896,6.9466,17.2305,-2.6631,-0.0050,-0.0424,0.0227
52176994,-0.0010,0.0019,0.0183,-0.0867,-0.0499,0.0074,0.0030,-0.0162,0.0032,0.0032,0.1607,-0.2092,-2.0733,0.3006,-1.2732,6.9346,17.2316,-2.6681,0.0005,-0.0030,0.0026
52181994,-0.0012,0.0014,-0.0159,-0.0400,-0.0429,0.0297,-0.0222,-0.0125,0.0037,0.0037,0.0895,-0.2356,-1.6536,0.7781,-1.7356,6.9277,17.2360,-2.6776,0.0024,0.0007,-0.0061
52186994,-0.0014,0.0013,-0.0357,0.0244,-0.0603,0.0454,-0.0598,0.0074,0.0034,0.0034,-0.0547,-0.1710,-0.4534,0.5921,-1.9204,6.9234,17.2382,-2.6857,0.0145,-0.0096,-0.0134
52191994,-0.0017,0.0016,-0.0324,0.0641,-0.0478,0.0511,-0.0861,0.0295,0.0026,0.0026,-0.1501,0.1185,0.6177,-1.0430,-0.3435,6.9257,17.2344,-2.6897,0.0202,-0.0166,-0.0099
52196994,-0.0020,0.0018,-0.0290,0.0953,-0.0850,0.0530,-0.1098,0.0470,0.0017,0.0017,-0.1868,0.3740,0.4236,-3.1246,0.4613,6.9326,17.2222,-2.6873,0.0559,-0.0435,-0.0001
52201994,-0.0022,0.0023,-0.0202,0.1387,-0.1602,0.0495,-0.1429,0.0749,0.0011,0.0011,-0.1183,0.5869,-0.1257,-4.0988,1.6667,6.9317,17.1943,-2.6787,0.0567,-0.1021,0.0270
52206994,-0.0021,0.0031,0.0507,0.1536,-0.0411,0.0130,-0.1371,0.1194,0.0012,0.0012,0.0080,0.5384,-0.1534,-3.1013,1.8472,6.9309,17.1819,-2.6709,0.0506,-0.1434,0.0656
52211994,-0.0018,0.0035,0.0898,0.0910,-0.0267,-0.0141,-0.1004,0.1114,0.0015,0.0015,0.0743,0.3260,-0.2958,-1.9782,1.0443,6.9295,17.1695,-2.6648,0.0413,-0.1478,0.0829
52216994,-0.0013,0.0037,0.0864,0.0089,-0.0801,-0.0243,-0.0621,0.0771,0.0024,0.0024,0.1728,0.1950,-1.2255,-1.4584,0.9360,6.9243,17.1637,-2.6614,0.0058,-0.1304,0.1140
52221994,-0.0009,0.0033,0.1002,-0.1075,-0.0560,-0.0398,0.0109,0.0225,0.0038,0.0038,0.2882,-0.0528,-2.0179,-0.2739,0.4296,6.9175,17.1603,-2.6582,-0.0089,-0.1103,0.1028
52226994,-0.0004,0.0025,0.0626,-0.1481,-0.0374,-0.0299,0.0405,-0.0149,0.0056,0.0056,0.3605,-0.1672,-3.2958,0.1466,-0.0980,6.8972,17.1612,-2.6587,-0.0206,-0.0636,0.0799
52231994,-0.0001,0.0014,0.0440,-0.1567,-0.0520,-0.0263,0.0604,-0.0401,0.0079,0.0079,0.4596,-0.2473,-4.7670,0.4462,-0.7180,6.8783,17.1632,-2.6620,-0.0256,-0.0179,0.0381
52236994,-0.0003,0.0007,-0.0073,-0.1307,-0.0181,0.0089,0.0461,-0.0572,0.0084,0.0084,0.0925,-0.3202,-1.3538,0.9761,-1.4595,6.8656,17.1671,-2.6679,-0.0461,0.0183,-0.0006
52241994,-0.0004,0.0001,-0.0470,-0.0599,0.0341,0.0358,0.0125,-0.0444,0.0082,0.0082,-0.0317,-0.5128,-0.1778,2.9042,-2.9192,6.8656,17.1813,-2.6831,-0.0277,0.0317,-0.0184
52246994,-0.0006,-0.0003,-0.0238,-0.0394,-0.0050,0.0247,0.0142,-0.0396,0.0081,0.0081,-0.0295,-0.6039,0.2486,3.8154,-3.4436,6.8666,17.1979,-2.6979,0.0208,0.0375,-0.0521
