Time_us,Roll,Pitch,GyroX,GyroY,GyroZ,T1,T2,T3,PhiX,PhiY,PhiDX,PhiDY,motor_vel_1,motor_vel_2,motor_vel_3,motor_pos_1,motor_pos_2,motor_pos_3,motor_torq_1,motor_torq_2,motor_torq_3
178461994,0.0024,0.0026,-0.0027,-0.1588,0.0872,-0.0391,0.0637,-0.0145,0.0655,0.0655,-0.1192,-0.2250,2.2091,1.3317,0.4854,19.8279,-20.5144,-30.7404,-0.0018,-0.0506,0.0578
178466994,0.0028,0.0013,0.0947,-0.2541,0.0827,-0.1025,0.1656,-0.0535,0.0660,0.0660,0.0840,-0.3963,0.9673,1.7592,-0.0655,19.8357,-20.5073,-30.7401,-0.0156,-0.0257,0.0352
178471994,0.0035,0.0001,0.1448,-0.1860,0.1440,-0.1445,0.1746,-0.0134,0.0675,0.0675,0.3151,-0.4272,-0.9387,2.5079,-0.5917,19.8323,-20.4933,-30.7425,-0.0289,0.0133,-0.0064
178476994,0.0046,-0.0008,0.1704,-0.1429,0.1483,-0.1795,0.1849,0.0118,0.0706,0.0706,0.6217,-0.5314,-3.9885,3.5360,-1.4630,19.8093,-20.4797,-30.7508,-0.0707,0.0449,-0.0285
178481994,0.0056,-0.0015,0.2046,-0.0886,0.2699,-0.2139,0.1930,0.0522,0.0741,0.0741,0.6859,-0.6168,-2.3094,6.4439,-0.3399,19.7997,-20.4431,-30.7522,-0.1406,0.0567,-0.0023
178486994,0.0070,-0.0019,0.2214,-0.0464,0.3875,-0.2300,0.1977,0.0902,0.0771,0.0771,0.6103,-0.2557,-1.9241,3.7495,1.0661,19.7890,-20.4291,-30.7470,-0.1557,0.1364,0.0092
178491994,0.0080,-0.0019,0.1698,0.0351,-0.1049,-0.2300,0.1311,0.1072,0.0798,0.0798,0.5264,0.0070,-2.1742,1.9753,1.6187,19.7804,-20.4156,-30.7408,-0.1897,0.1775,0.0517
178496994,0.0084,-0.0015,0.0382,0.0932,0.0265,-0.1764,0.0651,0.1143,0.0823,0.0823,0.5158,0.1618,-3.0022,1.8732,2.7609,19.7629,-20.4083,-30.7256,-0.2249,0.1877,0.0732
178501994,0.0085,-0.0007,-0.0220,0.1341,0.2091,-0.1356,0.0227,0.1371,0.0846,0.0846,0.4499,0.2974,-2.7747,1.4264,3.5339,19.7515,-20.3988,-30.7115,-0.2254,0.1463,0.1031
178506994,0.0079,-0.0003,-0.1619,0.1203,-0.0044,-0.0500,-0.0322,0.0817,0.0857,0.0857,0.2183,0.4093,-1.5780,0.7923,4.5202,19.7407,-20.3953,-30.6847,-0.1901,0.1060,0.1172
178511994,0.0072,0.0001,-0.1243,0.1252,-0.0511,-0.0615,-0.0377,0.0933,0.0866,0.0866,0.1792,0.4393,-1.0962,0.2595,4.3082,19.7363,-20.3933,-30.6672,-0.1471,0.0812,0.1234
178516994,0.0060,0.0005,-0.2150,0.1063,-0.1238,0.0119,-0.0747,0.0484,0.0861,0.0861,-0.0932,0.2360,0.0103,0.5295,2.2033,19.7356,-20.3914,-30.6516,-0.1264,0.0331,0.1113
178521994,0.0052,0.0008,-0.1460,0.0501,-0.0759,-0.0131,-0.0368,0.0411,0.0857,0.0857,-0.0814,0.1318,0.0780,0.2697,1.3239,19.7359,-20.3887,-30.6464,-0.0795,-0.0038,0.0896
178526994,0.0044,0.0007,-0.1524,-0.0614,0.0087,0.0093,0.0164,-0.0248,0.0846,0.0846,-0.2230,0.0311,0.8791,-0.5022,0.6885,19.7400,-20.3904,-30.6416,-0.0388,-0.0196,0.0664
178531994,0.0036,0.0001,-0.1249,-0.0983,-0.0279,0.0068,0.0421,-0.0521,0.0828,0.0828,-0.3625,0.1274,1.3535,-2.7416,0.1587,19.7455,-20.4054,-30.6410,-0.0174,-0.0130,0.0381
178536994,0.0030,-0.0003,-0.0935,-0.0599,-0.0539,-0.0013,0.0324,-0.0373,0.0813,0.0813,-0.3020,-0.0526,2.1186,-0.2513,-0.1564,19.7582,-20.4077,-30.6413,0.0053,-0.0038,-0.0049
178541994,0.0029,-0.0008,0.0034,-0.1029,0.0396,-0.0521,0.0943,-0.0377,0.0806,0.0806,-0.1263,-0.3504,2.2136,2.3595,-0.8179,19.7670,-20.3953,-30.6448,-0.0007,0.0121,-0.0354
178546994,0.0028,-0.0012,0.0089,-0.0858,0.0283,-0.0554,0.0921,-0.0335,0.0811,0.0811,0.0986,-0.3565,0.6165,3.3559,-0.1205,19.7736,-20.3818,-30.6469,0.0027,0.0262,-0.0421
178551994,0.0034,-0.0017,0.1515,-0.1008,0.0222,-0.1511,0.1566,-0.0030,0.0839,0.0839,0.5508,-0.5619,-1.2204,6.1905,0.2682,19.7688,-20.3490,-30.6457,-0.0319,0.0631,-0.0375
178556994,0.0042,-0.0022,0.1723,-0.0538,0.0463,-0.1781,0.1554,0.0280,0.0878,0.0878,0.7931,-0.4026,-4.4234,4.7327,0.2476,19.7457,-20.3292,-30.6441,-0.0527,0.1038,-0.0339
178561994,0.0057,-0.0022,0.2636,0.0263,-0.1089,-0.2300,0.1487,0.1038,0.0916,0.0916,0.7525,-0.1358,-3.1435,3.3417,1.2611,19.7310,-20.3065,-30.6392,-0.1077,0.1494,-0.0048
178566994,0.0065,-0.0018,0.1561,0.0510,-0.0243,-0.2125,0.1081,0.1016,0.0943,0.0943,0.5380,0.0370,-1.3635,2.9766,2.8078,19.7234,-20.2944,-30.6229,-0.1491,0.1595,0.0278
178571994,0.0069,-0.0011,0.0305,0.1524,-0.0108,-0.1452,0.0115,0.1324,0.0963,0.0963,0.3955,0.2500,-1.1265,2.3046,3.5729,19.7188,-20.2802,-30.6087,-0.1869,0.1524,0.0722
178576994,0.0068,-0.0005,0.0067,0.1414,-0.1391,-0.1340,-0.0049,0.1227,0.0979,0.0979,0.3262,0.3332,-0.8800,1.4393,3.9170,19.7135,-20.2741,-30.5846,-0.1927,0.1153,0.0988
178581994,0.0067,0.0005,-0.0272,0.1836,-0.1492,-0.1122,-0.0546,0.1495,0.0988,0.0988,0.1703,0.4504,-0.0737,0.4031,3.8453,19.7131,-20.2711,-30.5692,-0.1537,0.0662,0.1266
178586994,0.0062,0.0012,-0.0797,0.1124,-0.1214,-0.0720,-0.0475,0.1055,0.0989,0.0989,0.0308,0.3068,0.3735,0.3489,2.8571,19.7151,-20.2699,-30.5510,-0.1169,0.0415,0.1321
178591994,0.0058,0.0014,-0.1097,0.0244,-0.0811,-0.0452,-0.0177,0.0535,0.0989,0.0989,-0.0076,0.2351,0.4010,0.1773,2.8938,19.7168,-20.2682,-30.5394,-0.1067,-0.0009,0.1464
178596994,0.0057,0.0011,-0.0754,-0.0651,-0.1021,-0.0629,0.0407,0.0104,0.0984,0.0984,-0.0913,0.1351,0.7473,-0.7190,1.8585,19.7203,-20.2708,-30.5266,-0.0663,-0.0094,0.1093
178601994,0.0053,0.0005,-0.1243,-0.1057,-0.1577,-0.0289,0.0500,-0.0394,0.0972,0.0972,-0.2408,0.1029,1.0402,-1.5992,1.0840,19.7244,-20.2804,-30.5224,-0.0595,-0.0073,0.0653
178606994,0.0048,-0.0002,-0.0947,-0.1023,-0.1180,-0.0360,0.0668,-0.0444,0.0969,0.0969,-0.0540,-0.0857,0.0624,0.4075,0.6239,19.7257,-20.2798,-30.5185,-0.0498,0.0062,0.0404
178611994,0.0042,-0.0009,-0.0806,-0.1252,0.0054,-0.0295,0.0938,-0.0637,0.0973,0.0973,0.0647,-0.3913,0.4129,3.7388,0.3258,19.7271,-20.2602,-30.5172,-0.0360,0.0405,-0.0006
178616994,0.0039,-0.0016,-0.0296,-0.1032,-0.0078,-0.0546,0.1054,-0.0517,0.0983,0.0983,0.2008,-0.6059,0.1780,5.9739,-0.4804,19.7287,-20.2366,-30.5197,-0.0279,0.0415,-0.0201
178621994,0.0039,-0.0023,0.0379,-0.1264,-0.0279,-0.0956,0.1486,-0.0562,0.0995,0.0995,0.2504,-0.5928,-0.0101,5.3544,-0.6347,19.7287,-20.1982,-30.5221,-0.0335,0.1152,-0.0534
178626994,0.0042,-0.0025,0.0666,-0.0507,-0.0826,-0.1189,0.1211,-0.0118,0.1014,0.1014,0.3760,-0.4427,-0.7397,5.2255,0.1934,19.7249,-20.1765,-30.5218,-0.0652,0.1352,-0.0601
178631994,0.0045,-0.0022,0.0754,0.0397,-0.1318,-0.1318,0.0734,0.0431,0.1031,0.1031,0.3432,-0.2245,-0.9205,3.7596,0.3680,19.7215,-20.1536,-30.5203,-0.1065,0.1453,-0.0407
178636994,0.0050,-0.0019,0.1048,0.1090,-0.0414,-0.1547,0.0498,0.1001,0.1052,0.1052,0.4213,-0.0070,-1.2854,2.9842,1.4989,19.7134,-20.1415,-30.5132,-0.1253,0.1231,-0.0219
178641994,0.0053,-0.0010,0.0363,0.2242,0.0069,-0.1189,-0.0389,0.1586,0.1066,0.1066,0.2839,0.3407,-0.8356,1.1699,2.6748,19.7100,-20.1317,-30.5027,-0.1491,0.0854,0.0135
178646994,0.0055,0.0002,-0.0086,0.2306,-0.0163,-0.0968,-0.0733,0.1682,0.1080,0.1080,0.2642,0.5288,-0.8283,0.2873,4.1301,19.7050,-20.1306,-30.4785,-0.1385,0.0618,0.0349
178651994,0.0052,0.0013,-0.0892,0.1988,-0.0569,-0.0457,-0.1020,0.1411,0.1083,0.1083,0.0589,0.4885,-0.1184,-0.3362,3.3951,19.7043,-20.1323,-30.4648,-0.1189,0.0102,0.0956
178656994,0.0049,0.0020,-0.0944,0.1307,-0.0750,-0.0362,-0.0855,0.1130,0.1082,0.1082,-0.0138,0.3917,0.0168,-0.7676,2.5922,19.7047,-20.1351,-30.4486,-0.0844,-0.0239,0.1408
178661994,0.0043,0.0024,-0.0861,0.0525,-0.0679,-0.0305,-0.0544,0.0770,0.1073,0.1073,-0.1795,0.4957,0.2169,-3.6690,2.0267,19.7054,-20.1532,-30.4404,-0.0442,-0.0376,0.1310
178666994,0.0038,0.0024,-0.1048,-0.0327,-0.0838,-0.0100,-0.0215,0.0218,0.1058,0.1058,-0.2957,0.3305,0.7711,-3.6869,0.9793,19.7099,-20.1706,-30.4342,-0.0345,-0.0939,0.1147
178671994,0.0040,0.0019,-0.0027,-0.1063,0.0463,-0.0686,0.0613,0.0126,0.1057,0.1057,-0.0195,-0.1276,0.5447,0.4940,0.2214,19.7125,-20.1712,-30.4332,-0.0135,-0.0631,0.0709
178676994,0.0039,0.0010,0.0250,-0.1692,0.0655,-0.0836,0.1162,-0.0249,0.1061,0.1061,0.0779,-0.3119,0.2679,1.7720,-0.0600,19.7140,-20.1635,-30.4335,-0.0266,-0.0348,0.0466
178681994,0.0043,0.0001,0.1002,-0.1744,-0.0288,-0.1380,0.1543,-0.0196,0.1074,0.1074,0.2571,-0.3933,-0.6944,2.4588,-0.3531,19.7114,-20.1492,-30.4348,-0.0433,0.0153,0.0071
178686994,0.0049,-0.0006,0.1494,-0.1491,0.0393,-0.1754,0.1763,0.0037,0.1096,0.1096,0.4472,-0.5398,-2.2196,3.6095,-1.4145,19.6990,-20.1353,-30.4419,-0.0850,0.0451,-0.0133
178691994,0.0059,-0.0014,0.1814,-0.1161,0.1807,-0.2082,0.1976,0.0315,0.1130,0.1130,0.6738,-0.7097,-2.3576,6.9383,-0.6850,19.6894,-20.0963,-30.4451,-0.1354,0.0565,-0.0087
178696994,0.0070,-0.0020,0.2046,-0.0739,0.2335,-0.2300,0.2041,0.0630,0.1165,0.1165,0.7013,-0.3923,-2.7610,4.8150,0.7284,19.6737,-20.0781,-30.4407,-0.1542,0.1375,0.0016
178701994,0.0077,-0.0021,0.1136,0.0391,0.0118,-0.2080,0.1174,0.0920,0.1192,0.1192,0.5411,0.0131,-2.9385,1.9881,1.6563,19.6618,-20.0637,-30.4342,-0.1976,0.1873,0.0359
178706994,0.0081,-0.0017,0.0272,0.1020,0.0112,-0.1640,0.0571,0.1082,0.1217,0.1217,0.5039,0.1299,-3.2946,1.8338,2.1951,19.6420,-20.0567,-30.4212,-0.2114,0.1934,0.0582
178711994,0.0078,-0.0009,-0.1048,0.1857,0.0625,-0.0789,-0.0376,0.1238,0.1234,0.1234,0.3390,0.2896,-2.7484,1.5224,2.8638,19.6308,-20.0465,-30.4099,-0.2087,0.1514,0.0930
178716994,0.0070,-0.0002,-0.1726,0.1830,0.0686,-0.0255,-0.0738,0.1072,0.1243,0.1243,0.1775,0.3896,-1.7632,0.8026,3.4668,19.6192,-20.0434,-30.3890,-0.1660,0.1095,0.1155
178721994,0.0061,0.0006,-0.1567,0.1652,0.0035,-0.0197,-0.0839,0.1040,0.1247,0.1247,0.0872,0.3698,-1.1822,0.2157,2.8505,19.6144,-20.0426,-30.3773,-0.1228,0.0850,0.1179
178726994,0.0050,0.0013,-0.1915,0.1292,-0.0493,0.0183,-0.0989,0.0748,0.1245,0.1245,-0.0552,0.2121,-0.4452,0.5366,1.6062,19.6109,-20.0404,-30.3670,-0.1010,0.0374,0.1151
178731994,0.0041,0.0017,-0.1762,0.0434,-0.0297,0.0265,-0.0638,0.0338,0.1239,0.1239,-0.1108,0.1194,0.0392,0.2775,1.2573,19.6111,-20.0387,-30.3620,-0.0569,-0.0021,0.0952
178736994,0.0034,0.0016,-0.1381,-0.0467,-0.0282,0.0183,-0.0120,-0.0097,0.1232,0.1232,-0.1481,0.0410,0.4225,-0.2549,0.8750,19.6134,-20.0393,-30.3563,-0.0142,-0.0192,0.0777
178741994,0.0026,0.0010,-0.1326,-0.0819,-0.0340,0.0301,0.0084,-0.0424,0.1214,0.1214,-0.3492,0.1632,1.0229,-2.9635,0.1855,19.6178,-20.0532,-30.3554,0.0040,-0.0274,0.0374
178746994,0.0021,0.0004,-0.0886,-0.0684,-0.0270,0.0130,0.0204,-0.0365,0.1198,0.1198,-0.3314,0.0290,1.9604,-1.3699,-0.1172,19.6287,-20.0615,-30.3559,0.0219,-0.0229,-0.0067
178751994,0.0020,-0.0001,-0.0012,-0.0858,0.0692,-0.0313,0.0652,-0.0259,0.1186,0.1186,-0.2414,-0.2767,2.8157,1.3677,-1.0841,19.6401,-20.0553,-30.3599,0.0191,-0.0023,-0.0273
178756994,0.0021,-0.0008,0.0449,-0.1042,0.0362,-0.0628,0.0996,-0.0326,0.1193,0.1193,0.1541,-0.2948,-0.0726,2.3695,-0.0806,19.6431,-20.0454,-30.3640,0.0236,0.0178,-0.0367
178761994,0.0029,-0.0012,0.2013,-0.0644,-0.0020,-0.1721,0.1384,0.0335,0.1222,0.1222,0.5700,-0.4021,-1.5107,4.7654,0.4286,19.6371,-20.0212,-30.3622,-0.0186,0.0479,-0.0379
178766994,0.0039,-0.0015,0.2285,-0.0822,0.0713,-0.2050,0.1739,0.0393,0.1269,0.1269,0.9526,-0.5294,-4.8579,6.0806,0.3328,19.6122,-19.9949,-30.3594,-0.0506,0.0808,-0.0316
178771994,0.0057,-0.0017,0.3546,-0.0641,0.0222,-0.2300,0.2187,0.0979,0.1320,0.1320,1.0106,-0.3006,-4.6110,4.2132,1.1745,19.5915,-19.9693,-30.3553,-0.1020,0.1443,0.0027
178776994,0.0070,-0.0020,0.2334,-0.0082,0.0133,-0.2300,0.1692,0.0976,0.1353,0.1353,0.6662,0.0299,-2.1235,2.4491,2.9493,19.5775,-19.9598,-30.3398,-0.1567,0.1915,0.0358
178781994,0.0079,-0.0016,0.1319,0.1097,0.0408,-0.2205,0.0819,0.1434,0.1378,0.1378,0.5025,0.1691,-1.5771,2.1635,2.9392,19.5713,-19.9479,-30.3277,-0.1897,0.1966,0.0895
178786994,0.0084,-0.0010,0.0547,0.1451,-0.0841,-0.1890,0.0315,0.1478,0.1401,0.1401,0.4461,0.2976,-1.6707,1.7026,3.6765,19.5617,-19.9408,-30.3071,-0.2067,0.1677,0.1001
178791994,0.0082,0.0001,-0.0580,0.2019,-0.0847,-0.1207,-0.0493,0.1602,0.1417,0.1417,0.3319,0.5293,-1.7704,0.4605,4.6818,19.5547,-19.9367,-30.2885,-0.2104,0.1253,0.1362
178796994,0.0077,0.0010,-0.0977,0.1573,-0.0420,-0.0858,-0.0562,0.1371,0.1428,0.1428,0.2056,0.5267,-0.7723,0.2224,4.9862,19.5488,-19.9361,-30.2580,-0.1729,0.1009,0.1451
178801994,0.0074,0.0015,-0.1032,0.1408,-0.0918,-0.0782,-0.0621,0.1296,0.1436,0.1436,0.1722,0.4305,-0.6383,0.5582,4.2959,19.5463,-19.9333,-30.2406,-0.1507,0.0524,0.1580
178806994,0.0068,0.0019,-0.1258,0.0473,-0.1669,-0.0571,-0.0349,0.0727,0.1438,0.1438,0.0438,0.2046,-0.0801,0.7907,2.8221,19.5456,-19.9303,-30.2220,-0.1079,0.0101,0.1427
178811994,0.0061,0.0017,-0.1197,-0.0525,-0.1663,-0.0480,0.0139,0.0148,0.1437,0.1437,-0.0191,0.0906,0.0928,0.2884,2.1352,19.5461,-19.9274,-30.2137,-0.0642,-0.0070,0.1167
178816994,0.0055,0.0012,-0.1280,-0.1219,-0.1370,-0.0309,0.0496,-0.0346,0.1428,0.1428,-0.1908,0.0631,0.6672,-1.2223,1.1573,19.5488,-19.9320,-30.2052,-0.0533,-0.0131,0.0960
178821994,0.0048,0.0007,-0.1283,-0.1060,-0.0997,-0.0154,0.0437,-0.0398,0.1419,0.1419,-0.1753,-0.0227,0.6203,-0.4400,0.6326,19.5515,-19.9399,-30.2022,-0.0356,-0.0012,0.0508
178826994,0.0043,-0.0001,-0.0761,-0.1283,-0.0029,-0.0341,0.0844,-0.0506,0.1417,0.1417,-0.0526,-0.2896,1.1009,2.3966,0.3288,19.5581,-19.9299,-30.1994,-0.0157,0.0131,0.0277
178831994,0.0041,-0.0007,-0.0165,-0.0837,-0.0099,-0.0656,0.0871,-0.0227,0.1420,0.1420,0.0746,-0.4683,1.0590,4.5434,-0.3938,19.5620,-19.9048,-30.2011,-0.0203,0.0288,-0.0129
178836994,0.0042,-0.0012,0.0458,-0.0672,-0.0539,-0.1067,0.1059,-0.0055,0.1438,0.1438,0.3504,-0.7027,-0.7614,6.7141,-1.4501,19.5597,-19.8782,-30.2097,-0.0375,0.0667,-0.0339
178841994,0.0049,-0.0017,0.1429,-0.1213,-0.0169,-0.1739,0.1759,-0.0040,0.1461,0.1461,0.4605,-0.4289,-1.4916,4.0220,0.0711,19.5536,-19.8519,-30.2096,-0.0811,0.1192,-0.0162
178846994,0.0056,-0.0019,0.1503,0.0165,-0.0597,-0.1942,0.1158,0.0715,0.1484,0.1484,0.4655,-0.0641,-1.6946,2.3334,1.3009,19.5438,-19.8423,-30.2027,-0.1056,0.1325,-0.0133
178851994,0.0067,-0.0017,0.1701,0.0809,-0.0059,-0.2227,0.0969,0.1251,0.1508,0.1508,0.4844,0.0408,-2.0423,1.7148,1.2008,19.5354,-19.8321,-30.1977,-0.1483,0.1328,0.0048
178856994,0.0072,-0.0009,0.0504,0.1839,0.0365,-0.1597,0.0019,0.1620,0.1528,0.1528,0.3876,0.2644,-1.8403,1.3944,2.4359,19.5242,-19.8278,-30.1853,-0.1903,0.1193,0.0249
178861994,0.0075,-0.0002,0.0205,0.1503,0.0726,-0.1469,0.0038,0.1515,0.1547,0.1547,0.3822,0.4069,-2.3676,0.0094,3.3123,19.5148,-19.8260,-30.1713,-0.1956,0.1017,0.0648
178866994,0.0073,0.0005,-0.0073,0.1732,0.0500,-0.1281,-0.0292,0.1632,0.1561,0.1561,0.2830,0.3885,-1.9888,-0.1406,2.6295,19.5020,-19.8265,-30.1544,-0.1601,0.0535,0.1203
178871994,0.0072,0.0014,-0.0202,0.1561,-0.0136,-0.1213,-0.0421,0.1618,0.1570,0.1570,0.1718,0.3673,-1.4682,-0.6893,2.0269,19.4963,-19.8299,-30.1463,-0.1331,0.0113,0.1613
178876994,0.0072,0.0018,0.0000,0.0589,-0.0120,-0.1323,0.0059,0.1249,0.1576,0.1576,0.1365,0.3160,-1.0696,-1.2020,2.1034,19.4896,-19.8347,-30.1335,-0.1246,-0.0124,0.1651
178881994,0.0072,0.0018,-0.0031,-0.0315,-0.0004,-0.1302,0.0514,0.0787,0.1580,0.1580,0.0666,0.3349,-1.2330,-2.8087,1.8955,19.4848,-19.8487,-30.1258,-0.1290,-0.0153,0.1522
178886994,0.0076,0.0014,0.0199,-0.0861,0.0014,-0.1494,0.0962,0.0534,0.1583,0.1583,0.0621,0.2205,-1.6975,-3.1902,0.7399,19.4752,-19.8592,-30.1196,-0.1284,-0.0014,0.1345
178891994,0.0079,0.0008,0.0199,-0.1121,0.0423,-0.1544,0.1246,0.0347,0.1594,0.1594,0.2323,-0.2062,-1.6023,1.3687,0.1582,19.4689,-19.8589,-30.1189,-0.1364,0.0029,0.0918
178896994,0.0079,0.0001,0.0363,-0.1527,0.0787,-0.1642,0.1639,0.0094,0.1614,0.1614,0.3959,-0.4382,-2.2500,3.5875,-0.0791,19.4565,-19.8448,-30.1194,-0.1506,0.0442,0.0444
178901994,0.0082,-0.0009,0.0373,-0.1497,0.0958,-0.1686,0.1823,-0.0026,0.1641,0.1641,0.5447,-0.7275,-2.3886,6.9708,-0.4452,19.4471,-19.8039,-30.1211,-0.1597,0.1184,0.0173
178906994,0.0086,-0.0021,0.1051,-0.1979,0.0946,-0.2155,0.2300,-0.0219,0.1666,0.1666,0.4853,-0.6090,-2.8968,3.9800,-1.3071,19.4299,-19.7896,-30.1281,-0.1636,0.1562,0.0072
178911994,0.0088,-0.0027,0.0370,-0.0580,-0.0212,-0.1844,0.1633,0.0187,0.1681,0.1681,0.3062,-0.3350,-2.5789,2.2008,-1.3662,19.4194,-19.7759,-30.1336,-0.1818,0.1948,-0.0139
178916994,0.0090,-0.0028,-0.0098,0.0183,0.0811,-0.1553,0.1178,0.0468,0.1695,0.1695,0.2827,-0.2890,-3.0984,2.1362,-1.8254,19.4011,-19.7692,-30.1449,-0.1875,0.2055,-0.0137
178921994,0.0087,-0.0021,-0.1014,0.1689,0.1077,-0.0950,0.0014,0.1061,0.1705,0.1705,0.1888,0.0273,-2.4299,1.7121,-0.1111,19.3912,-19.7559,-30.1452,-0.1841,0.1705,0.0070
178926994,0.0079,-0.0012,-0.1881,0.2037,0.1092,-0.0308,-0.0631,0.1066,0.1709,0.1709,0.0788,0.3559,-1.5712,0.4218,2.3820,19.3805,-19.7541,-30.1343,-0.1471,0.1347,0.0364
178931994,0.0068,0.0001,-0.2074,0.2459,0.0457,-0.0010,-0.1240,0.1303,0.1711,0.1711,0.0417,0.5168,-1.1740,-0.1450,3.3444,19.3757,-19.7551,-30.1197,-0.1028,0.0836,0.0949
178936994,0.0056,0.0014,-0.2046,0.2492,-0.0227,0.0159,-0.1588,0.1403,0.1710,0.1710,-0.0092,0.5118,-0.7764,-0.2914,3.0896,19.3710,-19.7562,-30.1013,-0.0807,0.0562,0.1132
178941994,0.0048,0.0023,-0.1588,0.1600,-0.0777,0.0014,-0.1242,0.1138,0.1709,0.1709,-0.0321,0.4306,-0.0870,-0.4196,3.0644,19.3706,-19.7587,-30.0890,-0.0392,0.0085,0.1405
178946994,0.0041,0.0027,-0.1332,0.0455,-0.1079,-0.0012,-0.0717,0.0604,0.1704,0.1704,-0.0998,0.2698,0.7885,-0.2867,2.6019,19.3741,-19.7594,-30.0724,-0.0024,-0.0107,0.1415
178951994,0.0036,0.0025,-0.0996,-0.0568,-0.1593,-0.0127,-0.0149,0.0091,0.1693,0.1693,-0.2145,0.2690,1.1481,-2.2277,1.9626,19.3783,-19.7697,-30.0646,-0.0026,-0.0333,0.1129
178956994,0.0033,0.0023,-0.0672,-0.0709,-0.2130,-0.0281,0.0005,0.0029,0.1685,0.1685,-0.1472,0.2027,0.5806,-2.0690,1.4480,19.3826,-19.7803,-30.0553,-0.0088,-0.0811,0.0680
178961994,0.0034,0.0015,0.0208,-0.1090,-0.0615,-0.0772,0.0667,0.0033,0.1691,0.1691,0.1157,-0.0941,0.0754,1.0342,1.2290,19.3826,-19.7763,-30.0502,-0.0226,-0.0411,0.0262
178966994,0.0038,0.0005,0.1005,-0.1689,0.0442,-0.1264,0.1438,-0.0122,0.1705,0.1705,0.2727,-0.3192,-0.1664,2.7140,0.7871,19.3817,-19.7650,-30.0454,-0.0330,-0.0089,0.0070
178971994,0.0046,-0.0005,0.1286,-0.1723,-0.0585,-0.1630,0.1738,-0.0176,0.1726,0.1726,0.4204,-0.4344,-1.0548,3.8780,0.5132,19.3774,-19.7433,-30.0434,-0.0687,0.0361,-0.0070
178976994,0.0053,-0.0011,0.1042,-0.1478,-0.0575,-0.1615,0.1715,-0.0166,0.1754,0.1754,0.5522,-0.5914,-2.5518,5.2874,-0.4113,19.3632,-19.7264,-30.0443,-0.1112,0.0481,-0.0098
178981994,0.0063,-0.0019,0.1475,-0.1185,0.1327,-0.1970,0.1969,0.0155,0.1784,0.1784,0.6137,-0.5438,-3.0037,4.9204,-0.5442,19.3512,-19.6851,-30.0468,-0.1339,0.1203,-0.0144
178986994,0.0068,-0.0021,0.1035,-0.0733,0.0659,-0.1827,0.1660,0.0244,0.1811,0.1811,0.5271,-0.3008,-3.0093,3.1693,0.2456,19.3326,-19.6667,-30.0459,-0.1760,0.1671,-0.0093
178991994,0.0070,-0.0022,0.0098,0.0086,0.0246,-0.1340,0.0990,0.0379,0.1832,0.1832,0.4355,-0.1010,-3.1858,2.2591,0.8499,19.3200,-19.6581,-30.0428,-0.1852,0.1774,0.0156
178996994,0.0068,-0.0022,-0.0131,0.0275,0.0680,-0.1152,0.0826,0.0405,0.1851,0.1851,0.3820,0.0785,-2.3043,1.7669,2.4282,19.3048,-19.6471,-30.0301,-0.1819,0.1700,0.0200
179001994,0.0062,-0.0018,-0.1362,0.1423,0.0341,-0.0321,-0.0265,0.0625,0.1860,0.1860,0.1711,0.2206,-1.6506,1.2676,2.2787,19.2981,-19.6417,-30.0207,-0.1406,0.1320,0.0388
179006994,0.0054,-0.0011,-0.1252,0.1625,-0.0108,-0.0254,-0.0538,0.0780,0.1862,0.1862,0.0372,0.3050,-0.9325,-0.0407,1.7929,19.2918,-19.6414,-30.0086,-0.0992,0.0852,0.0443
179011994,0.0047,-0.0003,-0.1506,0.1307,-0.0444,0.0011,-0.0654,0.0591,0.1861,0.1861,-0.0242,0.2695,-0.5395,-0.0251,1.7611,19.2896,-19.6415,-30.0017,-0.0770,0.0599,0.0723
179016994,0.0041,0.0001,-0.1506,0.0822,-0.0469,0.0110,-0.0527,0.0363,0.1857,0.1857,-0.0659,0.2364,0.0311,-0.0188,1.9671,19.2889,-19.6416,-29.9898,-0.0339,0.0157,0.0666
179021994,0.0033,0.0002,-0.1304,0.0058,-0.0945,0.0124,-0.0178,-0.0056,0.1851,0.1851,-0.1216,0.1335,0.4512,-0.2728,1.3709,19.2906,-19.6424,-29.9843,0.0058,-0.0196,0.0428
179026994,0.0026,-0.0001,-0.1011,-0.0437,-0.1278,0.0068,0.0122,-0.0338,0.1838,0.1838,-0.2642,0.2146,1.0969,-2.3798,0.9407,19.2966,-19.6536,-29.9783,0.0091,-0.0264,0.0324
179031994,0.0022,-0.0004,-0.0568,-0.0250,-0.1131,-0.0111,0.0176,-0.0196,0.1827,0.1827,-0.2224,0.1644,1.2806,-1.7818,0.6546,19.3017,-19.6628,-29.9754,0.0055,-0.0261,-0.0080
179036994,0.0023,-0.0007,0.0415,-0.0382,0.0081,-0.0652,0.0637,0.0024,0.1827,0.1827,0.0101,-0.2433,0.5789,1.5476,-1.0887,19.3068,-19.6552,-29.9798,-0.0010,-0.0012,-0.0209
179041994,0.0025,-0.0012,0.0883,-0.0916,-0.0007,-0.0988,0.1154,-0.0167,0.1842,0.1842,0.2876,-0.2591,-0.7548,2.5408,0.3903,19.3036,-19.6446,-29.9787,-0.0068,0.0074,-0.0205
