Time_us,Roll,Pitch,GyroX,GyroY,GyroZ,T1,T2,T3,PhiX,PhiY,PhiDX,PhiDY,motor_vel_1,motor_vel_2,motor_vel_3,motor_pos_1,motor_pos_2,motor_pos_3,motor_torq_1,motor_torq_2,motor_torq_3
116126994,-0.0141,0.0056,-0.4362,0.5150,-0.1406,0.2300,-0.2300,0.0768,-0.0092,-0.0092,-0.6454,0.9179,1.2113,-3.7104,1.4767,26.2955,-15.5410,-21.6125,0.1688,-0.0639,-0.0289
116131994,-0.0155,0.0081,-0.2755,0.4688,-0.1101,0.2300,-0.2300,0.1281,-0.0117,-0.0117,-0.4969,0.8033,2.4046,-2.2095,2.0768,26.3047,-15.5543,-21.5997,0.1843,-0.1344,0.0144
116136994,-0.0167,0.0101,-0.2813,0.3900,-0.0606,0.2300,-0.2300,0.1130,-0.0150,-0.0150,-0.6577,0.5748,5.0024,-0.3770,1.9539,26.3314,-15.5559,-21.5917,0.2130,-0.1839,0.0623
116141994,-0.0176,0.0117,-0.2013,0.2935,-0.1238,0.2300,-0.2300,0.1053,-0.0188,-0.0188,-0.7613,0.5285,7.0921,-0.6592,2.3008,26.3596,-15.5579,-21.5782,0.2061,-0.1953,0.1038
116146994,-0.0186,0.0129,-0.1610,0.2309,-0.2063,0.2300,-0.2300,0.0942,-0.0241,-0.0241,-1.0593,0.5489,10.5468,-1.5096,2.4937,26.4183,-15.5637,-21.5683,0.2031,-0.2211,0.1070
116151994,-0.0194,0.0137,-0.1335,0.1613,-0.1388,0.2300,-0.2300,0.0765,-0.0309,-0.0309,-1.3656,0.4899,13.7932,-2.0524,2.0656,26.4732,-15.5760,-21.5553,0.1885,-0.2255,0.0976
116156995,-0.0201,0.0144,-0.1271,0.1213,-0.0768,0.2300,-0.2300,0.0665,-0.0395,-0.0395,-1.7278,0.4686,17.8163,-2.2596,2.0638,26.5764,-15.5852,-21.5473,0.2031,-0.2257,0.0950
116161994,-0.0206,0.0147,-0.0803,0.0263,-0.0887,0.2300,-0.2300,0.0334,-0.0490,-0.0490,-1.9027,0.4190,20.0884,-2.7493,2.1399,26.6562,-15.6011,-21.5344,0.1965,-0.2254,0.0729
116166994,-0.0209,0.0146,-0.0611,-0.0391,-0.0869,0.2300,-0.2300,0.0014,-0.0607,-0.0607,-2.3362,0.3647,24.9081,-3.0446,1.9470,26.7997,-15.6131,-21.5268,0.1919,-0.2248,0.0587
116171994,-0.0214,0.0143,-0.0754,-0.0635,-0.0890,0.2300,-0.2300,-0.0239,-0.0740,-0.0740,-2.6602,0.3390,27.6518,-3.7371,1.2216,26.9105,-15.6344,-21.5180,0.2146,-0.2246,0.0233
116176994,-0.0219,0.0135,-0.0727,-0.1274,-0.0667,0.2300,-0.2300,-0.0720,-0.0877,-0.0877,-2.7405,0.2956,27.9715,-4.4639,0.7613,27.0795,-15.6523,-21.5150,0.2170,-0.2207,-0.0023
116181994,-0.0223,0.0131,-0.0495,-0.0687,-0.0914,0.2300,-0.2300,-0.0497,-0.1012,-0.1012,-2.6874,0.4508,26.8286,-5.8889,0.5986,27.1871,-15.6855,-21.5116,0.2458,-0.2153,-0.0387
116186994,-0.0221,0.0124,0.0599,-0.1136,-0.2845,0.2300,-0.2300,-0.0572,-0.1125,-0.1125,-2.2714,0.5411,22.6722,-7.4947,0.7829,27.3256,-15.7152,-21.5089,0.2579,-0.2115,-0.0551
116191994,-0.0216,0.0118,0.1432,-0.1109,-0.2625,0.2300,-0.2300,-0.0362,-0.1236,-0.1236,-2.2093,0.7673,21.7934,-10.0460,1.1355,27.4137,-15.7730,-21.5026,0.2503,-0.2053,-0.0572
116196994,-0.0201,0.0112,0.3210,-0.1066,-0.2127,0.2266,-0.2300,0.0214,-0.1336,-0.1336,-2.0050,0.9231,20.6005,-11.9190,1.2429,27.5382,-15.8203,-21.4975,0.2385,-0.1984,-0.0505
116201994,-0.0184,0.0107,0.3491,-0.1390,-0.2347,0.1766,-0.2251,0.0212,-0.1443,-0.1443,-2.1326,1.2217,20.5010,-15.8812,1.5717,27.6204,-15.9112,-21.4883,0.2303,-0.1985,-0.0205
116206994,-0.0164,0.0099,0.3604,-0.1289,-0.2994,0.1274,-0.1966,0.0345,-0.1550,-0.1550,-2.1564,1.4855,19.4578,-18.9462,1.7989,27.7384,-15.9863,-21.4814,0.2242,-0.1906,0.0008
116211994,-0.0140,0.0096,0.4545,-0.0183,-0.6015,0.0162,-0.2079,0.1220,-0.1656,-0.1656,-2.1176,2.2035,17.4577,-25.4635,3.1353,27.8090,-16.1323,-21.4639,0.2060,-0.1594,0.0235
116216994,-0.0120,0.0097,0.3833,0.0614,-0.7060,0.0119,-0.2300,0.1584,-0.1756,-0.1756,-2.0012,2.4674,15.1029,-26.9096,4.0669,27.9016,-16.2415,-21.4476,0.1583,-0.1688,0.0236
116221994,-0.0098,0.0098,0.4475,-0.0137,-0.3618,-0.0567,-0.1630,0.1778,-0.1839,-0.1839,-1.6509,2.1930,13.7958,-23.7483,4.6478,27.9569,-16.3887,-21.4200,0.1315,-0.2261,0.0647
116226994,-0.0071,0.0094,0.5284,-0.1060,-0.2619,-0.1523,-0.0587,0.1806,-0.1901,-0.1901,-1.2528,2.0400,10.8910,-22.7254,4.8875,28.0257,-16.4797,-21.4003,0.0946,-0.2339,0.1085
116231994,-0.0043,0.0082,0.5418,-0.2770,-0.3721,-0.2205,0.0727,0.1047,-0.1945,-0.1945,-0.8734,1.6159,8.6226,-19.2937,5.0548,28.0604,-16.6013,-21.3690,0.0541,-0.2276,0.1620
116236994,-0.0011,0.0060,0.6096,-0.4386,-0.3590,-0.2300,0.2300,0.0420,-0.1971,-0.1971,-0.5153,1.2119,6.3032,-16.8221,4.4020,28.1007,-16.6680,-21.3516,0.0284,-0.1786,0.1744
116241994,0.0021,0.0037,0.6610,-0.4563,-0.3645,-0.2300,0.2300,0.0376,-0.1979,-0.1979,-0.1616,0.8806,4.3337,-13.4122,3.7731,28.1183,-16.7530,-21.3321,-0.0076,-0.1456,0.1403
116246994,0.0052,0.0010,0.6115,-0.4743,-0.2158,-0.2300,0.2300,0.0060,-0.1963,-0.1963,0.3149,0.5296,0.0872,-9.6607,3.2352,28.1239,-16.7920,-21.3126,-0.0420,-0.1350,0.0942
116251994,0.0083,-0.0012,0.5818,-0.4487,0.0048,-0.2300,0.2300,0.0106,-0.1925,-0.1925,0.7630,0.1089,-2.9000,-4.4623,2.6917,28.1118,-16.8239,-21.3017,-0.0615,-0.0914,0.0740
116256994,0.0114,-0.0037,0.5956,-0.5162,0.1169,-0.2300,0.2300,-0.0261,-0.1885,-0.1885,0.7924,-0.2723,-2.0133,-1.3883,1.7403,28.1007,-16.8295,-21.2898,-0.1349,-0.0374,0.0333
116261994,0.0146,-0.0068,0.5916,-0.6219,0.2210,-0.2300,0.2300,-0.0964,-0.1844,-0.1844,0.8291,-0.6069,-2.0724,0.4765,0.6632,28.0924,-16.8268,-21.2870,-0.1744,0.0003,0.0074
116266994,0.0172,-0.0098,0.4798,-0.5770,0.2335,-0.2300,0.2300,-0.1317,-0.1804,-0.1804,0.7942,-0.7521,-2.8272,1.7995,-0.4627,28.0760,-16.8200,-21.2889,-0.1941,0.0403,-0.0160
116271994,0.0192,-0.0127,0.3641,-0.5394,0.2797,-0.2300,0.2300,-0.1736,-0.1774,-0.1774,0.6065,-0.7401,-3.1031,0.8847,-1.7265,28.0636,-16.8093,-21.2954,-0.2284,0.1150,-0.0523
116276994,0.0206,-0.0151,0.2456,-0.4652,0.3062,-0.2300,0.2300,-0.1983,-0.1759,-0.1759,0.3013,-0.7451,-2.7026,-0.2905,-3.9491,28.0463,-16.8106,-21.3172,-0.2343,0.1378,-0.0972
116281994,0.0217,-0.0169,0.1927,-0.3225,0.3856,-0.2300,0.2300,-0.1627,-0.1748,-0.1748,0.2219,-0.6423,-2.8232,-0.4553,-4.6370,28.0354,-16.8147,-21.3355,-0.2283,0.1665,-0.1193
116286994,0.0228,-0.0182,0.2257,-0.2269,0.4669,-0.2300,0.2300,-0.1172,-0.1734,-0.1734,0.2716,-0.7525,-3.7808,0.0894,-6.7664,28.0142,-16.8142,-21.3734,-0.2205,0.2027,-0.1448
116291994,0.0237,-0.0191,0.1808,-0.1378,0.4278,-0.2300,0.2300,-0.0956,-0.1723,-0.1723,0.2261,-0.8702,-4.4957,0.6910,-8.8507,27.9962,-16.8110,-21.4085,-0.2200,0.2223,-0.1248
116296994,0.0249,-0.0194,0.2175,-0.0938,0.4437,-0.2300,0.2300,-0.0568,-0.1705,-0.1705,0.3584,-0.9475,-5.8241,1.2066,-9.9204,27.9629,-16.8062,-21.4686,-0.2208,0.2245,-0.1118
116301994,0.0259,-0.0199,0.1442,-0.1390,0.5365,-0.2300,0.2300,-0.0947,-0.1683,-0.1683,0.4309,-1.0066,-6.9182,1.8247,-9.4878,27.9352,-16.7957,-21.5071,-0.2188,0.2256,-0.0916
116306994,0.0268,-0.0207,0.1271,-0.1414,0.5982,-0.2300,0.2300,-0.1012,-0.1650,-0.1650,0.6785,-0.8531,-8.5964,2.0930,-7.2099,27.8851,-16.7874,-21.5527,-0.2207,0.2267,-0.0900
116311994,0.0273,-0.0211,0.0516,-0.0593,0.6633,-0.2300,0.2300,-0.0822,-0.1614,-0.1614,0.7206,-0.7594,-9.7114,2.2105,-6.9542,27.8462,-16.7741,-21.5797,-0.2172,0.2286,-0.1017
116316994,0.0277,-0.0212,0.0278,-0.0006,0.6727,-0.2300,0.2300,-0.0571,-0.1578,-0.1578,0.7055,-0.7591,-10.2941,2.0979,-7.8377,27.7840,-16.7655,-21.6266,-0.2268,0.2325,-0.0900
116321994,0.0276,-0.0209,-0.0156,0.0495,0.6947,-0.2300,0.2300,-0.0415,-0.1546,-0.1546,0.6475,-0.6706,-10.3952,1.5874,-7.8609,27.7425,-16.7552,-21.6580,-0.2223,0.2344,-0.0682
116326994,0.0274,-0.0203,-0.0467,0.0706,0.7561,-0.2300,0.2300,-0.0294,-0.1511,-0.1511,0.6965,-0.5627,-11.0992,1.2207,-7.1127,27.6770,-16.7503,-21.7017,-0.2260,0.2336,-0.0584
116331994,0.0269,-0.0199,-0.0678,0.0687,0.8145,-0.2300,0.2300,-0.0297,-0.1475,-0.1475,0.7151,-0.4972,-11.3304,0.9994,-6.4627,27.6319,-16.7440,-21.7274,-0.2308,0.2318,-0.0403
116336994,0.0266,-0.0195,-0.1017,0.1075,0.8077,-0.2300,0.2300,-0.0166,-0.1437,-0.1437,0.7588,-0.4468,-11.9960,1.1244,-6.1891,27.5603,-16.7397,-21.7642,-0.2268,0.2294,-0.0284
116341994,0.0262,-0.0187,-0.1426,0.1625,0.7772,-0.2300,0.2300,0.0054,-0.1401,-0.1401,0.7186,-0.4417,-12.0260,1.4263,-6.5261,27.5122,-16.7312,-21.7903,-0.2265,0.2269,-0.0254
116346994,0.0254,-0.0176,-0.2071,0.2434,0.7790,-0.2300,0.2300,0.0386,-0.1370,-0.1370,0.6220,-0.3794,-11.6193,1.5998,-6.5817,27.4425,-16.7247,-21.8304,-0.2363,0.2301,-0.0091
116351994,0.0244,-0.0161,-0.2669,0.2837,0.7635,-0.2300,0.2300,0.0563,-0.1338,-0.1338,0.6532,-0.2437,-12.2598,1.3653,-5.5809,27.3935,-16.7165,-21.8531,-0.2316,0.2316,0.0085
116356994,0.0229,-0.0145,-0.3433,0.3305,0.7751,-0.2300,0.2300,0.0714,-0.1303,-0.1303,0.7022,-0.0300,-12.8034,1.1494,-3.6284,27.3169,-16.7119,-21.8775,-0.2233,0.2318,0.0255
116361994,0.0211,-0.0130,-0.4065,0.3311,0.7189,-0.1746,0.1982,0.0597,-0.1268,-0.1268,0.6956,0.0527,-12.8199,1.2378,-2.4619,27.2658,-16.7049,-21.8871,-0.2234,0.2285,0.0526
116366994,0.0188,-0.0114,-0.4242,0.3506,0.6459,-0.1236,0.1305,0.0680,-0.1229,-0.1229,0.7779,0.1343,-13.1888,1.5862,-1.2945,27.1878,-16.6987,-21.8958,-0.2060,0.2236,0.0541
116371994,0.0167,-0.0095,-0.4423,0.3421,0.5826,-0.0727,0.0725,0.0677,-0.1191,-0.1191,0.7546,0.1317,-13.1922,1.4884,-1.3044,27.1346,-16.6893,-21.9011,-0.1930,0.1903,0.0580
116376994,0.0142,-0.0076,-0.5183,0.3351,0.6156,0.0208,-0.0014,0.0520,-0.1165,-0.1165,0.5329,0.1934,-11.4694,1.1496,-0.7361,27.0630,-16.6847,-21.9060,-0.1612,0.1490,0.0621
116381994,0.0114,-0.0059,-0.5980,0.3506,0.6120,0.1198,-0.0893,0.0405,-0.1149,-0.1149,0.3201,0.2783,-9.9861,0.7049,-0.2699,27.0230,-16.6798,-21.9070,-0.1203,0.1285,0.0526
116386994,0.0082,-0.0041,-0.6833,0.3894,0.5026,0.2286,-0.1987,0.0284,-0.1147,-0.1147,0.0230,0.3118,-8.0690,0.2956,-0.7303,26.9729,-16.6784,-21.9112,-0.1010,0.0874,0.0516
116391994,0.0049,-0.0021,-0.6997,0.3961,0.4140,0.2300,-0.2300,0.0261,-0.1153,-0.1153,-0.1206,0.2891,-7.3745,-0.2347,-1.6289,26.9434,-16.6795,-21.9179,-0.0540,0.0448,0.0396
116396994,0.0012,-0.0002,-0.7138,0.3580,0.4009,0.2300,-0.2300,-0.0011,-0.1170,-0.1170,-0.3339,0.2257,-5.7350,-0.6532,-2.3583,26.9071,-16.6822,-21.9317,-0.0127,0.0233,0.0305
116401994,-0.0025,0.0015,-0.7181,0.3207,0.4211,0.2300,-0.2300,-0.0264,-0.1195,-0.1195,-0.4934,0.2726,-4.5221,-1.7106,-2.3212,26.8888,-16.6912,-21.9411,0.0064,-0.0129,0.0251
116406994,-0.0061,0.0028,-0.6903,0.2486,0.3701,0.2300,-0.2300,-0.0701,-0.1237,-0.1237,-0.8493,0.2585,-1.2868,-3.1228,-2.9777,26.8762,-16.7033,-21.9574,0.0403,-0.0424,-0.0017
116411994,-0.0095,0.0039,-0.7251,0.2511,0.3246,0.2300,-0.2300,-0.0959,-0.1291,-0.1291,-1.0715,0.3469,-0.6454,-5.1247,-3.8558,26.8755,-16.7348,-21.9728,0.0986,-0.0655,-0.0349
116416994,-0.0126,0.0050,-0.5877,0.2248,0.3554,0.2300,-0.2300,-0.0805,-0.1337,-0.1337,-0.9196,0.1845,-0.2223,-3.6655,-4.1430,26.8739,-16.7487,-21.9976,0.1247,-0.1328,-0.0583
116421994,-0.0151,0.0059,-0.4698,0.1720,0.4311,0.2300,-0.2300,-0.0808,-0.1379,-0.1379,-0.8408,0.2024,-0.0891,-4.4260,-3.9821,26.8733,-16.7730,-22.0135,0.1656,-0.1576,-0.0917
116426994,-0.0171,0.0064,-0.3653,0.1210,0.3673,0.2300,-0.2300,-0.0885,-0.1419,-0.1419,-0.8043,0.4515,0.2214,-6.8031,-2.4890,26.8744,-16.7995,-22.0300,0.2072,-0.1661,-0.0898
116431994,-0.0184,0.0068,-0.2297,0.1090,0.2274,0.2300,-0.2300,-0.0671,-0.1468,-0.1468,-0.9817,0.8859,1.0486,-12.3372,-2.2460,26.8783,-16.8671,-22.0389,0.2231,-0.1798,-0.0882
116436994,-0.0194,0.0074,-0.2104,0.1600,0.2274,0.2300,-0.2300,-0.0377,-0.1529,-0.1529,-1.2232,1.1908,2.4258,-15.4989,-2.1238,26.8915,-16.9296,-22.0520,0.2205,-0.1972,-0.0840
116441994,-0.0204,0.0082,-0.2037,0.1512,0.4024,0.2300,-0.2300,-0.0279,-0.1596,-0.1596,-1.3405,1.3139,3.3231,-16.8289,-1.7500,26.9047,-17.0303,-22.0590,0.2199,-0.2155,-0.0539
116446994,-0.0212,0.0087,-0.1491,0.0745,0.3844,0.2300,-0.2300,-0.0505,-0.1666,-0.1666,-1.4009,1.3384,4.3378,-17.7448,-1.3644,26.9302,-17.1015,-22.0684,0.2207,-0.2107,-0.0396
116451994,-0.0216,0.0088,-0.0409,0.0513,0.2934,0.2300,-0.2300,-0.0375,-0.1738,-0.1738,-1.4357,1.3855,4.8709,-19.2581,-1.9570,26.9494,-17.2150,-22.0755,0.2180,-0.2133,-0.0275
116456994,-0.0213,0.0086,0.0852,0.0024,0.3282,0.2300,-0.2300,-0.0251,-0.1820,-0.1820,-1.6388,1.3684,6.8662,-21.1352,-3.4155,26.9880,-17.2988,-22.0951,0.2129,-0.2024,-0.0325
116461994,-0.0208,0.0088,0.1277,0.0318,0.2977,0.2300,-0.2300,0.0083,-0.1916,-0.1916,-1.9257,1.9243,7.7187,-27.3378,-2.8098,27.0192,-17.4547,-22.1067,0.2175,-0.1799,-0.0376
116466994,-0.0203,0.0089,0.0935,0.0709,0.1767,0.2300,-0.2300,0.0204,-0.2018,-0.2018,-2.0424,2.2328,8.1484,-29.5556,-1.5642,27.0672,-17.5742,-22.1170,0.2243,-0.2065,-0.0260
116471994,-0.0196,0.0093,0.0916,0.0889,0.3591,0.2300,-0.2300,0.0488,-0.2119,-0.2119,-2.0006,2.0580,8.9582,-27.0117,-1.5334,27.1034,-17.7399,-22.1229,0.2251,-0.2319,0.0189
116476994,-0.0184,0.0095,0.2205,0.0254,0.3441,0.2300,-0.2300,0.0693,-0.2208,-0.2208,-1.7994,1.9974,8.1948,-26.9827,-1.4717,27.1540,-17.8468,-22.1322,0.2348,-0.2253,0.0225
116481994,-0.0172,0.0092,0.2792,-0.0669,0.2100,0.2062,-0.2251,0.0432,-0.2298,-0.2298,-1.7920,1.9932,8.9629,-27.3485,-0.7236,27.1889,-18.0103,-22.1352,0.2148,-0.2316,0.0500
116486994,-0.0152,0.0087,0.4291,-0.0699,0.3563,0.0911,-0.1490,0.0993,-0.2395,-0.2395,-1.9291,2.0079,12.3543,-27.2632,-0.4489,27.2590,-18.1198,-22.1379,0.1899,-0.2231,0.0547
116491994,-0.0137,0.0084,0.2666,-0.0690,0.4269,0.1535,-0.1706,0.0665,-0.2505,-0.2505,-2.2104,1.7697,14.8758,-24.5254,-0.8228,27.3180,-18.2720,-22.1411,0.1719,-0.2350,0.0475
116496994,-0.0119,0.0073,0.3610,-0.2450,0.5695,0.0708,-0.0168,0.0120,-0.2620,-0.2620,-2.3036,1.3309,18.5184,-21.2837,-1.0017,27.4263,-18.3565,-22.1469,0.1356,-0.2084,0.0734
116501994,-0.0103,0.0052,0.3421,-0.3839,0.6676,0.0542,0.1010,-0.0778,-0.2740,-0.2740,-2.3984,0.9008,20.7319,-18.0433,-1.5281,27.5094,-18.4682,-22.1532,0.0992,-0.1960,0.0561
116506994,-0.0084,0.0029,0.4041,-0.4105,0.6578,-0.0169,0.1888,-0.0957,-0.2870,-0.2870,-2.5909,0.5628,24.1878,-15.4150,-2.9204,27.6524,-18.5302,-22.1680,0.0826,-0.1636,0.0403
116511994,-0.0064,0.0003,0.4093,-0.5336,0.7289,-0.0578,0.2300,-0.1752,-0.2995,-0.2995,-2.5152,0.1090,24.2358,-12.4516,-4.2091,27.7499,-18.6074,-22.1847,0.0809,-0.1087,0.0042
116516994,-0.0043,-0.0022,0.4084,-0.4597,0.6288,-0.1062,0.2300,-0.1668,-0.3079,-0.3079,-1.6760,-0.0013,15.7698,-10.3854,-4.4934,27.8567,-18.6491,-22.2133,0.0967,-0.0922,-0.0559
116521994,-0.0021,-0.0044,0.4410,-0.3897,0.4852,-0.1762,0.2300,-0.1457,-0.3119,-0.3119,-0.7954,-0.1566,8.6345,-6.6357,-3.6364,27.8919,-18.6930,-22.2276,0.0860,-0.0519,-0.0827
116526994,0.0006,-0.0061,0.5394,-0.3512,0.4910,-0.2300,0.2300,-0.0996,-0.3104,-0.3104,0.3088,-0.3467,-1.9207,-4.5393,-4.4830,27.8898,-18.7110,-22.2533,0.0392,-0.0009,-0.1131
116531994,0.0040,-0.0085,0.7034,-0.4801,0.4730,-0.2300,0.2300,-0.1248,-0.3057,-0.3057,0.9230,-0.6558,-5.8247,-2.2768,-4.5564,27.8660,-18.7275,-22.2715,-0.0331,0.0213,-0.1306
116536994,0.0072,-0.0106,0.6561,-0.3864,0.6608,-0.2300,0.2300,-0.0901,-0.2984,-0.2984,1.4742,-0.7348,-10.7162,0.6029,-3.9177,27.8074,-18.7259,-22.2957,-0.0567,0.0506,-0.1186
116541994,0.0109,-0.0123,0.6976,-0.2932,0.7855,-0.2300,0.2300,-0.0209,-0.2917,-0.2917,1.3249,-0.7106,-9.0063,0.6352,-4.7897,27.7683,-18.7153,-22.3146,-0.1481,0.1321,-0.1096
