Time_us,Roll,Pitch,GyroX,GyroY,GyroZ,T1,T2,T3,PhiX,PhiY,PhiDX,PhiDY,motor_vel_1,motor_vel_2,motor_vel_3,motor_pos_1,motor_pos_2,motor_pos_3,motor_torq_1,motor_torq_2,motor_torq_3
61201994,0.0468,-0.0075,-0.5812,0.0208,-0.6260,-0.2300,0.2300,0.1720,0.0231,0.0231,0.8500,0.8361,0.0075,10.4809,21.5837,6.8191,17.4793,-2.2170,-0.2303,0.2226,0.1792
61206994,0.0435,-0.0074,-0.7010,0.0675,-0.6134,-0.2300,0.2300,0.1330,0.0284,0.0284,1.0626,1.3191,-0.0344,11.3099,28.1120,6.8190,17.5463,-2.0564,-0.2304,0.2205,0.1417
61211994,0.0400,-0.0070,-0.7181,0.1588,-0.5618,-0.2300,0.2242,0.1481,0.0350,0.0350,1.3210,1.7893,-0.0684,11.8963,33.6126,6.8189,17.5939,-1.9213,-0.2286,0.2174,0.1120
61216994,0.0367,-0.0061,-0.6747,0.1842,-0.6678,-0.2300,0.1706,0.1508,0.0419,0.0419,1.3656,1.8132,-0.1273,11.8771,33.5082,6.8185,17.6659,-1.7139,-0.2286,0.2248,0.1299
61221994,0.0322,-0.0054,-0.8876,0.1338,-0.8969,-0.2008,0.0712,0.0257,0.0474,0.0474,1.1011,1.7353,-0.0244,11.6177,32.7992,6.8178,17.7124,-1.5842,-0.2312,0.2120,0.1385
61226994,0.0274,-0.0048,-1.0055,0.1710,-0.7997,-0.0356,-0.0349,-0.0222,0.0526,0.0526,1.0489,1.9563,0.0210,11.2413,34.7131,6.8179,17.7804,-1.3765,-0.2269,0.1921,0.1349
61231994,0.0226,-0.0045,-0.9914,0.1133,-0.9002,0.0488,-0.0599,-0.0932,0.0571,0.0571,0.8981,1.6224,0.0379,11.2483,31.0447,6.8180,17.8251,-1.2503,-0.1945,0.1492,0.1494
61236994,0.0170,-0.0038,-1.0855,0.1564,-1.0920,0.2068,-0.1804,-0.1530,0.0595,0.0595,0.4820,1.0627,0.3150,11.8666,23.7694,6.8190,17.8961,-1.1018,-0.1581,0.1014,0.1222
61241994,0.0111,-0.0033,-1.1710,0.0901,-1.0523,0.2300,-0.2300,-0.2300,0.0600,0.0600,0.1003,0.7256,1.8315,11.8647,20.1887,6.8283,17.9439,-1.0203,-0.1208,0.0649,0.0857
61246994,0.0052,-0.0038,-1.1768,-0.0440,-1.1357,0.2300,-0.2277,-0.2300,0.0587,0.0587,-0.2539,0.0551,2.5478,12.1958,13.5296,6.8385,18.0163,-0.9323,-0.0912,0.0388,0.0727
61251994,-0.0012,-0.0038,-1.2498,-0.0247,-1.1385,0.2300,-0.2300,-0.2300,0.0558,0.0558,-0.5810,-0.0797,3.6109,11.4524,10.7332,6.8584,18.0625,-0.8894,-0.0517,0.0047,0.0085
61256994,-0.0078,-0.0040,-1.3271,0.0220,-0.9497,0.2300,-0.2300,-0.2300,0.0510,0.0510,-0.9598,-0.0384,4.4916,9.0348,8.1893,6.8733,18.1204,-0.8385,-0.0321,-0.0095,-0.0547
61261994,-0.0144,-0.0040,-1.3323,0.0339,-0.9653,0.2300,-0.2300,-0.2300,0.0445,0.0445,-1.3167,0.0563,6.3909,6.5053,6.6791,6.9139,18.1468,-0.8117,0.0015,-0.0381,-0.0765
61266994,-0.0206,-0.0034,-1.2846,0.1093,-0.9106,0.2300,-0.2300,-0.2300,0.0367,0.0367,-1.5524,0.1860,7.6413,4.2574,5.1014,6.9440,18.1717,-0.7799,0.0395,-0.0955,-0.1265
61271994,-0.0271,-0.0028,-1.2559,0.1170,-0.6696,0.2300,-0.2300,-0.2300,0.0290,0.0290,-1.5429,0.2926,6.2961,2.0518,4.1738,6.9894,18.1800,-0.7631,0.1190,-0.1296,-0.1707
61276994,-0.0325,-0.0024,-1.0556,0.0611,-0.4806,0.2300,-0.2300,-0.2300,0.0222,0.0222,-1.3534,0.3981,4.2613,-1.1782,3.0768,7.0064,18.1777,-0.7433,0.1480,-0.1467,-0.1912
61281994,-0.0372,-0.0018,-0.9132,0.1081,-0.4567,0.2300,-0.2300,-0.2300,0.0158,0.0158,-1.2885,0.6562,2.5852,-5.1247,1.9370,7.0220,18.1578,-0.7350,0.1765,-0.1611,-0.2151
61286994,-0.0415,-0.0014,-0.8121,0.0919,-0.2857,0.2300,-0.2300,-0.2300,0.0082,0.0082,-1.5207,1.0429,2.2413,-11.8482,0.5414,7.0292,18.0939,-0.7308,0.1938,-0.1736,-0.2170
61291994,-0.0454,-0.0007,-0.7657,0.1772,-0.1669,0.2300,-0.2300,-0.2300,-0.0006,-0.0006,-1.7494,1.4329,2.6667,-16.4995,-0.0806,7.0462,18.0280,-0.7314,0.2230,-0.1708,-0.2227
61296994,-0.0489,0.0002,-0.6784,0.2220,-0.0838,0.2300,-0.2300,-0.2300,-0.0103,-0.0103,-1.9441,1.8270,3.2563,-21.3483,-0.3237,7.0592,17.9037,-0.7327,0.2274,-0.1859,-0.2259
61301994,-0.0520,0.0013,-0.5883,0.2056,0.0341,0.2300,-0.2300,-0.2300,-0.0204,-0.0204,-2.0203,1.9845,3.5619,-24.0489,-0.6995,7.0807,17.8083,-0.7356,0.2303,-0.1790,-0.2223
61306996,-0.0547,0.0021,-0.5095,0.1723,0.0148,0.2300,-0.2300,-0.2300,-0.0321,-0.0321,-2.3306,2.4279,3.6457,-31.4588,-1.7585,7.0952,17.6288,-0.7455,0.2286,-0.1754,-0.2227
61311994,-0.0569,0.0029,-0.4111,0.1637,-0.0801,0.2300,-0.2300,-0.2300,-0.0449,-0.0449,-2.5717,2.8993,3.6455,-38.4131,-2.3274,7.1172,17.4757,-0.7546,0.2303,-0.1325,-0.2212
61316994,-0.0593,0.0041,-0.4511,0.2578,-0.0667,0.2300,-0.2300,-0.2300,-0.0586,-0.0586,-2.7424,3.1345,3.3491,-41.1166,-3.0816,7.1280,17.2240,-0.7727,0.2329,-0.0842,-0.2257
61321995,-0.0607,0.0055,-0.3063,0.2761,0.2412,0.2300,-0.2300,-0.2300,-0.0712,-0.0712,-2.5141,3.0142,3.1293,-39.4907,-3.2467,7.1495,17.0671,-0.7857,0.2317,-0.1193,-0.2274
61326994,-0.0623,0.0070,-0.2938,0.3543,0.2995,0.2300,-0.2300,-0.2300,-0.0835,-0.0835,-2.4558,2.9717,2.9811,-38.3359,-3.6326,7.1616,16.8310,-0.8076,0.2316,-0.1435,-0.2288
61331994,-0.0639,0.0085,-0.2892,0.2822,0.3020,0.2300,-0.2300,-0.2300,-0.0952,-0.0952,-2.3429,2.6296,3.0304,-35.3097,-4.1238,7.1796,16.6898,-0.8238,0.2272,-0.2244,-0.2203
61336994,-0.0647,0.0093,-0.1643,0.1668,0.5387,0.2300,-0.2300,-0.2300,-0.1065,-0.1065,-2.2587,2.2071,2.9307,-33.8928,-6.6198,7.1915,16.4892,-0.8601,0.2323,-0.2218,-0.2093
61341994,-0.0656,0.0101,-0.1445,0.2162,0.5481,0.2300,-0.2300,-0.2300,-0.1174,-0.1174,-2.1826,2.2216,1.6262,-34.3664,-7.4590,7.2029,16.3504,-0.8907,0.2406,-0.2397,-0.2230
61346994,-0.0659,0.0106,-0.0950,0.1710,0.7555,0.2300,-0.2300,-0.2300,-0.1275,-0.1275,-2.0208,1.9628,0.9172,-32.4416,-8.2909,7.2072,16.1560,-0.9382,0.2332,-0.2438,-0.2134
61351995,-0.0666,0.0115,-0.0925,0.2691,0.8814,0.2300,-0.2300,-0.2300,-0.1383,-0.1383,-2.1534,2.1202,0.6247,-34.6482,-9.6173,7.2108,16.0179,-0.9767,0.2355,-0.2092,-0.2149
61356994,-0.0668,0.0122,-0.0684,0.2007,0.9544,0.2300,-0.2300,-0.2300,-0.1488,-0.1488,-2.1133,1.9783,0.0132,-34.6124,-10.4858,7.2106,15.8098,-1.0397,0.2343,-0.2327,-0.2197
61361994,-0.0669,0.0131,0.0189,0.2236,1.0579,0.2300,-0.2300,-0.2300,-0.1595,-0.1595,-2.1401,2.0580,-0.0096,-36.2821,-11.3525,7.2106,15.6652,-1.0849,0.2310,-0.1708,-0.2115
61366994,-0.0672,0.0140,-0.0220,0.2782,1.0246,0.2300,-0.2300,-0.2300,-0.1713,-0.1713,-2.3458,2.1543,0.0660,-38.3251,-12.7605,7.2107,15.4353,-1.1611,0.2285,-0.1658,-0.2167
61371994,-0.0675,0.0145,-0.0745,0.1973,1.3426,0.2300,-0.2300,-0.2300,-0.1832,-0.1832,-2.3977,1.6941,1.1609,-34.7484,-14.1552,7.2163,15.2963,-1.2172,0.2240,-0.2093,-0.2100
61376994,-0.0672,0.0153,0.0580,0.2361,1.5160,0.2300,-0.2300,-0.2195,-0.1957,-0.1957,-2.4934,1.8999,0.8055,-38.7536,-15.8491,7.2192,15.0727,-1.3121,0.2334,-0.1922,-0.2276
61381994,-0.0665,0.0159,0.1811,0.2474,1.2091,0.2300,-0.2300,-0.1730,-0.2079,-0.2079,-2.4411,2.1742,-0.0153,-42.0649,-15.6808,7.2186,14.9040,-1.3748,0.2330,-0.0933,-0.2233
61386994,-0.0662,0.0167,0.1005,0.2724,1.3435,0.2300,-0.2300,-0.1645,-0.2198,-0.2198,-2.3781,1.7242,0.1863,-37.1618,-17.0064,7.2192,14.6710,-1.4743,0.2273,-0.1490,-0.1964
61391995,-0.0644,0.0180,0.3702,0.3619,1.6984,0.2300,-0.2300,0.0088,-0.2303,-0.2303,-2.0940,1.9016,-0.0009,-37.7063,-16.4574,7.2198,14.5235,-1.5405,0.2311,-0.1273,-0.1753
61396994,-0.0622,0.0197,0.5043,0.4279,1.3997,0.2300,-0.2300,0.1182,-0.2399,-0.2399,-1.9235,2.2273,-0.0916,-38.9993,-14.4712,7.2194,14.2845,-1.6306,0.2303,-0.1135,-0.1721
61401994,-0.0609,0.0206,0.2761,0.3348,1.5359,0.2300,-0.2300,0.0436,-0.2495,-0.2495,-1.9264,1.7028,0.5593,-33.0009,-14.2284,7.2213,14.1522,-1.6869,0.2233,-0.2329,-0.1203
61406994,-0.0585,0.0217,0.4737,0.3265,2.0701,0.2300,-0.2300,0.1553,-0.2586,-0.2586,-1.8191,1.4631,1.2186,-31.8191,-16.0738,7.2255,13.9663,-1.7809,0.2236,-0.2348,-0.0666
61411995,-0.0565,0.0228,0.3974,0.3122,1.7048,0.2300,-0.2300,0.1530,-0.2672,-0.2672,-1.7170,1.4584,0.0007,-31.0728,-15.2514,7.2266,13.8406,-1.8428,0.2359,-0.2369,-0.0680
61416994,-0.0541,0.0231,0.4731,0.1750,1.8151,0.2300,-0.2300,0.1409,-0.2755,-0.2755,-1.6605,1.1584,1.2595,-28.9453,-15.3394,7.2308,13.6680,-1.9322,0.2161,-0.2421,-0.0127
61421994,-0.0520,0.0237,0.4676,0.2080,2.0463,0.2300,-0.2300,0.1962,-0.2852,-0.2852,-1.9446,1.3272,3.6446,-30.5049,-15.2099,7.2513,13.5465,-1.9936,0.2195,-0.2314,0.0218
61426995,-0.0499,0.0239,0.4808,0.1683,1.7393,0.2300,-0.2300,0.1948,-0.2949,-0.2949,-1.9357,1.6232,4.2316,-32.0977,-12.5515,7.2678,13.3537,-2.0725,0.2169,-0.2224,0.0310
61431995,-0.0467,0.0244,0.6258,0.2092,1.8969,0.2300,-0.2300,0.2300,-0.3049,-0.3049,-1.9972,1.8136,7.0033,-32.5508,-11.2045,7.3064,13.2239,-2.1172,0.2118,-0.2097,0.0744
61436994,-0.0438,0.0251,0.6668,0.2572,2.0557,0.2300,-0.2300,0.2300,-0.3154,-0.3154,-2.0972,2.0841,8.3725,-34.1487,-10.0012,7.3340,13.0207,-2.1793,0.2128,-0.2194,0.1148
61441994,-0.0410,0.0254,0.6442,0.1512,1.8847,0.2300,-0.2300,0.2300,-0.3284,-0.3284,-2.6120,1.9922,15.5162,-32.5605,-8.4463,7.4246,12.8884,-2.2129,0.1820,-0.2466,0.1340
61446994,-0.0383,0.0253,0.5498,0.0519,2.1587,0.2300,-0.2300,0.2300,-0.3427,-0.3427,-2.8557,1.3482,21.8821,-24.3636,-7.5282,7.5119,12.7341,-2.2580,0.1554,-0.2806,0.1881
61451994,-0.0358,0.0242,0.5403,-0.1542,2.2686,0.2300,-0.2300,0.2185,-0.3604,-0.3604,-3.5272,1.0063,30.6985,-22.0630,-7.1524,7.6866,12.6462,-2.2873,0.1591,-0.2565,0.2198
61456994,-0.0340,0.0231,0.3613,-0.1439,1.9082,0.2300,-0.2300,0.1595,-0.3801,-0.3801,-3.9535,1.1210,34.1098,-22.0819,-5.8929,7.8249,12.5158,-2.3230,0.2027,-0.2362,0.2208
61461995,-0.0317,0.0205,0.4609,-0.4334,1.6547,0.2300,-0.2300,0.0156,-0.4018,-0.4018,-4.3305,0.8498,38.9428,-22.6732,-6.2930,8.0160,12.4241,-2.3483,0.1362,-0.2375,0.2097
61466994,-0.0294,0.0177,0.4985,-0.5214,2.0313,0.2300,-0.1554,-0.0282,-0.4247,-0.4247,-4.5822,0.5663,42.8892,-20.6870,-6.8783,8.2704,12.2997,-2.3898,0.0457,-0.2451,0.1654
61471994,-0.0276,0.0160,0.3406,-0.2816,2.0362,0.2300,-0.2300,0.0327,-0.4468,-0.4468,-4.4249,0.9475,39.1136,-21.8564,-6.1705,8.4307,12.2131,-2.4148,0.1123,-0.2071,0.1374
61476994,-0.0258,0.0136,0.3320,-0.4496,1.4247,0.2300,-0.1507,-0.0973,-0.4673,-0.4673,-4.0936,0.8608,36.0765,-21.6261,-4.8711,8.6413,12.0813,-2.4444,0.1817,-0.2195,0.0931
61481994,-0.0241,0.0100,0.3925,-0.6869,1.7482,0.2300,0.0709,-0.2274,-0.4893,-0.4893,-4.4020,0.5031,39.3304,-21.6951,-6.4974,8.7982,11.9949,-2.4699,0.1170,-0.2088,0.0753
61486996,-0.0215,0.0076,0.4753,-0.4294,1.6061,0.2300,0.0343,-0.1028,-0.5085,-0.5085,-3.8378,0.7302,33.2081,-22.2688,-7.3862,9.0126,11.8624,-2.5150,0.2020,-0.1812,0.0492
61491994,-0.0190,0.0044,0.5400,-0.5956,0.9669,0.1420,0.1884,-0.2183,-0.5256,-0.5256,-3.4250,0.5791,30.1519,-21.5472,-6.4575,9.1300,11.7747,-2.5411,0.2223,-0.1619,-0.0089
61496994,-0.0164,0.0006,0.5519,-0.7489,1.6446,0.1093,0.2300,-0.2300,-0.5433,-0.5433,-3.5285,-0.0171,33.0317,-17.0849,-7.7279,9.3258,11.6689,-2.5828,0.2153,-0.1540,-0.0276
61501994,-0.0125,-0.0029,0.7489,-0.6243,1.6718,-0.0766,0.2300,-0.2110,-0.5584,-0.5584,-3.0276,0.0033,29.7328,-16.3365,-8.2926,9.4469,11.6038,-2.6173,0.2332,-0.1000,-0.0588
61506994,-0.0101,-0.0066,0.4930,-0.6643,1.0878,-0.0099,0.2300,-0.2300,-0.5722,-0.5722,-2.7628,-0.0879,25.4313,-14.5138,-7.1168,9.6012,11.5131,-2.6577,0.1779,-0.0625,-0.1082
61511995,-0.0071,-0.0102,0.5443,-0.7278,1.3022,-0.0914,0.2300,-0.2300,-0.5839,-0.5839,-2.3466,-0.4319,20.5646,-13.5446,-9.7311,9.6856,11.4589,-2.6964,0.1607,-0.0113,-0.1274
61516994,-0.0034,-0.0142,0.7532,-0.7532,1.1352,-0.2300,0.2300,-0.2300,-0.5899,-0.5899,-1.1878,-0.6935,11.5181,-10.5305,-9.7508,9.7653,11.3911,-2.7577,0.1603,0.0048,-0.1686
61521994,0.0009,-0.0176,0.8760,-0.6652,0.7457,-0.2300,0.2300,-0.2300,-0.5914,-0.5914,-0.3145,-0.7945,4.6494,-7.8529,-9.5200,9.7846,11.3595,-2.7955,0.1258,0.0370,-0.2117
61526994,0.0058,-0.0204,0.9917,-0.5806,0.9360,-0.2300,0.2300,-0.2300,-0.5883,-0.5883,0.6256,-1.2247,-2.5823,-2.6135,-10.9338,9.7737,11.3370,-2.8597,0.0509,0.0498,-0.2205
61531994,0.0120,-0.0228,1.1680,-0.4850,1.1416,-0.2300,0.2300,-0.1437,-0.5831,-0.5831,1.0407,-1.2314,-5.0479,-1.7665,-11.4525,9.7529,11.3315,-2.9054,0.0157,0.1164,-0.2256
61536994,0.0177,-0.0247,1.0950,-0.4261,1.1242,-0.2300,0.2300,-0.1135,-0.5769,-0.5769,1.2367,-1.4935,-7.5335,0.8063,-13.0621,9.7102,11.3397,-2.9814,-0.0382,0.1642,-0.2073
61541996,0.0231,-0.0267,1.0192,-0.4191,0.9266,-0.2300,0.2300,-0.1205,-0.5710,-0.5710,1.1812,-1.6624,-9.7821,-0.1090,-16.3459,9.6709,11.3388,-3.0462,-0.1026,0.2151,-0.1406
61546994,0.0284,-0.0286,0.9920,-0.3546,0.6532,-0.2300,0.2300,-0.0915,-0.5680,-0.5680,0.6130,-1.9923,-6.4749,-0.2975,-21.6890,9.6293,11.3378,-3.1710,-0.1427,0.2324,-0.1089
61551994,0.0330,-0.0298,0.8564,-0.2376,0.6776,-0.2300,0.2300,-0.0475,-0.5667,-0.5667,0.2486,-2.0667,-5.8860,-1.0274,-24.9839,9.6059,11.3335,-3.2706,-0.1767,0.2371,-0.0662
61556994,0.0368,-0.0308,0.7181,-0.2440,0.6144,-0.2300,0.2300,-0.0730,-0.5681,-0.5681,-0.2787,-2.4220,-4.0543,-1.2881,-29.8349,9.5800,11.3260,-3.4450,-0.2183,0.2338,-0.0400
61561994,0.0396,-0.0322,0.4866,-0.2779,0.6291,-0.2300,0.2300,-0.1494,-0.5709,-0.5709,-0.5586,-2.5253,-3.9051,-1.2359,-30.7284,9.5644,11.3206,-3.5691,-0.2330,0.2295,-0.0409
61566994,0.0426,-0.0332,0.5611,-0.1772,0.7454,-0.2300,0.2300,-0.0620,-0.5721,-0.5721,-0.2390,-2.3003,-4.5995,0.0203,-27.8622,9.5377,11.3196,-3.7385,-0.2261,0.2219,-0.0901
61571994,0.0448,-0.0335,0.3793,-0.0779,0.6538,-0.2300,0.2300,-0.0527,-0.5742,-0.5742,-0.4235,-2.3274,-5.3739,0.0290,-29.5565,9.5161,11.3198,-3.8556,-0.2201,0.2283,-0.0809
61576994,0.0473,-0.0342,0.4355,-0.1228,0.4663,-0.2300,0.2300,-0.0534,-0.5759,-0.5759,-0.3297,-2.4757,-6.2145,0.2747,-30.7140,9.4800,11.3210,-4.0434,-0.2210,0.2276,-0.0680
61581994,0.0494,-0.0351,0.4322,-0.1735,0.6147,-0.2300,0.2300,-0.0649,-0.5760,-0.5760,-0.0323,-2.1945,-7.3344,0.3862,-26.2972,9.4508,11.3225,-4.1491,-0.2205,0.2290,-0.0914
61586994,0.0514,-0.0351,0.3916,-0.0263,0.8389,-0.2300,0.2300,0.0260,-0.5749,-0.5749,0.2256,-1.5989,-8.1899,-0.0001,-20.8517,9.4022,11.3231,-4.2766,-0.2253,0.2324,-0.0904
61591995,0.0532,-0.0350,0.2954,-0.0220,0.8823,-0.2300,0.2300,0.0236,-0.5736,-0.5736,0.2620,-1.4174,-8.5158,0.0283,-18.5205,9.3682,11.3230,-4.3518,-0.2299,0.2303,-0.1035
61596994,0.0556,-0.0348,0.4087,0.0284,0.9592,-0.2300,0.2300,0.1127,-0.5699,-0.5699,0.7419,-0.8745,-9.4861,0.0032,-12.1102,9.3127,11.3230,-4.4325,-0.2203,0.2313,-0.0769
61601994,0.0569,-0.0343,0.2468,0.1109,0.8966,-0.2300,0.2300,0.1300,-0.5659,-0.5659,0.8030,-0.5376,-10.4201,-0.0695,-8.8665,9.2708,11.3228,-4.4677,-0.2172,0.2309,-0.0196
61606994,0.0587,-0.0335,0.2923,0.1545,0.8371,-0.2300,0.2300,0.1950,-0.5607,-0.5607,1.0347,-0.1768,-10.4017,0.0006,-4.6247,9.2085,11.3226,-4.5004,-0.2255,0.2298,0.0028
61611995,0.0598,-0.0326,0.2230,0.1365,0.8685,-0.2300,0.2300,0.1953,-0.5551,-0.5551,1.1281,-0.0148,-11.0518,0.0136,-2.2572,9.1646,11.3227,-4.5093,-0.2220,0.2301,0.0589
61616994,0.0613,-0.0315,0.2337,0.1585,0.7745,-0.2300,0.2300,0.2300,-0.5487,-0.5487,1.2647,0.1320,-11.6254,0.0494,-0.5940,9.0952,11.3229,-4.5154,-0.2236,0.2297,0.1130
61621994,0.0623,-0.0308,0.1533,0.0834,0.6584,-0.2300,0.2300,0.1999,-0.5426,-0.5426,1.2334,0.0748,-11.6947,0.4136,0.0193,9.0483,11.3243,-4.5153,-0.2283,0.2270,0.1382
61626994,0.0633,-0.0305,0.1393,0.0394,0.5384,-0.2300,0.2300,0.1863,-0.5359,-0.5359,1.3375,0.0003,-11.9100,1.7102,0.9705,8.9769,11.3327,-4.5112,-0.2255,0.2189,0.1812
61631996,0.0638,-0.0301,0.0522,0.0809,0.4910,-0.2300,0.2300,0.1931,-0.5293,-0.5293,1.3240,0.0856,-11.9006,2.2555,2.1214,8.9295,11.3418,-4.5030,-0.2286,0.2214,0.1750
61636994,0.0644,-0.0295,0.0727,0.0693,0.4263,-0.2300,0.2300,0.2069,-0.5220,-0.5220,1.4474,0.0741,-12.0114,3.2872,3.2048,8.8571,11.3602,-4.4848,-0.2363,0.2191,0.1788
61641996,0.0645,-0.0290,-0.0147,0.0455,0.3377,-0.2300,0.2300,0.1768,-0.5151,-0.5151,1.3734,0.0432,-11.5540,3.9348,3.8054,8.8108,11.3758,-4.4698,-0.2355,0.2188,0.1905
61646994,0.0647,-0.0290,0.0003,0.0296,0.2231,-0.2300,0.2300,0.1723,-0.5080,-0.5080,1.4378,0.0527,-10.5505,5.3139,5.6209,8.7461,11.4063,-4.4380,-0.2323,0.2192,0.1780
61651994,0.0645,-0.0285,-0.0605,0.0660,0.1373,-0.2300,0.2300,0.1762,-0.5013,-0.5013,1.3303,0.0583,-9.5136,6.0205,5.9864,8.7081,11.4303,-4.4138,-0.2411,0.2179,0.1654
61656994,0.0642,-0.0283,-0.0932,0.0684,0.1049,-0.2300,0.2300,0.1658,-0.4952,-0.4952,1.2257,-0.0006,-7.9741,7.1433,6.3985,8.6587,11.4722,-4.3766,-0.2416,0.2218,0.1703
61661994,0.0635,-0.0283,-0.1646,0.0489,-0.0310,-0.2300,0.2300,0.1254,-0.4895,-0.4895,1.1409,-0.0337,-7.2496,7.8009,6.9296,8.6297,11.5033,-4.3487,-0.2411,0.2196,0.1598
61666994,0.0627,-0.0281,-0.2159,0.0418,-0.1458,-0.2300,0.2300,0.0977,-0.4839,-0.4839,1.1216,-0.0870,-6.9624,8.7382,7.3093,8.5880,11.5545,-4.3053,-0.2338,0.2194,0.1561
61671996,0.0615,-0.0282,-0.2563,0.0336,-0.2032,-0.2300,0.2300,0.0678,-0.4784,-0.4784,1.1026,-0.1556,-6.6877,9.6373,7.4591,8.5611,11.5930,-4.2753,-0.2345,0.2164,0.1195
61676994,0.0599,-0.0283,-0.2938,0.0312,-0.2420,-0.2300,0.2300,0.0357,-0.4733,-0.4733,1.0128,-0.2737,-5.9667,10.5195,6.8701,8.5244,11.6552,-4.2333,-0.2326,0.2171,0.0830
61681994,0.0581,-0.0280,-0.3641,0.0516,-0.2710,-0.2300,0.2300,0.0115,-0.4687,-0.4687,0.9156,-0.3107,-5.7064,10.8520,6.4580,8.5015,11.6987,-4.2074,-0.2310,0.2214,0.0688
61686994,0.0561,-0.0278,-0.4392,0.0657,-0.3077,-0.2300,0.2300,-0.0213,-0.4647,-0.4647,0.7960,-0.3885,-5.5485,11.1083,5.5102,8.4683,11.7648,-4.1729,-0.2330,0.2262,0.0342
61691994,0.0539,-0.0276,-0.4710,0.0904,-0.2964,-0.2300,0.2300,-0.0370,-0.4610,-0.4610,0.7431,-0.4506,-5.7090,11.2755,4.5286,8.4453,11.8100,-4.1549,-0.2292,0.2335,0.0050
61696994,0.0510,-0.0270,-0.6099,0.1231,-0.3052,-0.2300,0.2300,-0.0797,-0.4583,-0.4583,0.5348,-0.5294,-5.7568,11.1756,2.9482,8.4104,11.8771,-4.1348,-0.2310,0.2271,-0.0185
61701994,0.0479,-0.0267,-0.6289,0.1393,-0.2833,-0.2300,0.2300,-0.1009,-0.4559,-0.4559,0.4840,-0.6776,-5.8849,11.7527,1.3781,8.3870,11.9240,-4.1294,-0.2329,0.2232,-0.0310
