Time_us,Roll,Pitch,GyroX,GyroY,GyroZ,T1,T2,T3,PhiX,PhiY,PhiDX,PhiDY,motor_vel_1,motor_vel_2,motor_vel_3,motor_pos_1,motor_pos_2,motor_pos_3,motor_torq_1,motor_torq_2,motor_torq_3
26956996,-0.0032,0.0204,-0.3488,0.6799,-0.2023,0.2300,-0.2300,0.2300,0.0377,0.0377,-0.5746,0.8512,3.9773,0.3161,2.5095,3.4778,14.8294,-0.8067,0.0515,-0.1199,0.2049
26961994,-0.0051,0.0235,-0.3925,0.5828,-0.1538,0.2300,-0.2300,0.2300,0.0343,0.0343,-0.6823,0.7077,5.3964,1.2951,2.8816,3.5006,14.8362,-0.7904,0.0829,-0.1619,0.2289
26966994,-0.0066,0.0257,-0.2761,0.4343,-0.2631,0.2300,-0.2300,0.2300,0.0297,0.0297,-0.9107,0.6118,9.0399,0.7319,2.9805,3.5475,14.8395,-0.7782,0.1037,-0.1739,0.2305
26971994,-0.0082,0.0276,-0.3164,0.3488,-0.2811,0.2300,-0.2300,0.2300,0.0231,0.0231,-1.3162,0.6237,13.0154,-0.0204,3.4592,3.5987,14.8391,-0.7586,0.1177,-0.2097,0.2238
26976994,-0.0093,0.0291,-0.1897,0.3235,-0.2014,0.2300,-0.2300,0.2300,0.0139,0.0139,-1.8534,0.7236,20.2920,-1.0084,4.0487,3.7117,14.8340,-0.7427,0.1446,-0.2210,0.2176
26981994,-0.0107,0.0305,-0.2440,0.2786,-0.1815,0.2300,-0.2300,0.2300,0.0018,0.0018,-2.4170,0.8259,26.4189,-1.5641,5.3434,3.8165,14.8247,-0.7116,0.1643,-0.2233,0.2189
26986994,-0.0114,0.0316,-0.1866,0.2673,-0.2335,0.2300,-0.2300,0.2300,-0.0125,-0.0125,-2.8568,0.8647,31.9077,-1.9906,5.5280,4.0051,14.8166,-0.6892,0.1858,-0.2248,0.2274
26991994,-0.0122,0.0325,-0.1735,0.1399,-0.2839,0.2300,-0.2300,0.2300,-0.0279,-0.0279,-3.0872,0.7565,34.9174,-1.8541,5.8820,4.1441,14.8047,-0.6546,0.1880,-0.2317,0.2258
26996995,-0.0129,0.0329,-0.1772,0.0681,-0.1950,0.2300,-0.2300,0.2300,-0.0448,-0.0448,-3.3690,0.6478,38.1949,-1.4704,5.7611,4.3722,14.7989,-0.6314,0.1453,-0.2353,0.2297
27001994,-0.0140,0.0334,-0.2159,0.0739,-0.4167,0.2300,-0.2300,0.2300,-0.0605,-0.0605,-3.1515,0.7140,36.0612,-1.1296,6.8647,4.5184,14.7944,-0.5919,0.2118,-0.2346,0.2228
27006994,-0.0145,0.0331,-0.0904,-0.0360,-0.7191,0.2300,-0.2300,0.2300,-0.0733,-0.0733,-2.5636,0.6407,31.6816,-0.5599,7.9142,4.7083,14.7902,-0.5606,0.2351,-0.2367,0.2170
27011994,-0.0144,0.0331,-0.0299,-0.0351,-0.7781,0.2300,-0.2300,0.2300,-0.0856,-0.0856,-2.4550,0.6978,32.1051,0.0179,9.2022,4.8375,14.7906,-0.5063,0.2521,-0.2357,0.2232
27016994,-0.0137,0.0332,0.1295,-0.0232,-0.9363,0.1781,-0.2300,0.2300,-0.0956,-0.0956,-1.9974,0.8421,29.5076,-0.1036,10.8008,5.0173,14.7902,-0.4635,0.2626,-0.2296,0.2093
27021994,-0.0131,0.0328,0.0617,-0.1255,-0.8972,0.2056,-0.2300,0.2300,-0.1057,-0.1057,-2.0252,0.8976,30.2284,0.0241,12.9510,5.1382,14.7903,-0.3865,0.2192,-0.2311,0.2149
27026994,-0.0121,0.0320,0.1527,-0.1222,-0.8785,0.1365,-0.2300,0.2300,-0.1158,-0.1158,-2.0129,0.9646,31.5511,0.0449,13.7970,5.3241,14.7906,-0.3313,0.1864,-0.2312,0.2192
27031995,-0.0117,0.0310,0.0571,-0.1610,-1.0423,0.1758,-0.2300,0.2300,-0.1278,-0.1278,-2.3967,1.0597,35.6236,0.0098,15.4643,5.4654,14.7906,-0.2406,0.1455,-0.2305,0.2098
27036994,-0.0113,0.0300,0.0501,-0.2269,-0.8996,0.1804,-0.2300,0.2300,-0.1421,-0.1421,-2.8696,0.9995,40.8666,-0.0034,15.5084,5.7059,14.7905,-0.1778,0.1007,-0.2305,0.2216
27041994,-0.0115,0.0286,-0.0257,-0.2996,-0.9219,0.2252,-0.2300,0.1931,-0.1581,-0.1581,-3.1905,0.9541,43.7481,-0.0235,15.8221,5.8815,14.7903,-0.0834,0.0393,-0.2307,0.2311
27046996,-0.0106,0.0267,0.1784,-0.4059,-1.0523,0.0894,-0.2300,0.1692,-0.1727,-0.1727,-2.9190,0.8577,43.0619,0.0141,16.0096,6.1409,14.7904,-0.0196,0.0344,-0.2299,0.2214
27051994,-0.0097,0.0240,0.1668,-0.5654,-0.8990,0.0861,-0.2300,0.0556,-0.1881,-0.1881,-3.0751,0.5351,43.5473,-0.0031,13.9204,6.3141,14.7904,0.0675,0.0116,-0.2298,0.1929
27056996,-0.0093,0.0213,0.0547,-0.5760,-0.9195,0.1342,-0.2189,-0.0219,-0.2009,-0.2009,-2.5770,0.4885,36.4020,-0.0277,13.4737,6.5536,14.7904,0.1211,0.1281,-0.2298,0.1719
27061994,-0.0083,0.0172,0.1588,-0.7676,-1.3868,0.0367,-0.0358,-0.1616,-0.2107,-0.2107,-1.9530,0.3180,30.7894,0.0987,13.9065,6.6748,14.7907,0.2045,0.1527,-0.2212,0.1186
27066994,-0.0074,0.0130,0.1778,-0.8042,-1.2405,0.0120,0.0763,-0.2300,-0.2192,-0.2192,-1.7023,0.1330,27.6049,0.5196,12.4488,6.8454,14.7929,0.2553,0.1507,-0.2056,0.0920
27071994,-0.0057,0.0098,0.3369,-0.6032,-1.2823,-0.1144,0.0963,-0.1305,-0.2238,-0.2238,-0.9255,0.3927,20.5016,-0.0341,12.6959,6.9285,14.7932,0.3277,0.1618,-0.1791,0.0581
27076994,-0.0043,0.0066,0.2963,-0.6490,-1.4222,-0.1285,0.1730,-0.2094,-0.2255,-0.2255,-0.3272,0.3781,13.8561,0.2712,13.4306,7.0167,14.7940,0.3822,0.1230,-0.1427,0.0128
27081994,-0.0020,0.0031,0.4661,-0.6503,-1.1437,-0.2300,0.2300,-0.1906,-0.2252,-0.2252,0.0497,0.0312,11.4321,2.3977,11.1392,7.0621,14.8057,0.4525,0.0534,-0.1134,-0.0070
27086994,0.0004,-0.0003,0.4297,-0.6570,-1.0652,-0.2300,0.2300,-0.2300,-0.2244,-0.2244,0.1648,-0.1711,9.8157,3.7428,9.9932,7.1229,14.8206,0.4922,-0.0082,-0.0680,-0.0321
27091995,0.0026,-0.0042,0.4285,-0.7963,-1.1763,-0.2300,0.2300,-0.2300,-0.2230,-0.2230,0.2852,-0.4732,7.8597,4.2059,8.3816,7.1549,14.8378,0.5454,-0.0444,-0.0405,-0.0718
27096994,0.0049,-0.0085,0.4456,-0.8885,-1.0053,-0.2300,0.2300,-0.2300,-0.2211,-0.2211,0.3715,-0.7269,5.8911,4.0596,6.1689,7.1919,14.8622,0.5703,-0.0748,0.0050,-0.1034
27101994,0.0071,-0.0131,0.4505,-0.8622,-0.7787,-0.2300,0.2300,-0.2300,-0.2190,-0.2190,0.4147,-1.0514,4.6330,5.4917,3.0979,7.2099,14.8924,0.5917,-0.1176,0.0217,-0.1268
27106994,0.0091,-0.0170,0.4355,-0.7587,-0.4289,-0.2300,0.2300,-0.2300,-0.2164,-0.2164,0.5384,-1.3125,3.1430,7.8978,0.8205,7.2313,14.9235,0.5955,-0.1373,0.0442,-0.1653
27111994,0.0113,-0.0206,0.4621,-0.6833,-0.2417,-0.2300,0.2300,-0.2300,-0.2140,-0.2140,0.4704,-1.4355,1.5339,6.4858,-3.1649,7.2375,14.9678,0.5823,-0.1726,0.1225,-0.1902
27116995,0.0132,-0.0237,0.4099,-0.5654,-0.3486,-0.2300,0.2300,-0.2300,-0.2126,-0.2126,0.2721,-1.4633,-0.0336,4.1846,-7.3790,7.2378,14.9856,0.5534,-0.2181,0.1578,-0.1784
27121996,0.0149,-0.0261,0.3036,-0.4300,-0.4118,-0.2300,0.2300,-0.2300,-0.2137,-0.2137,-0.2079,-1.7308,0.0032,2.5933,-14.2035,7.2377,14.9952,0.4755,-0.2286,0.1918,-0.1682
27126994,0.0163,-0.0284,0.2395,-0.4331,-0.1385,-0.2300,0.2300,-0.2300,-0.2156,-0.2156,-0.3884,-1.9337,-0.0245,2.5274,-16.8642,7.2376,15.0097,0.4073,-0.2289,0.2159,-0.1879
27131994,0.0168,-0.0302,0.1347,-0.3283,0.1037,-0.2300,0.2300,-0.2300,-0.2185,-0.2185,-0.5814,-2.1361,-0.2093,3.3054,-20.0581,7.2368,15.0294,0.2903,-0.2272,0.2246,-0.1941
27136994,0.0171,-0.0316,0.0874,-0.2608,0.0881,-0.2300,0.2300,-0.2300,-0.2216,-0.2216,-0.6227,-2.2271,-1.4914,3.0719,-22.3571,7.2298,15.0418,0.2016,-0.2233,0.2311,-0.2013
27141994,0.0177,-0.0324,0.0843,-0.1927,0.1196,-0.2300,0.2300,-0.2300,-0.2250,-0.2250,-0.6643,-2.4564,-2.5696,3.4369,-25.8532,7.2195,15.0614,0.0505,-0.2180,0.2261,-0.1949
27146994,0.0181,-0.0333,0.0437,-0.1298,0.1279,-0.2300,0.2300,-0.2300,-0.2286,-0.2286,-0.7265,-2.6829,-4.0576,3.5203,-29.5329,7.1966,15.0758,-0.0674,-0.2182,0.2266,-0.1811
27151994,0.0185,-0.0339,0.0257,-0.0886,0.1541,-0.2300,0.2300,-0.2300,-0.2326,-0.2326,-0.7958,-2.8138,-4.9013,3.1750,-32.1240,7.1769,15.0886,-0.2592,-0.2184,0.2308,-0.2016
27156994,0.0184,-0.0342,-0.0140,-0.1008,0.4589,-0.2300,0.2300,-0.2300,-0.2362,-0.2362,-0.7156,-2.8179,-6.3253,3.0171,-32.1903,7.1405,15.1069,-0.3873,-0.2207,0.2315,-0.2281
27161994,0.0179,-0.0345,-0.1090,-0.0748,0.5823,-0.2300,0.2300,-0.2300,-0.2405,-0.2405,-0.8611,-2.8779,-7.1908,2.0999,-34.2316,7.1116,15.1209,-0.5911,-0.2209,0.2365,-0.2093
27166994,0.0178,-0.0346,-0.0696,0.0192,0.5335,-0.2300,0.2300,-0.2300,-0.2445,-0.2445,-0.8021,-2.8592,-8.2186,1.7507,-35.5686,7.0636,15.1278,-0.7342,-0.2195,0.2354,-0.2206
27171994,0.0176,-0.0338,-0.0415,0.1170,0.6223,-0.2300,0.2300,-0.2300,-0.2480,-0.2480,-0.7007,-2.8200,-9.2701,1.8883,-36.1901,7.0267,15.1353,-0.9491,-0.2179,0.2321,-0.2188
27176994,0.0170,-0.0331,-0.1167,0.1439,0.7674,-0.2300,0.2300,-0.2300,-0.2515,-0.2515,-0.7006,-2.7428,-10.7439,0.9145,-36.5246,6.9631,15.1428,-1.0954,-0.2200,0.2386,-0.2156
27181994,0.0162,-0.0323,-0.2043,0.1756,0.8728,-0.1754,0.2300,-0.2300,-0.2557,-0.2557,-0.8420,-2.7871,-11.4832,0.0436,-38.3833,6.9173,15.1428,-1.3240,-0.2221,0.2376,-0.1453
27186994,0.0160,-0.0313,-0.1298,0.1964,1.0191,-0.2066,0.2300,-0.2300,-0.2586,-0.2586,-0.5817,-2.7619,-13.1480,0.4305,-37.9387,6.8403,15.1442,-1.4751,-0.2148,0.2278,-0.1704
27191994,0.0150,-0.0302,-0.1943,0.2001,1.0558,-0.1505,0.2300,-0.2300,-0.2617,-0.2617,-0.6250,-2.6852,-13.1335,0.2264,-37.1798,6.7873,15.1465,-1.7001,-0.2055,0.2294,-0.1721
27196994,0.0140,-0.0286,-0.2471,0.3485,1.0704,-0.0987,0.2300,-0.2300,-0.2658,-0.2658,-0.8178,-2.6335,-12.4770,-0.0454,-38.6798,6.7118,15.1462,-1.8545,-0.1986,0.2331,-0.1418
27201994,0.0129,-0.0266,-0.2822,0.4126,1.0267,-0.0600,0.2300,-0.1892,-0.2699,-0.2699,-0.8186,-2.5594,-12.7275,0.0503,-38.4342,6.6609,15.1464,-2.0917,-0.1593,0.2309,-0.1861
27206994,0.0120,-0.0247,-0.2608,0.4007,1.1914,-0.0477,0.2300,-0.1566,-0.2730,-0.2730,-0.6231,-2.3227,-12.5843,0.5906,-34.6546,6.5858,15.1485,-2.2297,-0.1199,0.2264,-0.2116
27211996,0.0101,-0.0224,-0.3742,0.4786,1.3682,0.0591,0.2218,-0.1224,-0.2769,-0.2769,-0.7793,-2.2539,-12.6387,0.1330,-35.1986,6.5352,15.1505,-2.4379,-0.0801,0.2328,-0.1892
27216994,0.0085,-0.0197,-0.3983,0.5140,1.2650,0.1012,0.1321,-0.0866,-0.2810,-0.2810,-0.8195,-2.1263,-11.8050,0.2377,-33.8690,6.4636,15.1509,-2.5749,-0.0635,0.2193,-0.1624
27221994,0.0070,-0.0172,-0.3516,0.5428,1.3981,0.1075,0.0769,-0.0223,-0.2831,-0.2831,-0.4211,-1.8380,-11.9886,2.3653,-28.3549,6.4155,15.1625,-2.7507,-0.0177,0.2069,-0.1518
27226995,0.0055,-0.0144,-0.3674,0.5831,1.4229,0.1483,-0.0099,0.0266,-0.2851,-0.2851,-0.3978,-1.6059,-11.2135,2.3823,-25.8407,6.3469,15.1725,-2.8536,0.0016,0.1781,-0.1213
27231994,0.0034,-0.0110,-0.4065,0.6793,1.3609,0.2096,-0.1522,0.1002,-0.2873,-0.2873,-0.4428,-0.9517,-9.3024,0.6863,-20.3244,6.3092,15.1788,-2.9829,0.0291,0.1512,-0.0899
27236994,0.0015,-0.0075,-0.3943,0.7364,1.4165,0.2300,-0.2300,0.1762,-0.2892,-0.2892,-0.3733,-0.5036,-8.5345,-0.3883,-16.3472,6.2590,15.1770,-3.0485,0.0871,0.1115,-0.0622
27241994,-0.0001,-0.0036,-0.3387,0.8433,1.2384,0.2300,-0.2300,0.2300,-0.2902,-0.2902,-0.1975,0.1282,-7.6532,-1.5083,-10.7024,6.2281,15.1710,-3.1168,0.1219,0.0864,-0.0143
27246994,-0.0019,0.0009,-0.3363,0.9307,0.9446,0.2300,-0.2300,0.2300,-0.2921,-0.2921,-0.3921,0.5732,-5.6367,-3.9609,-8.5430,6.1920,15.1507,-3.1510,0.1404,0.0512,0.0389
27251994,-0.0032,0.0056,-0.2679,0.9029,0.7830,0.2300,-0.2300,0.2300,-0.2943,-0.2943,-0.4287,1.0347,-3.6986,-6.3175,-4.6038,6.1770,15.1145,-3.1832,0.1760,0.0309,0.0543
27256994,-0.0045,0.0103,-0.2272,0.9248,0.6083,0.2300,-0.2300,0.2300,-0.2977,-0.2977,-0.6777,1.2571,-0.3489,-7.4715,-3.1796,6.1702,15.0847,-3.1959,0.1948,-0.0097,0.1095
27261994,-0.0051,0.0140,-0.0831,0.7367,0.4534,0.1689,-0.2300,0.2300,-0.3019,-0.3019,-0.8552,1.3267,2.7159,-9.6404,-2.0358,6.1800,15.0291,-3.2084,0.1930,-0.0464,0.1647
27266994,-0.0055,0.0174,-0.0745,0.6613,0.3838,0.1723,-0.2300,0.2300,-0.3074,-0.3074,-1.0991,0.9998,8.3151,-5.2822,-0.9336,6.2239,15.0080,-3.2127,0.1659,-0.1346,0.1829
27271996,-0.0058,0.0200,-0.0263,0.4960,0.4363,0.1540,-0.2300,0.2300,-0.3138,-0.3138,-1.2653,0.6787,12.7657,-2.2697,0.0544,6.2744,14.9907,-3.2124,0.1156,-0.1667,0.2232
27276994,-0.0060,0.0216,-0.0223,0.3109,0.3316,0.1561,-0.2300,0.2300,-0.3233,-0.3233,-1.8973,0.4692,20.0169,-1.9984,-0.0068,6.3871,14.9829,-3.2124,0.1103,-0.1879,0.2287
27281994,-0.0062,0.0231,-0.0660,0.2920,0.1254,0.1766,-0.2300,0.2300,-0.3339,-0.3339,-2.1242,0.5303,21.7083,-2.8784,0.1382,6.4754,14.9674,-3.2120,0.1300,-0.1991,0.2295
27286994,-0.0067,0.0242,-0.0632,0.2257,0.0512,0.1832,-0.2300,0.2300,-0.3456,-0.3456,-2.3374,0.5832,23.8176,-3.9566,0.5842,6.6140,14.9517,-3.2098,0.1307,-0.2198,0.2233
27291994,-0.0068,0.0249,-0.0232,0.1136,0.1715,0.1701,-0.2300,0.2300,-0.3586,-0.3586,-2.6032,0.6112,27.2764,-4.8353,1.4970,6.7228,14.9234,-3.2012,0.1432,-0.2206,0.2224
27296994,-0.0065,0.0252,0.0446,0.0397,0.1841,0.1310,-0.2300,0.2300,-0.3743,-0.3743,-3.1388,0.6485,34.1103,-5.4939,2.2529,6.9193,14.9015,-3.1922,0.1233,-0.2189,0.2216
27301995,-0.0069,0.0256,-0.0278,0.0925,0.1028,0.1744,-0.2300,0.2300,-0.3905,-0.3905,-3.2387,0.8160,34.8079,-5.8531,3.3596,7.0604,14.8778,-3.1733,0.1619,-0.2256,0.2191
27306994,-0.0067,0.0254,0.0394,0.0095,-0.1794,0.1208,-0.2300,0.2300,-0.4042,-0.4042,-2.7380,0.7332,30.7534,-5.0613,4.1639,7.2466,14.8454,-3.1565,0.1592,-0.2390,0.2185
27311994,-0.0066,0.0251,0.0391,-0.0846,-0.2310,0.1155,-0.2300,0.2300,-0.4175,-0.4175,-2.6719,0.5413,31.1478,-3.3152,4.6462,7.3712,14.8240,-3.1282,0.1617,-0.2438,0.2259
27316994,-0.0060,0.0247,0.1316,-0.1002,-0.2203,0.0516,-0.2300,0.2300,-0.4283,-0.4283,-2.1621,0.5625,27.0265,-3.0006,5.4493,7.5410,14.8120,-3.1069,0.1572,-0.2377,0.2199
27321994,-0.0054,0.0235,0.1264,-0.2034,-0.3007,0.0383,-0.2300,0.2300,-0.4376,-0.4376,-1.8591,0.5142,24.7519,-2.1863,6.9763,7.6391,14.7973,-3.0653,0.1288,-0.2401,0.2202
27326994,-0.0047,0.0223,0.1772,-0.2022,-0.3721,-0.0110,-0.2300,0.2300,-0.4439,-0.4439,-1.2629,0.4504,19.3000,-1.1080,7.2351,7.7636,14.7927,-3.0363,0.1147,-0.2430,0.2270
27331994,-0.0036,0.0209,0.2193,-0.2679,-0.7298,-0.0714,-0.2300,0.2300,-0.4471,-0.4471,-0.6426,0.5089,14.1043,-0.6383,9.3157,7.8204,14.7904,-2.9833,0.0845,-0.2387,0.2092
27336994,-0.0020,0.0193,0.3296,-0.3409,-0.8407,-0.1728,-0.1382,0.2136,-0.4468,-0.4468,0.0752,0.4428,7.8206,-0.1609,9.9012,7.8733,14.7891,-2.9436,0.0517,-0.2349,0.2221
27341994,0.0000,0.0174,0.4233,-0.3891,-0.6925,-0.2300,-0.0297,0.2111,-0.4441,-0.4441,0.5385,0.4907,4.4925,0.0219,11.3354,7.8909,14.7892,-2.8779,-0.0035,-0.2341,0.2111
27346994,0.0022,0.0149,0.3842,-0.5030,-0.6104,-0.2300,0.0833,0.1288,-0.4397,-0.4397,0.8765,0.4015,0.6119,0.2067,11.8485,7.8993,14.7899,-2.8300,-0.0333,-0.1938,0.2027
