time, vel, T_target, T_estimate
0.281,6.818428,0.020000,0.016977
0.282,7.098141,0.020000,0.016977
0.283,7.098141,0.020000,0.016977
0.284,7.098141,0.020000,0.016977
0.285,7.098141,0.020000,0.016977
0.286,7.098141,0.020000,0.016977
0.287,7.098141,0.020000,0.016977
0.288,7.414885,0.020000,0.016977
0.289,7.414885,0.020000,0.016977
0.290,7.414885,0.020000,0.016977
0.291,7.414885,0.020000,0.016977
0.292,7.512264,0.020000,0.016977
0.293,7.560954,0.020000,0.016977
0.294,7.560954,0.020000,0.016977
0.295,7.560954,0.020000,0.016977
0.296,7.560954,0.020000,0.016977
0.297,7.780795,0.020000,0.016977
0.298,7.835755,0.020000,0.016977
0.299,7.835755,0.020000,0.016977
0.300,7.835755,0.020000,0.016977
0.301,7.835755,0.020000,0.016977
0.302,8.042245,0.020000,0.016977
0.303,8.093867,0.020000,0.016977
0.304,8.093867,0.020000,0.016977
0.305,8.093867,0.020000,0.016977
0.306,8.142362,0.020000,0.016977
0.307,8.287845,0.020000,0.016977
0.308,8.287845,0.020000,0.016977
0.309,8.287845,0.020000,0.016977
0.310,8.287845,0.020000,0.016977
0.311,8.511615,0.020000,0.016977
0.312,8.511615,0.020000,0.016977
0.313,8.511615,0.020000,0.016977
0.314,8.511615,0.020000,0.016977
0.315,8.511615,0.020000,0.016977
0.316,8.828359,0.020000,0.016977
0.317,8.828359,0.020000,0.016977
0.318,8.828359,0.020000,0.016977
0.319,8.828359,0.020000,0.016977
0.320,8.974428,0.020000,0.016977
0.321,8.974428,0.020000,0.016977
0.322,8.974428,0.020000,0.016977
0.323,8.974428,0.020000,0.016977
0.324,9.249229,0.020000,0.016977
0.325,9.249229,0.020000,0.016977
0.326,9.249229,0.020000,0.014327
0.327,9.249229,0.020000,0.014150
0.328,9.404097,0.020000,0.014150
0.329,9.455719,0.020000,0.014150
0.330,9.455719,0.020000,0.014150
0.331,9.455719,0.020000,0.014150
0.332,9.601202,0.020000,0.014150
0.333,9.601202,0.020000,0.014150
0.334,9.601202,0.020000,0.014150
0.335,9.601202,0.020000,0.014150
0.336,9.824972,0.020000,0.014150
0.337,9.824972,0.020000,0.014150
0.338,9.824972,0.020000,0.014150
0.339,9.824972,0.020000,0.014150
0.340,9.983344,0.020000,0.014150
0.341,10.036135,0.020000,0.014150
0.342,10.036135,0.020000,0.014150
0.343,10.036135,0.020000,0.014150
0.344,10.133514,0.020000,0.014150
0.345,10.133514,0.020000,0.014150
0.346,10.133514,0.020000,0.014150
0.347,10.353355,0.020000,0.014150
0.348,10.353355,0.020000,0.014150
0.349,10.353355,0.020000,0.014150
0.350,10.353355,0.020000,0.014150
0.351,10.559845,0.020000,0.014150
0.352,10.559845,0.020000,0.014150
0.353,10.559845,0.020000,0.015274
0.354,10.559845,0.020000,0.014625
0.355,10.559845,0.020000,0.013003
0.356,10.559845,0.020000,0.011130
0.357,10.559845,0.020000,0.012878
0.358,10.559845,0.020000,0.014679
0.359,10.873156,0.020000,0.014679
0.360,10.873156,0.020000,0.014679
0.361,10.873156,0.020000,0.014679
0.362,11.137109,0.020000,0.014679
0.363,11.137109,0.020000,0.014679
0.364,11.137109,0.020000,0.014679
0.365,11.234488,0.020000,0.014679
0.366,11.234488,0.020000,0.014679
0.367,11.234488,0.020000,0.014679
0.368,11.344409,0.020000,0.014679
0.369,11.344409,0.020000,0.012864
0.370,11.344409,0.020000,0.011914
0.371,11.344409,0.020000,0.014909
0.372,11.344409,0.020000,0.017027
0.373,11.344409,0.020000,0.015724
0.374,11.344409,0.020000,0.015124
0.375,11.344409,0.020000,0.014501
0.376,11.344409,0.020000,0.012598
0.377,11.344409,0.020000,0.012440
0.378,11.344409,0.020000,0.015268
0.379,11.344409,0.020000,0.017418
0.380,11.344409,0.020000,0.016048
0.381,11.344409,0.020000,0.016053
0.382,11.344409,0.020000,0.012802
0.383,11.344409,0.020000,0.012745
0.384,11.344409,0.020000,0.015309
0.385,11.344409,0.020000,0.017992
0.386,11.344409,0.020000,0.015811
0.388,11.344409,0.020000,0.014434
0.389,11.344409,0.020000,0.011741
0.390,11.344409,0.020000,0.012995
0.391,11.344409,0.020000,0.014837
0.392,11.344409,0.020000,0.016559
0.393,11.344409,0.020000,0.016742
0.394,11.344409,0.020000,0.016637
0.395,11.344409,0.020000,0.015465
0.396,11.344409,0.020000,0.012751
0.397,11.344409,0.020000,0.012269
0.398,11.344409,0.020000,0.014515
0.399,11.344409,0.020000,0.016734
0.400,11.344409,0.020000,0.016028
0.401,11.344409,0.020000,0.016074
0.402,11.344409,0.020000,0.013728
0.403,11.344409,0.020000,0.016772
0.404,11.344409,0.020000,0.018817
0.405,11.344409,0.020000,0.016577
0.406,11.344409,0.020000,0.013582
0.407,11.344409,0.020000,0.011523
0.408,11.344409,0.020000,0.012390
0.409,11.344409,0.020000,0.013910
0.410,11.344409,0.020000,0.017385
0.411,11.344409,0.020000,0.016694
0.412,11.344409,0.020000,0.015457
0.413,11.344409,0.020000,0.014586
0.414,11.344409,0.020000,0.011036
0.415,11.344409,0.020000,0.012139
0.416,11.344409,0.020000,0.015830
0.417,11.344409,0.020000,0.017813
0.418,11.344409,0.020000,0.018321
0.419,11.344409,0.020000,0.016438
0.420,11.344409,0.020000,0.014470
0.421,11.344409,0.020000,0.018011
0.422,11.344409,0.020000,0.017666
0.423,11.344409,0.020000,0.013831
0.424,11.344409,0.020000,0.011999
0.425,11.344409,0.020000,0.011340
0.426,14.125056,0.020000,0.011340
0.427,14.228301,0.020000,0.011340
0.428,14.228301,0.020000,0.011340
0.429,14.228301,0.020000,0.016820
0.430,14.228301,0.020000,0.015976
0.431,14.228301,0.020000,0.011415
0.432,14.228301,0.020000,0.013315
0.433,14.228301,0.020000,0.017846
0.434,14.228301,0.020000,0.018178
0.435,14.228301,0.020000,0.018150
0.436,14.228301,0.020000,0.014650
0.437,14.228301,0.020000,0.017147
0.438,14.228301,0.020000,0.019027
0.439,14.228301,0.020000,0.014324
0.440,14.228301,0.020000,0.014160
0.441,14.228301,0.020000,0.012228
0.442,14.228301,0.020000,0.012708
0.443,14.228301,0.020000,0.016814
0.444,14.228301,0.020000,0.017158
0.445,14.228301,0.020000,0.016467
0.446,14.228301,0.020000,0.014684
0.447,14.228301,0.020000,0.010739
0.448,14.228301,0.020000,0.012023
0.449,14.228301,0.020000,0.017000
0.450,15.327129,0.020000,0.017000
0.451,15.379920,0.020000,0.017000
0.452,15.379920,0.020000,0.017000
0.453,15.428610,0.020000,0.017000
0.454,15.428610,0.020000,0.017000
0.455,15.593491,0.020000,0.017000
0.456,15.593491,0.020000,0.017000
0.457,15.593491,0.020000,0.017000
0.458,15.748358,0.020000,0.017000
0.459,15.748358,0.020000,0.017000
0.460,15.845346,0.020000,0.017000
0.461,15.845346,0.020000,0.017000
0.462,15.845346,0.020000,0.017000
0.463,15.957232,0.020000,0.017000
0.464,15.957232,0.020000,0.017000
0.465,16.062815,0.020000,0.017000
0.466,16.115606,0.020000,0.017000
0.467,16.115606,0.020000,0.017000
0.468,16.164297,0.020000,0.017000
0.469,16.164297,0.020000,0.017000
0.470,16.329178,0.020000,0.017000
0.471,16.329178,0.020000,0.017000
0.472,16.329178,0.020000,0.017000
0.473,16.432423,0.020000,0.017000
0.474,16.432423,0.020000,0.017000
0.475,16.529411,0.020000,0.017000
0.476,16.529411,0.020000,0.017000
0.477,16.641296,0.020000,0.017000
0.478,16.641296,0.020000,0.017000
0.479,16.641296,0.020000,0.017000
0.480,16.799671,0.020000,0.017000
0.481,16.799671,0.020000,0.017000
0.482,16.848362,0.020000,0.017000
0.483,16.848362,0.020000,0.017000
0.484,16.903322,0.020000,0.017000
0.485,16.958282,0.020000,0.017000
0.486,16.958282,0.020000,0.017000
0.487,17.061527,0.020000,0.017000
0.488,17.061527,0.020000,0.017000
0.489,17.110022,0.020000,0.017000
0.490,17.110022,0.020000,0.017000
0.491,17.221907,0.020000,0.017000
0.492,17.221907,0.020000,0.017000
0.493,17.221907,0.020000,0.017000
0.494,17.380281,0.020000,0.017000
0.495,17.380281,0.020000,0.017000
0.496,17.428972,0.020000,0.017000
0.497,17.428972,0.020000,0.017000
0.498,17.593853,0.020000,0.017000
0.499,17.593853,0.020000,0.017000
0.500,17.593853,0.020000,0.017000
0.501,17.697098,0.020000,0.017000
0.502,17.697098,0.020000,0.017000
0.503,17.745592,0.020000,0.017000
0.504,17.745592,0.020000,0.017000
0.505,17.857477,0.020000,0.017000
0.506,17.857477,0.020000,0.017000
0.507,17.963060,0.020000,0.017000
0.508,18.015852,0.020000,0.017000
0.509,18.064543,0.020000,0.017000
0.510,18.064543,0.020000,0.017000
0.511,18.119503,0.020000,0.017000
0.512,18.174463,0.020000,0.017000
0.513,18.174463,0.020000,0.017000
0.514,18.277708,0.020000,0.017000
0.515,18.277708,0.020000,0.014700
0.516,18.277708,0.020000,0.014469
0.517,18.277708,0.020000,0.008633
0.518,18.277708,0.020000,0.012526
0.519,18.277708,0.020000,0.015933
0.520,18.277708,0.020000,0.015929
0.521,18.277708,0.020000,0.014332
0.522,18.277708,0.020000,0.023621
0.523,18.277708,0.020000,0.021602
0.524,18.645153,0.020000,0.021602
0.525,18.645153,0.020000,0.021602
0.526,18.645153,0.020000,0.009344
0.527,18.806696,0.020000,0.009344
0.528,18.806696,0.020000,0.009344
0.529,18.903685,0.020000,0.009344
0.530,18.903685,0.020000,0.009344
0.531,19.015570,0.020000,0.009344
0.532,19.015570,0.020000,0.009344
0.533,19.173944,0.020000,0.009344
0.534,19.173944,0.020000,0.009344
0.535,19.222635,0.020000,0.009344
0.536,19.222635,0.020000,0.009344
0.537,19.332556,0.020000,0.009344
0.538,19.332556,0.020000,0.009344
0.539,19.384178,0.020000,0.009344
0.540,19.384178,0.020000,0.009344
0.541,19.481167,0.020000,0.009344
0.542,19.481167,0.020000,0.009344
0.543,19.537109,0.020000,0.009344
0.544,19.537109,0.020000,0.009344
0.545,19.589901,0.020000,0.009344
0.546,19.695484,0.020000,0.009344
0.547,19.695484,0.020000,0.009344
0.548,19.695484,0.020000,0.009344
0.549,19.805405,0.020000,0.009344
0.550,19.805405,0.020000,0.009344
0.551,19.805405,0.020000,0.009344
0.552,19.908649,0.020000,0.009344
0.553,19.957144,0.020000,0.009344
0.554,19.957144,0.020000,0.009344
0.555,20.013086,0.020000,0.009344
0.556,20.013086,0.020000,0.009344
0.557,20.013086,0.020000,0.009344
0.558,20.118670,0.020000,0.009344
0.559,20.167360,0.020000,0.009344
0.560,20.167360,0.020000,0.009344
0.561,20.277281,0.020000,0.009344
0.562,20.277281,0.020000,0.009344
0.563,20.328903,0.020000,0.009344
0.564,20.380526,0.020000,0.009344
0.565,20.429020,0.020000,0.009344
0.566,20.429020,0.020000,0.009344
0.567,20.540905,0.020000,0.009344
0.568,20.540905,0.020000,0.009344
0.569,20.646488,0.020000,0.009344
0.570,20.699280,0.020000,0.009344
0.571,20.747971,0.020000,0.009344
0.572,20.747971,0.020000,0.009344
0.573,20.857891,0.020000,0.009344
0.574,20.857891,0.020000,0.009344
0.575,20.909513,0.020000,0.009344
0.576,20.909513,0.020000,0.009344
0.577,20.909513,0.020000,0.009344
0.578,20.909513,0.020000,0.009344
0.579,20.965456,0.020000,0.009344
0.580,20.965456,0.020000,0.009344
0.581,20.965456,0.020000,0.012437
0.582,20.965456,0.020000,0.013011
0.583,20.965456,0.020000,0.016939
0.584,20.965456,0.020000,0.012515
0.585,20.965456,0.020000,0.008670
0.586,20.965456,0.020000,0.001241
0.587,20.965456,0.020000,0.005617
0.589,20.965456,0.020000,0.008681
0.590,20.965456,0.020000,0.009983
0.591,20.965456,0.020000,0.006812
0.592,20.965456,0.020000,0.012940
0.593,20.965456,0.020000,0.014061
0.594,20.965456,0.020000,0.013194
0.595,20.965456,0.020000,0.016467
0.596,20.965456,0.020000,0.019517
0.597,20.965456,0.020000,0.014105
0.598,20.965456,0.020000,0.011424
0.599,20.965456,0.020000,0.006804
0.600,20.965456,0.020000,0.010958
0.601,20.965456,0.020000,0.013658
0.602,20.965456,0.020000,0.011627
0.603,20.965456,0.020000,0.007268
0.604,20.965456,0.020000,0.011625
0.605,20.965456,0.020000,0.012152
0.606,20.965456,0.020000,0.012200
0.607,20.965456,0.020000,0.013041
0.608,20.965456,0.020000,0.012447
0.609,20.965456,0.020000,0.011298
0.610,20.965456,0.020000,0.002641
0.611,20.965456,0.020000,0.004700
0.612,20.965456,0.020000,0.008921
0.613,20.965456,0.020000,0.011523
0.614,20.965456,0.020000,0.009086
0.615,20.965456,0.020000,0.014292
0.616,20.965456,0.020000,0.013614
0.617,20.965456,0.020000,0.013986
0.618,20.965456,0.020000,0.014070
0.619,20.965456,0.020000,0.020153
0.620,20.965456,0.020000,0.014968
0.621,20.965456,0.020000,0.011067
0.622,20.965456,0.020000,0.003210
0.623,20.965456,0.020000,0.007104
0.624,21.251350,0.020000,0.007104
0.625,21.251350,0.020000,0.011134
0.626,21.251350,0.020000,0.008391
0.627,21.307293,0.020000,0.008391
0.628,21.360085,0.020000,0.008391
0.629,21.360085,0.020000,0.008391
0.630,21.311394,0.020000,0.008391
0.631,21.311394,0.020000,0.008391
0.632,21.311394,0.020000,0.008391
0.633,21.311394,0.020000,0.008391
0.634,21.311394,0.020000,0.008391
0.635,21.311394,0.020000,0.008391
0.636,21.262899,0.020000,0.008391
0.637,21.262899,0.020000,0.008391
0.638,21.206957,0.020000,0.008391
0.639,21.206957,0.020000,0.008391
0.640,21.259748,0.020000,0.008391
0.641,21.259748,0.020000,0.008391
0.642,21.211058,0.020000,0.008391
0.643,21.211058,0.020000,0.008391
0.644,21.266018,0.020000,0.008391
0.645,21.266018,0.020000,0.008391
0.646,21.266018,0.020000,0.008391
0.647,21.266018,0.020000,0.008391
0.648,21.266018,0.020000,0.008391
0.649,21.266018,0.020000,0.008391
0.650,21.321960,0.020000,0.008391
0.651,21.321960,0.020000,0.008391
0.652,21.374752,0.020000,0.008391
0.653,21.277370,0.020000,0.008391
0.654,21.277370,0.020000,0.008391
0.655,21.277370,0.020000,0.008391
0.656,21.277370,0.020000,0.008391
0.657,21.277370,0.020000,0.008391
0.658,21.277370,0.020000,0.008391
0.659,21.228876,0.020000,0.008391
0.660,21.228876,0.020000,0.008391
0.661,21.228876,0.020000,0.008391
0.662,21.228876,0.020000,0.008391
0.663,21.228876,0.020000,0.013190
0.664,21.228876,0.020000,0.014165
0.665,21.228876,0.020000,0.012215
0.666,21.228876,0.020000,0.018078
0.667,21.228876,0.020000,0.012773
0.668,21.228876,0.020000,0.010148
0.669,21.287937,0.020000,0.010148
0.670,21.287937,0.020000,0.010148
0.671,21.287937,0.020000,0.010148
0.672,21.239443,0.020000,0.010148
0.673,21.239443,0.020000,0.010148
0.674,21.295385,0.020000,0.010148
0.675,21.295385,0.020000,0.010148
0.676,21.348177,0.020000,0.010148
0.677,21.348177,0.020000,0.010148
0.678,21.299486,0.020000,0.010148
0.679,21.299486,0.020000,0.019664
0.680,21.299486,0.020000,0.014311
0.681,21.299486,0.020000,0.008127
0.682,21.299486,0.020000,0.002605
0.683,21.299486,0.020000,0.002605
0.684,21.250992,0.020000,0.002605
0.685,21.250992,0.020000,0.002605
0.686,21.250992,0.020000,0.002605
0.687,21.250992,0.020000,0.002605
0.688,21.303783,0.020000,0.002605
0.689,21.255093,0.020000,0.002605
0.690,21.255093,0.020000,0.002605
0.691,21.310053,0.020000,0.002605
0.692,21.310053,0.020000,0.002605
0.693,21.310053,0.020000,0.002605
0.694,21.310053,0.020000,0.002605
0.695,21.261559,0.020000,0.002605
0.696,21.261559,0.020000,0.002605
0.697,21.261559,0.020000,0.002605
0.698,21.261559,0.020000,0.002605
0.699,21.314350,0.020000,0.002605
0.700,21.314350,0.020000,0.002605
0.701,21.265659,0.020000,0.002605
0.702,21.265659,0.020000,0.002605
0.703,21.265659,0.020000,0.002605
0.704,21.265659,0.020000,0.002605
0.705,21.265659,0.020000,0.002605
0.706,21.265659,0.020000,0.002605
0.707,21.217165,0.020000,0.002605
0.708,21.217165,0.020000,0.002605
0.709,21.217165,0.020000,0.002605
0.710,21.217165,0.020000,0.002605
0.711,21.217165,0.020000,0.014538
0.712,21.217165,0.020000,0.013330
0.713,21.217165,0.020000,0.017572
0.714,21.217165,0.020000,0.013037
0.715,21.217165,0.020000,0.010431
0.716,21.217165,0.020000,0.004946
0.717,21.217165,0.020000,0.008112
0.718,21.217165,0.020000,0.011734
0.719,21.217165,0.020000,0.012741
0.720,21.217165,0.020000,0.010012
0.721,21.217165,0.020000,0.013529
0.722,21.217165,0.020000,0.013448
0.723,21.217165,0.020000,0.012438
0.724,21.217165,0.020000,0.013410
0.725,21.217165,0.020000,0.015549
0.726,21.280327,0.020000,0.015549
0.727,21.280327,0.020000,0.015549
0.728,21.280327,0.020000,0.015549
0.729,21.280327,0.020000,0.005784
0.730,21.280327,0.020000,0.009391
0.731,21.280327,0.020000,0.011412
0.732,21.280327,0.020000,0.008440
0.733,21.280327,0.020000,0.013976
0.734,21.280327,0.020000,0.014088
0.735,21.280327,0.020000,0.013026
0.736,21.280327,0.020000,0.016873
0.737,21.280327,0.020000,0.020211
