time, vel, T_target, T_estimate
0.746,16.107576,0.015000,0.012052
0.747,16.107576,0.015000,0.012052
0.748,16.058886,0.015000,0.012052
0.749,16.058886,0.015000,0.012052
0.750,16.058886,0.015000,0.014652
0.751,16.058886,0.015000,0.014652
0.752,16.168806,0.015000,0.014652
0.753,16.168806,0.015000,0.014652
0.754,16.220428,0.015000,0.014652
0.755,16.220428,0.015000,0.014652
0.756,16.220428,0.015000,0.014652
0.757,16.268923,0.015000,0.014652
0.758,16.268923,0.015000,0.014652
0.759,16.324865,0.015000,0.014652
0.760,16.324865,0.015000,0.014652
0.761,16.324865,0.015000,0.014652
0.762,16.377657,0.015000,0.014652
0.763,16.377657,0.015000,0.014652
0.764,16.377657,0.015000,0.014652
0.765,16.377657,0.015000,0.014652
0.766,16.377657,0.015000,0.014652
0.767,16.487577,0.015000,0.014652
0.768,16.487577,0.015000,0.014652
0.769,16.539200,0.015000,0.014652
0.770,16.539200,0.015000,0.014652
0.771,16.539200,0.015000,0.014652
0.772,16.587694,0.015000,0.014652
0.773,16.587694,0.015000,0.014652
0.774,16.587694,0.015000,0.013928
0.775,16.587694,0.015000,0.012508
0.776,16.587694,0.015000,0.011920
0.777,16.693277,0.015000,0.011920
0.778,16.693277,0.015000,0.011920
0.779,16.693277,0.015000,0.011920
0.780,16.748238,0.015000,0.011920
0.781,16.748238,0.015000,0.011920
0.782,16.748238,0.015000,0.011920
0.783,16.799860,0.015000,0.011920
0.784,16.799860,0.015000,0.011920
0.785,16.848354,0.015000,0.011920
0.786,16.848354,0.015000,0.011920
0.788,16.904297,0.015000,0.011920
0.789,16.904297,0.015000,0.011920
0.790,16.904297,0.015000,0.011920
0.791,17.009880,0.015000,0.011920
0.792,17.009880,0.015000,0.011920
0.793,17.009880,0.015000,0.011920
0.794,17.009880,0.015000,0.011920
0.795,17.064840,0.015000,0.011920
0.796,17.064840,0.015000,0.011920
0.797,17.064840,0.015000,0.011920
0.798,17.116463,0.015000,0.011920
0.799,17.116463,0.015000,0.011920
0.800,17.164957,0.015000,0.011920
0.801,17.164957,0.015000,0.011920
0.802,17.164957,0.015000,0.011920
0.803,17.220900,0.015000,0.011920
0.804,17.220900,0.015000,0.011920
0.805,17.326483,0.015000,0.011920
0.806,17.326483,0.015000,0.012169
0.807,17.326483,0.015000,0.019427
0.808,17.326483,0.015000,0.017781
0.809,17.326483,0.015000,0.013061
0.810,17.326483,0.015000,0.009833
0.811,17.326483,0.015000,0.007357
0.812,17.326483,0.015000,0.012665
0.813,17.326483,0.015000,0.014466
0.814,17.326483,0.015000,0.015919
0.815,17.326483,0.015000,0.011914
0.816,17.326483,0.015000,0.008133
0.817,17.326483,0.015000,0.012919
0.818,17.594395,0.015000,0.012919
0.819,17.594395,0.015000,0.012919
0.820,17.643085,0.015000,0.012919
0.821,17.643085,0.015000,0.012919
0.822,17.643085,0.015000,0.012919
0.823,17.698046,0.015000,0.012919
0.824,17.698046,0.015000,0.012919
0.825,17.749668,0.015000,0.012919
0.826,17.749668,0.015000,0.012919
0.827,17.798162,0.015000,0.012919
0.828,17.798162,0.015000,0.012919
0.829,17.798162,0.015000,0.012919
0.830,17.798162,0.015000,0.012919
0.831,17.798162,0.015000,0.015021
0.832,17.906897,0.015000,0.015021
0.833,17.906897,0.015000,0.015021
0.834,17.858206,0.015000,0.015021
0.835,17.858206,0.015000,0.015021
0.836,17.858206,0.015000,0.015021
0.837,17.968126,0.015000,0.015021
0.838,17.968126,0.015000,0.015021
0.839,18.019749,0.015000,0.015021
0.840,18.019749,0.015000,0.015021
0.841,18.019749,0.015000,0.015021
0.842,18.019749,0.015000,0.015021
0.843,18.075691,0.015000,0.015021
0.844,18.075691,0.015000,0.015021
0.845,18.075691,0.015000,0.015021
0.846,18.128483,0.015000,0.015021
0.847,18.128483,0.015000,0.015021
0.848,18.128483,0.015000,0.015021
0.849,18.128483,0.015000,0.015021
0.850,18.183443,0.015000,0.015021
0.851,18.183443,0.015000,0.015021
0.852,18.183443,0.015000,0.015021
0.853,18.235065,0.015000,0.015021
0.854,18.235065,0.015000,0.015021
0.855,18.283560,0.015000,0.015021
0.856,18.283560,0.015000,0.015021
0.857,18.339502,0.015000,0.015021
0.858,18.339502,0.015000,0.015021
0.859,18.445086,0.015000,0.015021
0.860,18.445086,0.015000,0.015021
0.861,18.396395,0.015000,0.015021
0.862,18.396395,0.015000,0.015021
0.863,18.451355,0.015000,0.015021
0.864,18.506315,0.015000,0.015021
0.865,18.506315,0.015000,0.015021
0.866,18.557938,0.015000,0.015021
0.867,18.557938,0.015000,0.015021
0.868,18.606432,0.015000,0.015021
0.869,18.606432,0.015000,0.015021
0.870,18.606432,0.015000,0.015021
0.871,18.606432,0.015000,0.015021
0.872,18.606432,0.015000,0.015021
0.873,18.659224,0.015000,0.015021
0.874,18.659224,0.015000,0.015021
0.875,18.659224,0.015000,0.015021
0.876,18.659224,0.015000,0.015320
0.877,18.659224,0.015000,0.013256
0.878,18.817429,0.015000,0.013256
0.879,18.817429,0.015000,0.013256
0.880,18.865923,0.015000,0.013256
0.881,18.865923,0.015000,0.013256
0.882,18.865923,0.015000,0.013256
0.883,18.865923,0.015000,0.013256
0.884,18.971506,0.015000,0.013256
0.885,18.971506,0.015000,0.013256
0.886,18.971506,0.015000,0.013256
0.887,18.971506,0.015000,0.013256
0.888,19.081427,0.015000,0.013256
0.889,19.081427,0.015000,0.013256
0.890,19.081427,0.015000,0.013256
0.891,19.133049,0.015000,0.013256
0.892,19.133049,0.015000,0.013256
0.893,19.133049,0.015000,0.013256
0.894,19.133049,0.015000,0.013256
0.895,19.188992,0.015000,0.013256
0.896,19.188992,0.015000,0.013256
0.897,19.241783,0.015000,0.013256
0.898,19.241783,0.015000,0.013256
0.899,19.193092,0.015000,0.013256
0.900,19.193092,0.015000,0.013256
0.901,19.248053,0.015000,0.013256
0.902,19.248053,0.015000,0.013256
0.903,19.299675,0.015000,0.013256
0.904,19.299675,0.015000,0.013256
0.905,19.299675,0.015000,0.013256
0.906,19.299675,0.015000,0.013256
0.907,19.299675,0.015000,0.013256
0.908,19.299675,0.015000,0.013256
0.909,19.299675,0.015000,0.012080
0.910,19.299675,0.015000,0.010006
0.911,19.299675,0.015000,0.013486
0.912,19.299675,0.015000,0.018466
0.913,19.299675,0.015000,0.014537
0.914,19.299675,0.015000,0.011832
0.915,19.299675,0.015000,0.009270
0.916,19.299675,0.015000,0.015678
0.917,19.299675,0.015000,0.016504
0.918,19.299675,0.015000,0.016518
0.919,19.299675,0.015000,0.009910
0.920,19.299675,0.015000,0.013661
0.921,19.299675,0.015000,0.015084
0.922,19.299675,0.015000,0.015787
0.923,19.299675,0.015000,0.012823
0.924,19.299675,0.015000,0.017904
0.925,19.299675,0.015000,0.015622
0.926,19.299675,0.015000,0.011201
0.927,19.299675,0.015000,0.005958
0.928,19.299675,0.015000,0.007084
0.929,19.779753,0.015000,0.007084
0.930,19.779753,0.015000,0.013292
0.931,19.779753,0.015000,0.013124
0.932,19.779753,0.015000,0.009739
0.933,19.779753,0.015000,0.014370
0.934,19.779753,0.015000,0.014915
0.935,19.779753,0.015000,0.013964
0.936,19.779753,0.015000,0.010407
0.937,19.779753,0.015000,0.017774
0.938,19.779753,0.015000,0.016729
0.939,19.779753,0.015000,0.016052
0.940,19.779753,0.015000,0.009900
0.941,19.779753,0.015000,0.010329
0.942,19.779753,0.015000,0.013513
0.943,19.779753,0.015000,0.012509
0.944,19.779753,0.015000,0.008728
0.945,19.779753,0.015000,0.009766
0.946,19.779753,0.015000,0.015780
0.947,19.779753,0.015000,0.013716
0.948,19.779753,0.015000,0.011757
0.949,19.779753,0.015000,0.019069
0.950,19.779753,0.015000,0.020841
0.951,19.779753,0.015000,0.017830
0.952,19.779753,0.015000,0.011261
0.953,19.779753,0.015000,0.009003
0.954,19.779753,0.015000,0.011222
0.955,19.779753,0.015000,0.015119
0.956,19.779753,0.015000,0.011162
0.957,19.779753,0.015000,0.010250
0.958,19.779753,0.015000,0.013825
0.959,19.779753,0.015000,0.011905
0.960,19.779753,0.015000,0.008363
0.961,19.779753,0.015000,0.014818
0.962,19.779753,0.015000,0.017634
0.963,19.779753,0.015000,0.012116
0.964,19.779753,0.015000,0.007691
0.965,19.779753,0.015000,0.008733
0.966,19.779753,0.015000,0.016612
0.967,19.779753,0.015000,0.016631
0.968,19.779753,0.015000,0.013766
0.969,19.779753,0.015000,0.009678
0.970,19.779753,0.015000,0.016269
0.971,19.779753,0.015000,0.015003
0.972,19.779753,0.015000,0.010572
0.973,19.779753,0.015000,0.016397
0.974,19.779753,0.015000,0.021403
0.975,19.779753,0.015000,0.016946
0.976,19.779753,0.015000,0.012634
0.977,19.779753,0.015000,0.011568
0.978,19.779753,0.015000,0.014597
0.979,19.779753,0.015000,0.013985
0.980,19.779753,0.015000,0.010825
0.981,20.743279,0.015000,0.010825
0.982,20.743279,0.015000,0.010825
0.983,20.743279,0.015000,0.011431
0.984,20.796070,0.015000,0.011431
0.985,20.747379,0.015000,0.011431
0.986,20.747379,0.015000,0.011431
0.987,20.802340,0.015000,0.011431
0.989,20.802340,0.015000,0.011431
0.990,20.853962,0.015000,0.011431
0.991,20.853962,0.015000,0.011431
0.992,20.853962,0.015000,0.011431
0.993,20.909904,0.015000,0.011431
0.994,20.909904,0.015000,0.011431
0.995,20.909904,0.015000,0.011431
0.996,20.962696,0.015000,0.011431
0.997,20.962696,0.015000,0.011431
0.998,20.962696,0.015000,0.011431
0.999,21.017656,0.015000,0.011431
1.000,21.017656,0.015000,0.011431
1.001,21.069279,0.015000,0.011431
1.002,21.069279,0.015000,0.011431
1.003,21.069279,0.015000,0.011431
1.004,21.069279,0.015000,0.011431
1.005,21.069279,0.015000,0.011431
1.006,21.069279,0.015000,0.011431
1.007,21.122070,0.015000,0.011431
1.008,21.122070,0.015000,0.011431
1.009,21.122070,0.015000,0.011431
1.010,21.122070,0.015000,0.011431
1.011,21.177031,0.015000,0.011431
1.012,21.177031,0.015000,0.011431
1.013,21.177031,0.015000,0.011431
1.014,21.177031,0.015000,0.011431
1.015,21.177031,0.015000,0.011431
1.016,21.177031,0.015000,0.011431
1.017,21.177031,0.015000,0.011431
1.018,21.177031,0.015000,0.011431
1.019,21.229822,0.015000,0.011431
1.020,21.229822,0.015000,0.011431
1.021,21.181131,0.015000,0.011431
1.022,21.181131,0.015000,0.011431
1.023,21.236092,0.015000,0.011431
1.024,21.236092,0.015000,0.011431
1.025,21.287714,0.015000,0.011431
1.026,21.287714,0.015000,0.011431
1.027,21.239220,0.015000,0.011431
1.028,21.239220,0.015000,0.011431
1.029,21.239220,0.015000,0.011431
1.030,21.239220,0.015000,0.013318
1.031,21.239220,0.015000,0.012407
1.032,21.239220,0.015000,0.011294
1.033,21.239220,0.015000,0.008066
1.034,21.239220,0.015000,0.011699
1.035,21.239220,0.015000,0.011466
1.036,21.239220,0.015000,0.009627
1.037,21.239220,0.015000,0.008878
1.038,21.239220,0.015000,0.011479
1.039,21.239220,0.015000,0.014051
1.040,21.239220,0.015000,0.009730
1.041,21.239220,0.015000,0.012685
1.042,21.239220,0.015000,0.013271
1.043,21.239220,0.015000,0.013961
1.044,21.239220,0.015000,0.011209
1.045,21.239220,0.015000,0.008651
1.046,21.239220,0.015000,0.012286
1.047,21.239220,0.015000,0.011706
1.048,21.239220,0.015000,0.007450
1.049,21.239220,0.015000,0.013154
1.050,21.239220,0.015000,0.011630
1.051,21.239220,0.015000,0.012137
1.052,21.239220,0.015000,0.008602
1.053,21.239220,0.015000,0.014108
1.054,21.239220,0.015000,0.013005
1.055,21.239220,0.015000,0.012888
1.056,21.239220,0.015000,0.008840
1.057,21.256252,0.015000,0.008840
1.058,21.311213,0.015000,0.008840
1.059,21.311213,0.015000,0.008840
1.060,21.311213,0.015000,0.008840
1.061,21.311213,0.015000,0.008840
1.062,21.262718,0.015000,0.008840
1.063,21.262718,0.015000,0.008840
1.064,21.262718,0.015000,0.008840
1.065,21.262718,0.015000,0.014894
1.066,21.262718,0.015000,0.013230
1.067,21.262718,0.015000,0.012422
1.068,21.262718,0.015000,0.007521
1.069,21.262718,0.015000,0.010570
1.070,21.262718,0.015000,0.010400
1.071,21.262718,0.015000,0.011007
1.072,21.262718,0.015000,0.007612
1.073,21.262718,0.015000,0.010823
1.074,21.262718,0.015000,0.013601
1.075,21.262718,0.015000,0.012022
1.076,21.262718,0.015000,0.011001
1.077,21.262718,0.015000,0.015357
1.078,21.272116,0.015000,0.015357
1.079,21.272116,0.015000,0.015357
1.080,21.223425,0.015000,0.015357
1.081,21.223425,0.015000,0.015357
1.082,21.278385,0.015000,0.015357
1.083,21.278385,0.015000,0.015357
1.084,21.278385,0.015000,0.015357
1.085,21.278385,0.015000,0.015357
1.086,21.278385,0.015000,0.015357
1.087,21.278385,0.015000,0.015357
1.088,21.278385,0.015000,0.015357
1.089,21.278385,0.015000,0.015357
1.090,21.278385,0.015000,0.015357
1.091,21.229694,0.015000,0.015357
1.092,21.229694,0.015000,0.015357
1.093,21.284655,0.015000,0.015357
1.094,21.284655,0.015000,0.015357
1.095,21.284655,0.015000,0.015357
1.096,21.284655,0.015000,0.015357
1.097,21.284655,0.015000,0.015357
1.098,21.284655,0.015000,0.015357
1.099,21.284655,0.015000,0.015357
1.100,21.284655,0.015000,0.015357
1.101,21.284655,0.015000,0.015357
1.102,21.284655,0.015000,0.015357
1.103,21.187273,0.015000,0.015357
1.104,21.187273,0.015000,0.015357
1.105,21.242233,0.015000,0.015357
1.106,21.242233,0.015000,0.015357
1.107,21.242233,0.015000,0.015357
1.108,21.242233,0.015000,0.015357
1.109,21.193739,0.015000,0.015357
1.110,21.193739,0.015000,0.015357
1.111,21.193739,0.015000,0.015357
1.112,21.193739,0.015000,0.015357
1.113,21.246531,0.015000,0.015357
1.114,21.246531,0.015000,0.015357
1.115,21.197840,0.015000,0.015357
1.116,21.197840,0.015000,0.015357
1.117,21.252800,0.015000,0.015357
1.118,21.252800,0.015000,0.015357
1.119,21.252800,0.015000,0.015357
1.120,21.252800,0.015000,0.015357
1.121,21.204306,0.015000,0.015357
1.122,21.204306,0.015000,0.015357
1.123,21.204306,0.015000,0.015357
1.124,21.204306,0.015000,0.015357
1.125,21.204306,0.015000,0.015357
1.126,21.204306,0.015000,0.015357
1.127,21.204306,0.015000,0.015357
1.128,21.204306,0.015000,0.015357
1.129,21.204306,0.015000,0.015357
1.130,21.259266,0.015000,0.015357
1.131,21.207644,0.015000,0.015357
1.132,21.207644,0.015000,0.015357
1.133,21.207644,0.015000,0.015357
1.134,21.207644,0.015000,0.015357
1.135,21.207644,0.015000,0.015357
1.136,21.207644,0.015000,0.015357
1.137,21.260435,0.015000,0.015357
1.138,21.211744,0.015000,0.015357
1.139,21.211744,0.015000,0.015357
1.140,21.266705,0.015000,0.015357
1.141,21.266705,0.015000,0.015357
1.142,21.266705,0.015000,0.015357
1.143,21.266705,0.015000,0.015357
1.144,21.266705,0.015000,0.015357
1.145,21.266705,0.015000,0.015357
1.146,21.266705,0.015000,0.015357
1.147,21.266705,0.015000,0.015357
1.148,21.266705,0.015000,0.015357
1.149,21.266705,0.015000,0.015357
1.150,21.218014,0.015000,0.015357
1.151,21.218014,0.015000,0.015357
1.152,21.272974,0.015000,0.015357
1.153,21.272974,0.015000,0.015357
1.154,21.272974,0.015000,0.015357
1.155,21.272974,0.015000,0.015357
1.156,21.272974,0.015000,0.015357
1.157,21.272974,0.015000,0.015357
1.158,21.272974,0.015000,0.011990
1.159,21.272974,0.015000,0.010960
1.160,21.272974,0.015000,0.011253
1.161,21.272974,0.015000,0.008279
1.162,21.272974,0.015000,0.013398
1.163,21.272974,0.015000,0.012931
1.164,21.272974,0.015000,0.013756
1.165,21.272974,0.015000,0.008394
1.166,21.272974,0.015000,0.012386
1.167,21.272974,0.015000,0.013069
1.168,21.272974,0.015000,0.012676
1.169,21.272974,0.015000,0.010127
1.170,21.272974,0.015000,0.013654
1.171,21.272974,0.015000,0.013757
1.172,21.279243,0.015000,0.013757
1.173,21.279243,0.015000,0.013757
1.174,21.230553,0.015000,0.013757
1.175,21.230553,0.015000,0.013757
1.176,21.285513,0.015000,0.013757
1.177,21.285513,0.015000,0.013757
1.178,21.285513,0.015000,0.013757
1.179,21.285513,0.015000,0.012983
1.180,21.285513,0.015000,0.013875
1.181,21.285513,0.015000,0.010752
1.182,21.285513,0.015000,0.014872
1.183,21.285513,0.015000,0.013581
1.184,21.285513,0.015000,0.013162
1.185,21.285513,0.015000,0.012009
1.186,21.285513,0.015000,0.011763
1.188,21.285513,0.015000,0.011860
1.189,21.285513,0.015000,0.009676
1.190,21.285513,0.015000,0.007962
1.191,21.285513,0.015000,0.011792
1.192,21.285513,0.015000,0.013927
1.193,21.285513,0.015000,0.009336
1.194,21.285513,0.015000,0.010175
1.195,21.285513,0.015000,0.010128
1.196,21.285513,0.015000,0.011317
1.197,21.285513,0.015000,0.009150
1.198,21.285513,0.015000,0.016579
1.199,21.285513,0.015000,0.012780
1.200,21.285513,0.015000,0.010256
1.201,21.285513,0.015000,0.004192
1.202,21.285513,0.015000,0.008187
1.203,21.285513,0.015000,0.012504
1.204,21.285513,0.015000,0.013763
1.205,21.238958,0.015000,0.013763
1.206,21.238958,0.015000,0.013763
1.207,21.291750,0.015000,0.013763
1.208,21.291750,0.015000,0.013763
1.209,21.243059,0.015000,0.013763
1.210,21.243059,0.015000,0.013763
1.211,21.298019,0.015000,0.013763
1.212,21.298019,0.015000,0.013763
1.213,21.298019,0.015000,0.013763
1.214,21.298019,0.015000,0.013763
1.215,21.298019,0.015000,0.013763
1.216,21.298019,0.015000,0.013763
1.217,21.242077,0.015000,0.013763
1.218,21.242077,0.015000,0.013763
1.219,21.294868,0.015000,0.013763
1.220,21.294868,0.015000,0.013763
1.221,21.246178,0.015000,0.013763
1.222,21.246178,0.015000,0.013763
1.223,21.301138,0.015000,0.013763
1.224,21.301138,0.015000,0.013763
1.225,21.301138,0.015000,0.013763
1.226,21.301138,0.015000,0.013763
1.227,21.301138,0.015000,0.013763
1.228,21.301138,0.015000,0.012871
1.229,21.245195,0.015000,0.012871
1.230,21.245195,0.015000,0.012871
1.231,21.297987,0.015000,0.012871
1.232,21.297987,0.015000,0.012871
1.233,21.249296,0.015000,0.012871
1.234,21.249296,0.015000,0.012871
1.235,21.304256,0.015000,0.012871
1.236,21.304256,0.015000,0.012871
1.237,21.304256,0.015000,0.012871
1.238,21.255762,0.015000,0.012871
1.239,21.255762,0.015000,0.012871
1.240,21.255762,0.015000,0.012871
1.241,21.255762,0.015000,0.012871
1.242,21.255762,0.015000,0.012871
1.243,21.308554,0.015000,0.012871
1.244,21.259863,0.015000,0.012871
1.245,21.259863,0.015000,0.012871
1.246,21.314823,0.015000,0.012871
1.247,21.314823,0.015000,0.006091
1.248,21.314823,0.015000,0.007679
1.249,21.314823,0.015000,0.012450
1.250,21.314823,0.015000,0.013921
1.251,21.266329,0.015000,0.013921
1.252,21.266329,0.015000,0.013921
1.253,21.266329,0.015000,0.013921
1.254,21.266329,0.015000,0.013921
1.255,21.266329,0.015000,0.013921
1.256,21.266329,0.015000,0.010055
1.257,21.266329,0.015000,0.010299
1.258,21.266329,0.015000,0.011758
1.259,21.266329,0.015000,0.006588
1.260,21.266329,0.015000,0.010348
1.261,21.266329,0.015000,0.012078
1.262,21.266329,0.015000,0.013291
1.263,21.266329,0.015000,0.008759
1.264,21.266329,0.015000,0.014673
1.265,21.266329,0.015000,0.013737
1.266,21.266329,0.015000,0.013015
1.267,21.266329,0.015000,0.013738
1.268,21.266329,0.015000,0.018117
1.269,21.266329,0.015000,0.011840
1.270,21.266329,0.015000,0.007172
1.271,21.266329,0.015000,0.000506
1.272,21.266329,0.015000,0.007276
1.273,21.266329,0.015000,0.010904
1.274,21.266329,0.015000,0.010255
1.275,21.266329,0.015000,0.009616
1.276,21.266329,0.015000,0.011841
1.277,21.266329,0.015000,0.011110
1.278,21.266329,0.015000,0.011186
1.279,21.266329,0.015000,0.015820
1.280,21.266329,0.015000,0.016367
1.281,21.266329,0.015000,0.011759
1.282,21.266329,0.015000,0.006615
1.283,21.266329,0.015000,0.008113
1.284,21.266329,0.015000,0.011415
1.285,21.266329,0.015000,0.013304
1.286,21.266329,0.015000,0.009436
1.287,21.266329,0.015000,0.014409
1.288,21.266329,0.015000,0.015807
1.289,21.266329,0.015000,0.013939
1.290,21.266329,0.015000,0.011987
1.291,21.266329,0.015000,0.009929
1.292,21.266329,0.015000,0.009801
1.293,21.266329,0.015000,0.012162
1.294,21.266329,0.015000,0.008123
1.295,21.266329,0.015000,0.008934
1.296,21.266329,0.015000,0.010917
1.297,21.266329,0.015000,0.013326
1.298,21.266329,0.015000,0.008443
1.299,21.266329,0.015000,0.012763
1.300,21.266329,0.015000,0.013284
1.301,21.266329,0.015000,0.012567
1.302,21.266329,0.015000,0.008161
1.303,21.266329,0.015000,0.010319
1.304,21.266329,0.015000,0.011014
1.305,21.266329,0.015000,0.010892
1.306,21.266329,0.015000,0.008608
1.307,21.266329,0.015000,0.010978
1.308,21.266329,0.015000,0.011579
1.309,21.266329,0.015000,0.012771
1.310,21.266329,0.015000,0.009634
1.311,21.266329,0.015000,0.015135
1.312,21.266329,0.015000,0.013043
1.313,21.266329,0.015000,0.012577
1.314,21.266329,0.015000,0.008773
1.315,21.266329,0.015000,0.009880
1.316,21.266329,0.015000,0.008709
1.317,21.266329,0.015000,0.003630
1.318,21.266329,0.015000,0.005558
1.319,21.266329,0.015000,0.013552
1.320,21.266329,0.015000,0.014884
1.321,21.266329,0.015000,0.013978
1.322,21.266329,0.015000,0.005951
1.323,21.266329,0.015000,0.011678
1.324,21.266329,0.015000,0.012167
1.325,21.266329,0.015000,0.012100
1.326,21.266329,0.015000,0.013695
1.327,21.266329,0.015000,0.019455
1.328,21.266329,0.015000,0.014221
1.329,21.205706,0.015000,0.014221
1.330,21.205706,0.015000,0.014221
1.331,21.205706,0.015000,0.014221
1.332,21.205706,0.015000,0.014221
1.333,21.205706,0.015000,0.014221
1.334,21.205706,0.015000,0.014221
1.335,21.205706,0.015000,0.011462
1.336,21.205706,0.015000,0.010699
1.337,21.205706,0.015000,0.009451
1.338,21.205706,0.015000,0.008107
1.339,21.205706,0.015000,0.012170
1.340,21.205706,0.015000,0.012320
1.341,21.205706,0.015000,0.009532
1.342,21.205706,0.015000,0.012070
1.343,21.205706,0.015000,0.013650
1.344,21.205706,0.015000,0.014882
1.345,21.205706,0.015000,0.009456
1.346,21.205706,0.015000,0.010105
1.347,21.205706,0.015000,0.009685
1.348,21.211975,0.015000,0.009685
1.349,21.264767,0.015000,0.009685
1.350,21.216076,0.015000,0.009685
1.351,21.216076,0.015000,0.009685
1.352,21.271036,0.015000,0.009685
1.353,21.271036,0.015000,0.009685
1.354,21.271036,0.015000,0.009685
1.355,21.271036,0.015000,0.009685
1.356,21.271036,0.015000,0.009685
1.357,21.271036,0.015000,0.009002
1.358,21.271036,0.015000,0.013782
1.359,21.271036,0.015000,0.012112
1.360,21.271036,0.015000,0.011694
1.361,21.271036,0.015000,0.007147
1.362,21.271036,0.015000,0.009446
1.363,21.271036,0.015000,0.009958
1.364,21.271036,0.015000,0.010423
1.365,21.271036,0.015000,0.005546
1.366,21.271036,0.015000,0.011653
1.367,21.271036,0.015000,0.013024
1.368,21.277306,0.015000,0.013024
1.369,21.277306,0.015000,0.013024
1.370,21.277306,0.015000,0.013024
1.371,21.277306,0.015000,0.013024
1.372,21.277306,0.015000,0.013024
1.373,21.277306,0.015000,0.008396
1.374,21.277306,0.015000,0.010558
1.375,21.277306,0.015000,0.010309
1.376,21.277306,0.015000,0.010285
1.377,21.277306,0.015000,0.006720
1.378,21.277306,0.015000,0.011453
1.379,21.277306,0.015000,0.013664
1.380,21.277306,0.015000,0.009165
1.381,21.277306,0.015000,0.010356
1.382,21.277306,0.015000,0.010865
1.383,21.277306,0.015000,0.010787
1.384,21.277306,0.015000,0.008990
1.385,21.277306,0.015000,0.010500
1.386,21.277306,0.015000,0.015825
1.387,21.277306,0.015000,0.014611
1.389,21.277306,0.015000,0.010310
1.390,21.277306,0.015000,0.009068
1.391,21.277306,0.015000,0.012389
1.392,21.277306,0.015000,0.013847
1.393,21.277306,0.015000,0.009006
1.394,21.277306,0.015000,0.016363
1.395,21.277306,0.015000,0.013404
1.396,21.277306,0.015000,0.012777
1.397,21.277306,0.015000,0.006846
1.398,21.277306,0.015000,0.009501
1.399,21.277306,0.015000,0.011905
1.400,21.277306,0.015000,0.011321
1.401,21.277306,0.015000,0.008259
1.402,21.277306,0.015000,0.010651
1.403,21.277306,0.015000,0.011564
1.404,21.277306,0.015000,0.014219
1.405,21.277306,0.015000,0.007978
1.406,21.277306,0.015000,0.014388
1.407,21.277306,0.015000,0.012433
1.408,21.277306,0.015000,0.013405
1.409,21.277306,0.015000,0.009008
1.410,21.277306,0.015000,0.010557
1.411,21.277306,0.015000,0.010985
1.412,21.277306,0.015000,0.011531
1.413,21.277306,0.015000,0.009373
1.414,21.277306,0.015000,0.012240
1.415,21.277306,0.015000,0.013598
1.416,21.277306,0.015000,0.013214
1.417,21.277306,0.015000,0.011578
1.418,21.240139,0.015000,0.011578
1.419,21.292931,0.015000,0.011578
1.420,21.292931,0.015000,0.011578
1.421,21.244240,0.015000,0.011578
1.422,21.244240,0.015000,0.011578
1.423,21.299200,0.015000,0.011578
1.424,21.299200,0.015000,0.011578
1.425,21.299200,0.015000,0.011578
1.426,21.299200,0.015000,0.011768
1.427,21.299200,0.015000,0.013199
1.428,21.299200,0.015000,0.010053
1.429,21.299200,0.015000,0.012687
1.430,21.243258,0.015000,0.012687
1.431,21.243258,0.015000,0.012687
1.432,21.243258,0.015000,0.010429
1.433,21.243258,0.015000,0.007198
1.434,21.243258,0.015000,0.010129
1.435,21.243258,0.015000,0.011032
1.436,21.243258,0.015000,0.009007
1.437,21.243258,0.015000,0.008543
1.438,21.243258,0.015000,0.011825
1.439,21.243258,0.015000,0.013638
1.440,21.243258,0.015000,0.009501
1.441,21.243258,0.015000,0.011262
1.442,21.243258,0.015000,0.012174
1.443,21.243258,0.015000,0.012908
1.444,21.243258,0.015000,0.010917
1.445,21.243258,0.015000,0.008301
1.446,21.243258,0.015000,0.011398
1.447,21.243258,0.015000,0.011545
1.448,21.243258,0.015000,0.007578
1.449,21.243258,0.015000,0.009906
1.450,21.243258,0.015000,0.011306
1.451,21.243258,0.015000,0.013326
1.452,21.243258,0.015000,0.008975
1.453,21.243258,0.015000,0.013429
1.454,21.243258,0.015000,0.012806
1.455,21.243258,0.015000,0.012946
1.456,21.243258,0.015000,0.008377
1.457,21.243258,0.015000,0.010878
1.458,21.243258,0.015000,0.010154
1.459,21.243258,0.015000,0.011183
1.460,21.243258,0.015000,0.007424
1.461,21.270660,0.015000,0.007424
1.462,21.270660,0.015000,0.007424
1.463,21.270660,0.015000,0.007424
1.464,21.270660,0.015000,0.007424
1.465,21.270660,0.015000,0.007424
1.466,21.270660,0.015000,0.007424
1.467,21.270660,0.015000,0.007424
1.468,21.221970,0.015000,0.007424
1.469,21.221970,0.015000,0.007424
1.470,21.276930,0.015000,0.007424
1.471,21.276930,0.015000,0.007424
1.472,21.328552,0.015000,0.007424
1.473,21.328552,0.015000,0.007424
1.474,21.280058,0.015000,0.007424
1.475,21.280058,0.015000,0.007424
1.476,21.280058,0.015000,0.007424
1.477,21.280058,0.015000,0.007424
1.478,21.280058,0.015000,0.007424
1.479,21.231367,0.015000,0.007424
1.480,21.231367,0.015000,0.007424
1.481,21.286327,0.015000,0.007424
1.482,21.286327,0.015000,0.007424
1.483,21.286327,0.015000,0.007424
1.484,21.286327,0.015000,0.007424
1.485,21.286327,0.015000,0.007424
