Time_us,Roll,Pitch,GyroX,GyroY,GyroZ,T1,T2,T3,PhiX,PhiY,PhiDX,PhiDY,motor_vel_1,motor_vel_2,motor_vel_3,motor_pos_1,motor_pos_2,motor_pos_3
39725691,0.1392,-0.0864,-0.0840,0.0370,0.0274,0.2100,-0.2100,0.0224,-0.0006,0.0002,-0.0837,0.0370,0.0000,0.0000,0.0000,2.1726,-1.5454,-1.5838
39727376,0.1389,-0.0861,-0.0843,0.0296,0.0274,0.2100,-0.2100,0.0233,-0.0007,0.0003,-0.0840,0.0296,0.0000,0.0000,0.0000,2.1726,-1.5454,-1.5838
39731366,0.1385,-0.0858,-0.0852,0.0266,0.0222,0.2100,-0.2100,0.0237,-0.0010,0.0004,-0.0849,0.0266,0.0000,0.0000,0.0000,2.1726,-1.5454,-1.5838
39736366,0.1381,-0.0855,-0.0861,0.0260,0.0228,0.2100,-0.2100,0.0237,-0.0015,0.0005,-0.0858,0.0260,0.0000,0.0000,0.0000,2.1726,-1.5454,-1.5838
39741365,0.1378,-0.0852,-0.0837,0.0223,0.0295,0.2100,-0.2100,0.0237,-0.0019,0.0006,-0.0834,0.0223,0.0000,0.0000,0.0000,2.1726,-1.5454,-1.5838
39746366,0.1375,-0.0849,-0.0825,0.0266,0.0429,0.2100,-0.2100,0.0216,-0.0023,0.0009,-0.0919,0.0432,0.0535,-1.0710,0.0000,2.1737,-1.5682,-1.5838
39751365,0.1371,-0.0846,-0.0696,0.0342,0.0726,0.2100,-0.2100,0.0174,-0.0028,0.0012,-0.0899,0.0712,0.0535,-2.3733,0.0000,2.1740,-1.6050,-1.5838
39756366,0.1368,-0.0842,-0.0654,0.0449,0.1257,0.2100,-0.2100,0.0141,-0.0034,0.0017,-0.1154,0.0914,1.4171,-3.0592,0.0000,2.2039,-1.6303,-1.5838
39761365,0.1368,-0.0839,-0.0467,0.0293,0.1789,0.2100,-0.2100,0.0131,-0.0041,0.0022,-0.1450,0.1068,3.1735,-5.1362,0.0000,2.2532,-1.6964,-1.5838
39766366,0.1367,-0.0839,-0.0797,0.0284,0.0243,0.2100,-0.2100,0.0167,-0.0051,0.0030,-0.2083,0.1507,4.9599,-6.6053,1.6724,2.3048,-1.7491,-1.5441
39771366,0.1359,-0.0835,-0.1927,0.1151,-0.0126,0.2100,-0.2100,0.0138,-0.0070,0.0043,-0.3817,0.2711,7.3328,-8.8924,1.6724,2.3891,-1.8405,-1.5375
39776366,0.1347,-0.0827,-0.2804,0.1982,0.0090,0.2100,-0.2100,0.0081,-0.0096,0.0062,-0.5125,0.3766,9.0819,-10.4141,1.6724,2.4570,-1.9094,-1.5274
39781366,0.1330,-0.0816,-0.3589,0.2737,0.0341,0.2100,-0.2100,0.0023,-0.0129,0.0086,-0.6555,0.4877,11.6232,-12.8318,1.6724,2.5699,-2.0277,-1.5207
39786366,0.1310,-0.0801,-0.4462,0.2981,0.0274,0.2100,-0.2100,0.0055,-0.0168,0.0113,-0.7810,0.5341,13.1067,-14.3141,1.6724,2.6490,-2.1116,-1.5107
39791366,0.1288,-0.0785,-0.4688,0.3045,0.0127,0.2100,-0.2100,0.0056,-0.0210,0.0142,-0.8501,0.5690,15.0909,-15.9878,1.9493,2.7738,-2.2358,-1.4979
39796366,0.1265,-0.0769,-0.4924,0.3024,-0.0322,0.2100,-0.2100,0.0083,-0.0256,0.0170,-0.9021,0.5792,16.3092,-16.8355,1.9493,2.8611,-2.3184,-1.4862
39801366,0.1240,-0.0753,-0.5006,0.3036,-0.0603,0.2100,-0.2100,0.0088,-0.0303,0.0200,-0.9437,0.5974,17.6671,-17.9854,1.9493,2.9901,-2.4462,-1.4784
39806366,0.1216,-0.0740,-0.5049,0.3143,-0.0099,0.2100,-0.2100,0.0072,-0.0351,0.0231,-0.9624,0.6155,18.2496,-18.4860,1.9493,3.0735,-2.5295,-1.4667
39811366,0.1191,-0.0724,-0.5330,0.3363,0.0020,0.2100,-0.2100,0.0056,-0.0401,0.0263,-1.0092,0.6469,18.9802,-19.1605,1.9004,3.1999,-2.6565,-1.4599
39816366,0.1161,-0.0706,-0.6500,0.3897,-0.0701,0.2100,-0.2100,0.0086,-0.0458,0.0299,-1.1347,0.7052,19.2903,-19.5222,1.8516,3.2829,-2.7413,-1.4498
39821366,0.1128,-0.0687,-0.6942,0.4239,-0.1052,0.2100,-0.2100,0.0077,-0.0517,0.0336,-1.1892,0.7448,19.7093,-19.8816,1.8516,3.4088,-2.8669,-1.4424
39826366,0.1089,-0.0666,-0.7294,0.4603,-0.0789,0.2100,-0.2100,0.0052,-0.0579,0.0375,-1.2293,0.7838,19.9168,-20.0462,1.8516,3.4924,-2.9501,-1.4313
39831366,0.1051,-0.0644,-0.7352,0.4991,-0.0371,0.2100,-0.2100,-0.0014,-0.0641,0.0416,-1.2415,0.8257,20.1836,-20.2498,1.8516,3.6184,-3.0752,-1.4238
39836366,0.1012,-0.0617,-0.7566,0.5293,-0.0227,0.2100,-0.2100,-0.0054,-0.0704,0.0459,-1.2689,0.8500,20.2925,-20.2944,1.3797,3.7016,-3.1574,-1.4236
39841365,0.0975,-0.0591,-0.7847,0.5577,-0.0539,0.2018,-0.1912,-0.0085,-0.0769,0.0503,-1.2990,0.8802,20.3557,-20.3988,1.3797,3.8246,-3.2817,-1.4181
39846366,0.0935,-0.0565,-0.8066,0.5818,-0.0801,0.1821,-0.1676,-0.0114,-0.0835,0.0548,-1.3214,0.9052,20.3557,-20.4475,1.3797,3.9060,-3.3643,-1.4098
39851366,0.0893,-0.0537,-0.8601,0.6206,-0.0508,0.1545,-0.1380,-0.0146,-0.0904,0.0596,-1.3766,0.9457,20.4091,-20.5519,1.3797,4.0295,-3.4894,-1.4043
39856366,0.0850,-0.0506,-0.9007,0.6451,-0.0068,0.1286,-0.1113,-0.0170,-0.0975,0.0644,-1.4181,0.9703,20.4630,-20.5519,1.3797,4.1124,-3.5716,-1.3960
39861366,0.0804,-0.0472,-0.9511,0.6689,0.0011,0.1003,-0.0814,-0.0189,-0.1049,0.0694,-1.4703,0.9958,20.5165,-20.6565,1.3797,4.2364,-3.6973,-1.3905
39866366,0.0755,-0.0438,-0.9740,0.6552,-0.0157,0.0763,-0.0595,-0.0161,-0.1124,0.0743,-1.4955,0.9830,20.6242,-20.7050,1.3797,4.3207,-3.7811,-1.3822
39871365,0.0707,-0.0407,-1.0137,0.6475,-0.0114,0.0482,-0.0370,-0.0107,-0.1201,0.0791,-1.5480,0.9564,20.7311,-20.7009,0.0687,4.4467,-3.9053,-1.4049
39876366,0.0656,-0.0373,-1.0522,0.6826,-0.0062,0.0198,-0.0063,-0.0133,-0.1281,0.0840,-1.5950,0.9801,20.7311,-20.8053,-0.8390,4.5297,-3.9904,-1.4267
39881365,0.0602,-0.0339,-1.0916,0.7315,-0.0252,-0.0092,0.0284,-0.0183,-0.1362,0.0891,-1.6349,1.0282,20.7850,-20.7503,-0.8390,4.6554,-4.1140,-1.4301
39886366,0.0547,-0.0303,-1.1380,0.7651,-0.0627,-0.0397,0.0624,-0.0202,-0.1446,0.0944,-1.6801,1.0594,20.7915,-20.5889,-0.8390,4.7388,-4.1933,-1.4351
39891365,0.0490,-0.0263,-1.1744,0.8048,-0.0884,-0.0685,0.0973,-0.0254,-0.1532,0.0999,-1.7064,1.0888,20.5420,-19.9036,-0.8390,4.8579,-4.3018,-1.4385
39896366,0.0430,-0.0222,-1.2181,0.7981,-0.0847,-0.1007,0.1253,-0.0214,-0.1619,0.1052,-1.7445,1.0656,20.0531,-19.5060,-1.5714,4.9296,-4.3730,-1.4588
39901366,0.0368,-0.0181,-1.2532,0.8039,-0.0930,-0.1296,0.1537,-0.0206,-0.1706,0.1104,-1.7482,1.0494,18.9067,-18.0835,-1.6202,5.0242,-4.4570,-1.4662
39906366,0.0305,-0.0140,-1.3018,0.8302,-0.1168,-0.1618,0.1877,-0.0214,-0.1795,0.1157,-1.7705,1.0573,17.9912,-16.8557,-1.6202,5.0801,-4.5024,-1.4760
39911365,0.0239,-0.0101,-1.3250,0.8286,-0.0508,-0.1896,0.2100,-0.0198,-0.1882,0.1208,-1.7372,1.0222,15.8338,-14.6016,-1.6202,5.1390,-4.5515,-1.4824
39916365,0.0173,-0.0061,-1.2798,0.8045,-0.0377,-0.2040,0.2100,-0.0210,-0.1964,0.1257,-1.6473,0.9702,14.0618,-12.8412,-1.7309,5.1635,-4.5713,-1.4944
39921365,0.0110,-0.0021,-1.2309,0.7792,-0.0841,-0.2100,0.2100,-0.0212,-0.2041,0.1302,-1.5377,0.8999,11.7621,-10.1032,-2.0078,5.1958,-4.5857,-1.5079
39926366,0.0048,0.0017,-1.2223,0.7480,-0.0753,-0.2100,0.2100,-0.0177,-0.2115,0.1344,-1.4837,0.8410,10.0507,-8.2454,-2.0078,5.2053,-4.5853,-1.5199
39931366,-0.0009,0.0052,-1.1316,0.6820,-0.0285,-0.2100,0.2100,-0.0159,-0.2181,0.1380,-1.3110,0.7128,7.3811,-4.0726,-2.0078,5.2046,-4.5398,-1.5279
39936366,-0.0062,0.0084,-1.0354,0.6133,0.0100,-0.2100,0.2100,-0.0151,-0.2238,0.1410,-1.1451,0.6130,4.3790,-1.9839,-2.0078,5.1675,-4.5108,-1.5400
39941366,-0.0110,0.0110,-0.9340,0.5272,0.0509,-0.2100,0.2100,-0.0104,-0.2286,0.1434,-0.9610,0.4757,1.1354,1.2900,-2.1646,5.1205,-4.4475,-1.5514
39946366,-0.0153,0.0132,-0.8259,0.4221,0.0051,-0.2100,0.2100,-0.0017,-0.2326,0.1451,-0.8026,0.3430,-0.8561,3.1409,-2.1646,5.0823,-4.4017,-1.5644
39951365,-0.0191,0.0151,-0.7633,0.3525,-0.0722,-0.2100,0.2100,0.0061,-0.2360,0.1463,-0.6693,0.2297,-3.4958,6.0759,-2.1646,5.0167,-4.3153,-1.5730
39956366,-0.0226,0.0166,-0.6875,0.2822,-0.0071,-0.2100,0.2003,0.0111,-0.2386,0.1469,-0.5357,0.1306,-5.7887,8.1045,-2.0678,4.9523,-4.2468,-1.5840
39961365,-0.0259,0.0178,-0.6219,0.2410,0.0161,-0.2059,0.1919,0.0134,-0.2406,0.1472,-0.3919,0.0529,-8.7091,10.9444,-1.6803,4.8506,-4.1331,-1.5839
39966366,-0.0288,0.0188,-0.5547,0.2098,-0.0441,-0.1997,0.1870,0.0144,-0.2419,0.1472,-0.2693,-0.0003,-10.7483,12.8655,-1.2444,4.7707,-4.0469,-1.5840
39971366,-0.0314,0.0198,-0.4881,0.1970,-0.1186,-0.1911,0.1834,0.0122,-0.2426,0.1470,-0.1344,-0.0451,-13.4465,15.2042,-1.0507,4.6437,-3.9157,-1.5847
39976366,-0.0334,0.0206,-0.4215,0.2059,-0.1748,-0.1826,0.1836,0.0057,-0.2428,0.1467,-0.0269,-0.0502,-15.0691,16.4255,-0.7601,4.5542,-3.8279,-1.5842
39981366,-0.0353,0.0216,-0.3919,0.2401,-0.1648,-0.1814,0.1906,-0.0029,-0.2425,0.1465,0.0454,-0.0340,-16.7980,17.7797,-0.6148,4.4245,-3.6975,-1.5841
39986365,-0.0373,0.0228,-0.3632,0.2581,-0.0969,-0.1829,0.1966,-0.0100,-0.2420,0.1464,0.0961,-0.0251,-17.6213,18.5406,-0.4695,4.3397,-3.6094,-1.5844
39991366,-0.0391,0.0242,-0.3549,0.2480,-0.0640,-0.1872,0.2006,-0.0110,-0.2414,0.1462,0.1295,-0.0446,-18.6674,19.2685,-0.3726,4.2103,-3.4814,-1.5841
39996366,-0.0407,0.0251,-0.3018,0.1720,-0.0603,-0.1824,0.1886,-0.0039,-0.2404,0.1456,0.1951,-0.1247,-19.1582,19.6377,-0.2758,4.1252,-3.3961,-1.5842
40001366,-0.0419,0.0254,-0.2330,0.0367,0.0659,-0.1745,0.1604,0.0115,-0.2390,0.1442,0.2785,-0.2656,-19.7773,20.0584,-0.2273,3.9964,-3.2685,-1.5842
40006365,-0.0431,0.0255,-0.2123,0.0015,0.0368,-0.1746,0.1552,0.0180,-0.2375,0.1427,0.3043,-0.3022,-19.9718,20.2102,-0.1789,3.9130,-3.1848,-1.5844
40011366,-0.0441,0.0252,-0.2144,-0.0046,0.0637,-0.1787,0.1547,0.0216,-0.2360,0.1412,0.3089,-0.3093,-20.2847,20.3188,-0.1305,3.7859,-3.0609,-1.5841
40016366,-0.0451,0.0253,-0.1729,0.0147,0.1373,-0.1754,0.1551,0.0150,-0.2342,0.1397,0.3545,-0.2909,-20.4444,20.4255,-0.0820,3.7013,-2.9773,-1.5838
40021365,-0.0459,0.0253,-0.1436,0.0012,0.0854,-0.1722,0.1523,0.0166,-0.2323,0.1382,0.3879,-0.3066,-20.5997,20.5827,-0.0820,3.5751,-2.8511,-1.5842
40026366,-0.0465,0.0251,-0.0996,-0.0580,-0.0016,-0.1649,0.1397,0.0253,-0.2301,0.1364,0.4342,-0.3667,-20.7099,20.6377,-0.0820,3.4904,-2.7676,-1.5846
40031366,-0.0470,0.0247,-0.0635,-0.0987,0.0057,-0.1596,0.1288,0.0307,-0.2277,0.1343,0.4723,-0.4069,-20.7588,20.6893,0.0000,3.3650,-2.6425,-1.5838
40036366,-0.0469,0.0239,-0.0150,-0.1222,0.0356,-0.1503,0.1168,0.0322,-0.2251,0.1322,0.5203,-0.4311,-20.7049,20.7421,0.0000,3.2831,-2.5585,-1.5838
40041365,-0.0468,0.0231,0.0186,-0.1045,0.0423,-0.1434,0.1138,0.0280,-0.2223,0.1301,0.5575,-0.4072,-20.6985,20.7486,0.4181,3.1589,-2.4337,-1.5752
40046366,-0.0466,0.0224,0.0370,-0.0883,-0.0374,-0.1372,0.1137,0.0249,-0.2194,0.1283,0.5885,-0.3735,-20.7449,20.8573,1.6724,3.0752,-2.3483,-1.5421
40051366,-0.0461,0.0221,0.1347,-0.0648,-0.0255,-0.1164,0.1058,0.0116,-0.2160,0.1265,0.6867,-0.3508,-20.7449,20.9089,1.6724,2.9507,-2.2220,-1.5354
40056366,-0.0452,0.0216,0.2095,-0.0684,0.0258,-0.0993,0.0939,0.0043,-0.2122,0.1247,0.7592,-0.3537,-20.6379,20.8605,1.6724,2.8702,-2.1395,-1.5253
40061366,-0.0440,0.0211,0.2660,-0.0870,0.0454,-0.0841,0.0809,0.0015,-0.2081,0.1229,0.8144,-0.3732,-20.5277,20.9195,1.6724,2.7487,-2.0130,-1.5186
40066366,-0.0425,0.0206,0.3012,-0.0437,0.0265,-0.0712,0.0803,-0.0102,-0.2038,0.1212,0.8481,-0.3292,-20.4742,20.8711,1.6724,2.6676,-1.9303,-1.5086
40071365,-0.0409,0.0202,0.3577,-0.0431,0.0356,-0.0537,0.0703,-0.0180,-0.1993,0.1196,0.9060,-0.3245,-20.4130,20.8751,1.9493,2.5460,-1.8049,-1.4955
40076366,-0.0389,0.0199,0.3949,-0.0730,0.1049,-0.0396,0.0561,-0.0205,-0.1946,0.1178,0.9442,-0.3545,-20.4693,20.8785,1.9493,2.4631,-1.7212,-1.4838
40081366,-0.0368,0.0195,0.4423,-0.0962,0.1315,-0.0222,0.0417,-0.0245,-0.1896,0.1159,0.9916,-0.3778,-20.4712,20.8828,1.9493,2.3403,-1.5961,-1.4760
40086366,-0.0345,0.0188,0.4713,-0.1658,0.0753,-0.0069,0.0210,-0.0170,-0.1845,0.1137,1.0201,-0.4468,-20.4638,20.8341,1.9493,2.2585,-1.5137,-1.4643
40091366,-0.0321,0.0177,0.4707,-0.2407,0.1813,0.0010,-0.0013,-0.0067,-0.1795,0.1111,1.0167,-0.5216,-20.4573,20.6781,1.8028,2.1358,-1.3923,-1.4595
40096366,-0.0296,0.0161,0.4829,-0.3299,0.2653,0.0121,-0.0291,0.0069,-0.1743,0.1080,1.0220,-0.6153,-20.4019,20.4793,1.3146,2.0553,-1.3139,-1.4599
40101366,-0.0273,0.0142,0.4673,-0.3787,0.2641,0.0170,-0.0459,0.0188,-0.1694,0.1047,0.9932,-0.6611,-19.9866,20.0236,1.0704,1.9425,-1.2011,-1.4600
40106366,-0.0250,0.0123,0.5058,-0.3833,0.1587,0.0342,-0.0599,0.0196,-0.1643,0.1014,1.0197,-0.6652,-19.5550,19.7439,0.8263,1.8721,-1.1272,-1.4592
40111366,-0.0224,0.0101,0.5528,-0.4191,0.0487,0.0529,-0.0797,0.0250,-0.1591,0.0980,1.0375,-0.6854,-18.5253,18.5532,0.6799,1.7780,-1.0357,-1.4592
40116366,-0.0195,0.0079,0.5849,-0.4536,0.1004,0.0681,-0.1008,0.0289,-0.1539,0.0944,1.0476,-0.7081,-17.8492,17.5586,0.4846,1.7186,-0.9828,-1.4596
40121366,-0.0164,0.0057,0.6151,-0.4722,0.1468,0.0825,-0.1182,0.0301,-0.1487,0.0909,1.0333,-0.7027,-16.1683,15.8486,0.3869,1.6494,-0.9163,-1.4598
40126366,-0.0132,0.0032,0.6374,-0.5116,0.0671,0.0979,-0.1377,0.0372,-0.1436,0.0873,1.0203,-0.7170,-15.0608,14.0587,0.2893,1.6082,-0.8922,-1.4597
40131365,-0.0101,0.0007,0.6561,-0.5147,-0.0065,0.1110,-0.1503,0.0396,-0.1387,0.0839,0.9865,-0.6907,-13.0500,12.0412,0.2404,1.5639,-0.8531,-1.4596
40136366,-0.0067,-0.0022,0.6735,-0.5162,-0.0307,0.1245,-0.1650,0.0417,-0.1339,0.0805,0.9583,-0.6670,-11.2412,10.3530,0.2404,1.5509,-0.8420,-1.4582
40141365,-0.0035,-0.0047,0.6503,-0.4487,0.0567,0.1270,-0.1628,0.0337,-0.1295,0.0777,0.8692,-0.5610,-8.7101,7.7720,0.2404,1.5414,-0.8391,-1.4572
40146366,-0.0004,-0.0069,0.5770,-0.4065,-0.0041,0.1229,-0.1572,0.0345,-0.1257,0.0754,0.7560,-0.4713,-6.9868,5.5803,1.2368,1.5444,-0.8553,-1.4347
40151365,0.0025,-0.0090,0.5452,-0.4221,-0.0841,0.1244,-0.1625,0.0413,-0.1225,0.0732,0.6570,-0.4296,-4.4835,2.2625,1.7611,1.5604,-0.8994,-1.4176
40156366,0.0051,-0.0110,0.5461,-0.3961,0.0353,0.1300,-0.1680,0.0366,-0.1194,0.0714,0.6136,-0.3709,-2.9979,0.0735,1.7611,1.5750,-0.9390,-1.4070
40161366,0.0076,-0.0130,0.4786,-0.3714,0.1459,0.1217,-0.1652,0.0380,-0.1169,0.0699,0.4927,-0.2886,-0.6224,-2.5798,2.9748,1.6129,-0.9993,-1.3741
40166366,0.0100,-0.0149,0.4490,-0.3338,0.0420,0.1254,-0.1634,0.0364,-0.1147,0.0688,0.4412,-0.2228,0.0000,-4.1752,3.2654,1.6245,-1.0443,-1.3503
40171366,0.0120,-0.0164,0.3641,-0.2526,-0.0780,0.1144,-0.1444,0.0330,-0.1132,0.0683,0.3007,-0.0991,2.3338,-6.4919,3.7981,1.6783,-1.1224,-1.3249
40176366,0.0136,-0.0173,0.2752,-0.1619,-0.0594,0.1015,-0.1245,0.0253,-0.1123,0.0684,0.1867,0.0215,3.4623,-7.8194,4.4775,1.7130,-1.1770,-1.2863
40181365,0.0146,-0.0179,0.1552,-0.0996,-0.0120,0.0790,-0.1037,0.0251,-0.1121,0.0690,0.0299,0.1191,4.6994,-9.9065,4.7544,1.7635,-1.2720,-1.2628
40186366,0.0149,-0.0182,0.0180,-0.0174,-0.1861,0.0540,-0.0729,0.0260,-0.1128,0.0702,-0.1344,0.2319,5.8767,-11.3347,5.3862,1.8089,-1.3430,-1.2194
