Time_us,Roll,Pitch,GyroX,GyroY,GyroZ,T1,T2,T3,PhiX,PhiY,PhiDX,PhiDY,motor_vel_1,motor_vel_2,motor_vel_3,motor_pos_1,motor_pos_2,motor_pos_3
101574690,-0.0354,-0.0248,0.0330,0.0229,0.0817,-0.1367,-0.0157,0.1492,0.0002,0.0002,0.0330,0.0229,0.0000,0.0000,0.0000,1.6726,-5.6725,-10.3338
101576375,-0.0350,-0.0247,0.0330,0.0229,0.0833,-0.1352,-0.0159,0.1479,0.0003,0.0002,0.0330,0.0229,0.0000,0.0000,0.0000,1.6726,-5.6725,-10.3338
101581367,-0.0346,-0.0247,0.0315,0.0238,0.0704,-0.1338,-0.0163,0.1474,0.0004,0.0003,0.0314,0.0238,0.0000,0.0000,0.0000,1.6726,-5.6725,-10.3338
101586366,-0.0343,-0.0248,0.0269,0.0229,0.0735,-0.1334,-0.0170,0.1476,0.0006,0.0004,0.0269,0.0229,0.0000,0.0000,0.0000,1.6726,-5.6725,-10.3338
101591367,-0.0340,-0.0246,0.0211,0.0238,0.1019,-0.1339,-0.0164,0.1464,0.0007,0.0005,0.0211,0.0238,0.0000,0.0000,0.0000,1.6726,-5.6725,-10.3338
101596366,-0.0338,-0.0245,0.0018,0.0217,0.0903,-0.1351,-0.0146,0.1463,0.0008,0.0007,0.0187,0.0398,-0.3876,0.0000,1.2020,1.6647,-5.6725,-10.3081
101601367,-0.0338,-0.0246,0.0122,0.0202,0.0072,-0.1294,-0.0161,0.1452,0.0011,0.0010,0.0665,0.0450,-2.3079,0.0000,1.6724,1.6169,-5.6725,-10.2923
101606366,-0.0339,-0.0248,0.0144,-0.0034,-0.0664,-0.1259,-0.0193,0.1478,0.0016,0.0012,0.1014,0.0438,-3.4685,0.0000,3.1676,1.5817,-5.6725,-10.2488
101611366,-0.0338,-0.0249,0.0397,-0.0400,-0.0462,-0.1188,-0.0287,0.1492,0.0024,0.0013,0.1550,0.0239,-4.5480,0.0000,4.2906,1.5353,-5.6725,-10.2121
101616366,-0.0335,-0.0250,0.1084,-0.0021,0.0326,-0.1032,-0.0299,0.1318,0.0036,0.0018,0.2479,0.0955,-5.8253,-1.0181,5.5473,1.4884,-5.6941,-10.1566
101621366,-0.0327,-0.0251,0.1833,0.0220,0.0271,-0.0832,-0.0339,0.1161,0.0054,0.0025,0.3539,0.1500,-7.3734,-1.7938,6.8241,1.4175,-5.7196,-10.1061
101626366,-0.0311,-0.0244,0.3403,0.1732,0.0717,-0.0452,-0.0250,0.0674,0.0081,0.0041,0.5378,0.3216,-8.2594,-1.7938,8.1892,1.3690,-5.7268,-10.0327
101631365,-0.0289,-0.0234,0.4542,0.2392,0.1486,-0.0138,-0.0263,0.0344,0.0115,0.0062,0.6765,0.4089,-9.3476,-2.1552,9.2575,1.2947,-5.7449,-9.9762
101636366,-0.0263,-0.0220,0.5510,0.3039,0.1908,0.0161,-0.0251,0.0017,0.0154,0.0087,0.7904,0.4929,-9.8547,-2.3101,10.3877,1.2468,-5.7572,-9.8938
101641366,-0.0232,-0.0204,0.6509,0.3378,0.1648,0.0490,-0.0290,-0.0263,0.0199,0.0114,0.9026,0.5400,-10.1368,-2.3101,11.2649,1.1812,-5.7711,-9.8329
101646366,-0.0197,-0.0187,0.7330,0.3650,0.1450,0.0789,-0.0319,-0.0526,0.0248,0.0143,0.9818,0.5866,-10.0833,-3.0803,11.7968,1.1419,-5.7971,-9.7532
101651365,-0.0159,-0.0170,0.7706,0.3910,0.2091,0.0999,-0.0333,-0.0746,0.0299,0.0174,1.0087,0.6143,-9.4188,-3.0803,11.9011,1.0970,-5.8156,-9.7037
101656366,-0.0117,-0.0152,0.7865,0.4081,0.2684,0.1169,-0.0332,-0.0939,0.0349,0.0205,0.9989,0.6377,-8.3975,-3.7618,11.6389,1.0811,-5.8431,-9.6384
101661366,-0.0076,-0.0131,0.7889,0.4456,0.2745,0.1299,-0.0275,-0.1130,0.0396,0.0238,0.9493,0.6611,-6.1691,-4.0784,10.3701,1.0818,-5.8721,-9.6189
101666366,-0.0037,-0.0110,0.7651,0.4710,0.2772,0.1383,-0.0214,-0.1276,0.0441,0.0272,0.8933,0.6695,-4.8692,-4.0784,9.2372,1.0858,-5.8884,-9.5827
101671365,0.0000,-0.0086,0.6933,0.5082,0.2610,0.1368,-0.0070,-0.1399,0.0480,0.0306,0.7852,0.6862,-3.6157,-4.2462,7.6874,1.0855,-5.9163,-9.5798
101676366,0.0033,-0.0063,0.6023,0.4862,0.2876,0.1282,-0.0007,-0.1385,0.0512,0.0338,0.6442,0.6335,-1.9081,-4.4140,5.4595,1.1084,-5.9372,-9.5850
101681366,0.0057,-0.0039,0.4487,0.4707,0.3960,0.1043,0.0135,-0.1330,0.0535,0.0368,0.4517,0.5968,-0.2141,-4.2685,4.1881,1.1361,-5.9608,-9.5908
101686366,0.0078,-0.0016,0.3647,0.4453,0.4003,0.0924,0.0203,-0.1280,0.0551,0.0394,0.3167,0.5314,1.4975,-4.1716,1.5953,1.1728,-5.9756,-9.6253
101691366,0.0094,0.0005,0.2734,0.4151,0.3924,0.0785,0.0285,-0.1221,0.0560,0.0419,0.1887,0.4838,3.1493,-4.0683,0.5384,1.2199,-5.9985,-9.6414
101696366,0.0105,0.0025,0.1823,0.4383,0.4354,0.0622,0.0434,-0.1224,0.0563,0.0441,0.0623,0.4561,4.2198,-3.3454,-2.1536,1.2569,-5.9988,-9.6999
101701366,0.0112,0.0046,0.1078,0.4074,0.4122,0.0488,0.0500,-0.1145,0.0561,0.0461,-0.0448,0.3865,5.6906,-2.4676,-3.8733,1.3158,-5.9986,-9.7461
101706366,0.0114,0.0067,0.0553,0.4035,0.3887,0.0379,0.0604,-0.1132,0.0555,0.0478,-0.1228,0.3479,6.4692,-2.0028,-5.7335,1.3560,-5.9982,-9.8111
101711367,0.0117,0.0089,0.0257,0.4105,0.4092,0.0310,0.0697,-0.1163,0.0546,0.0494,-0.1787,0.3168,7.7163,-1.0080,-7.2942,1.4230,-5.9885,-9.8682
101716366,0.0119,0.0109,0.0266,0.3732,0.3557,0.0318,0.0680,-0.1135,0.0537,0.0506,-0.1881,0.2327,8.1395,0.3878,-9.0382,1.4628,-5.9614,-9.9509
101721366,0.0118,0.0125,-0.0287,0.2920,0.3136,0.0203,0.0653,-0.0977,0.0524,0.0512,-0.2571,0.1312,8.5339,0.6675,-10.1196,1.5206,-5.9534,-10.0110
101726366,0.0118,0.0140,-0.0385,0.2697,0.2861,0.0179,0.0651,-0.0940,0.0510,0.0515,-0.2764,0.0604,8.8570,2.0658,-11.9774,1.5618,-5.9195,-10.1141
101731366,0.0117,0.0154,-0.0556,0.3088,0.2784,0.0144,0.0767,-0.1018,0.0495,0.0519,-0.2942,0.0727,8.9499,3.0155,-12.8237,1.6172,-5.8871,-10.1805
101736366,0.0114,0.0170,-0.0757,0.2841,0.2965,0.0086,0.0786,-0.0985,0.0479,0.0520,-0.3196,0.0168,8.7284,3.5430,-14.3880,1.6478,-5.8627,-10.2936
101741367,0.0109,0.0183,-0.1060,0.2263,0.3078,0.0008,0.0754,-0.0880,0.0462,0.0516,-0.3466,-0.0663,8.5144,4.3706,-15.2623,1.6953,-5.8212,-10.3700
101746366,0.0104,0.0192,-0.0953,0.1512,0.3099,0.0017,0.0640,-0.0776,0.0446,0.0508,-0.3258,-0.1652,7.9502,5.1958,-16.0326,1.7172,-5.7849,-10.4794
101751366,0.0099,0.0195,-0.1008,0.0302,0.2564,-0.0000,0.0454,-0.0552,0.0429,0.0493,-0.3235,-0.3073,7.5558,5.9703,-16.6816,1.7564,-5.7360,-10.5581
101756366,0.0095,0.0192,-0.0947,-0.0843,0.1340,0.0011,0.0259,-0.0321,0.0413,0.0471,-0.3191,-0.4407,7.5558,6.5036,-17.4094,1.7866,-5.7002,-10.6748
101761365,0.0091,0.0185,-0.0846,-0.1646,0.1294,0.0024,0.0087,-0.0161,0.0399,0.0444,-0.2963,-0.5347,6.8557,7.0070,-17.8262,1.8155,-5.6492,-10.7534
101766366,0.0089,0.0177,-0.0492,-0.1933,0.2595,0.0076,-0.0048,-0.0128,0.0386,0.0415,-0.2512,-0.5750,6.4378,7.5346,-18.0760,1.8344,-5.6094,-10.8660
101771367,0.0088,0.0163,-0.0470,-0.2334,0.1786,0.0089,-0.0158,-0.0000,0.0374,0.0384,-0.2412,-0.6196,6.0200,7.7293,-18.1891,1.8625,-5.5596,-10.9411
101776366,0.0086,0.0151,-0.0452,-0.2566,0.0994,0.0108,-0.0231,0.0085,0.0363,0.0352,-0.2256,-0.6437,5.3555,7.8943,-18.0814,1.8725,-5.5250,-11.0480
