Time_us,Roll,Pitch,GyroX,GyroY,GyroZ,T1,T2,T3,PhiX,PhiY,PhiDX,PhiDY,motor_vel_1,motor_vel_2,motor_vel_3,motor_pos_1,motor_pos_2,motor_pos_3
256735052,-0.0060,-0.0078,0.0015,0.0000,-0.0423,0.0500,-0.0500,0.0393,0.0000,0.0000,0.0015,0.0000,0.0000,0.0000,0.0000,91.1646,-48.0860,-101.1233
256738365,-0.0061,-0.0079,0.0015,0.0000,-0.0423,0.0500,-0.0500,0.0401,0.0000,0.0000,0.0015,0.0000,0.0000,0.0000,0.0000,91.1646,-48.0860,-101.1233
256743365,-0.0063,-0.0080,0.0031,-0.0037,-0.0432,-0.0200,0.0200,0.0413,0.0000,-0.0000,0.0031,-0.0037,0.0000,0.0000,0.0000,91.1646,-48.0860,-101.1233
256748365,-0.0064,-0.0081,0.0031,-0.0040,-0.0432,-0.0200,0.0200,0.0421,0.0000,-0.0000,0.0031,-0.0040,0.0000,0.0000,0.0000,91.1646,-48.0860,-101.1233
256753365,-0.0065,-0.0083,0.0040,-0.0079,-0.0453,-0.0500,-0.0175,0.0439,0.0001,-0.0001,0.0040,-0.0079,0.0000,0.0000,0.0000,91.1646,-48.0860,-101.1233
256758364,-0.0066,-0.0084,0.0116,-0.0119,-0.0294,-0.0500,-0.0197,0.0442,0.0001,-0.0001,0.0116,-0.0119,0.0000,0.0000,0.0000,91.1646,-48.0860,-101.1233
256763364,-0.0066,-0.0083,-0.0040,-0.0070,0.0222,-0.0500,-0.0170,0.0440,0.0001,-0.0002,-0.0040,-0.0070,0.0000,0.0000,0.0000,91.1646,-48.0860,-101.1233
256768364,-0.0065,-0.0086,0.0104,0.0046,0.0445,-0.0500,-0.0176,0.0399,0.0002,-0.0001,0.0104,0.0046,0.0000,0.0000,0.0000,91.1646,-48.0860,-101.1233
256773366,-0.0065,-0.0086,0.0281,0.0110,0.0542,0.0200,-0.0177,0.0346,0.0003,-0.0000,0.0381,0.0299,0.0000,-0.0487,1.2136,91.1646,-48.0871,-101.0974
256778365,-0.0065,-0.0085,0.0360,0.0171,0.0952,0.0200,-0.0172,0.0305,0.0006,0.0002,0.0536,0.0492,0.0000,-0.0487,2.0963,91.1646,-48.0873,-101.0678
256783365,-0.0065,-0.0086,0.0290,0.0037,0.0671,-0.0178,-0.0187,0.0339,0.0009,0.0005,0.0545,0.0480,-0.0554,-0.0487,2.9196,91.1632,-48.0876,-101.0424
256788365,-0.0062,-0.0087,0.0113,0.0113,-0.0746,-0.0192,-0.0136,0.0357,0.0011,0.0008,0.0389,0.0593,-0.0554,-0.0487,3.1618,91.1630,-48.0878,-101.0183
256793366,-0.0060,-0.0085,0.0617,0.0791,-0.1418,-0.0046,-0.0038,0.0138,0.0015,0.0014,0.0929,0.1333,-0.0554,-0.0487,3.5799,91.1626,-48.0880,-100.9974
