Time_us,Roll,Pitch,GyroX,GyroY,GyroZ,T1,T2,T3,PhiX,PhiY,PhiDX,PhiDY,motor_vel_1,motor_vel_2,motor_vel_3,motor_pos_1,motor_pos_2,motor_pos_3
85856691,0.0146,0.0167,-0.0269,-0.0012,0.0582,0.0511,-0.0200,-0.0844,-0.0002,-0.0000,-0.0269,-0.0012,0.0000,0.0000,0.0000,25.1242,-13.5454,-23.2851
85858376,0.0145,0.0168,-0.0263,-0.0034,0.0585,0.0510,-0.0200,-0.0843,-0.0002,-0.0000,-0.0263,-0.0034,0.0000,0.0000,0.0000,25.1242,-13.5454,-23.2851
85863364,0.0145,0.0169,-0.0247,-0.0061,0.0564,0.0513,0.0307,-0.0841,-0.0003,-0.0000,-0.0247,-0.0061,0.0000,0.0000,0.0000,25.1242,-13.5454,-23.2851
85868364,0.0145,0.0170,-0.0247,-0.0040,0.0573,0.0512,0.0316,-0.0849,-0.0005,-0.0001,-0.0247,-0.0040,0.0000,0.0000,0.0000,25.1242,-13.5454,-23.2851
85873364,0.0145,0.0171,-0.0220,0.0006,0.0533,0.0519,0.0328,-0.0867,-0.0006,-0.0001,-0.0220,0.0006,0.0000,0.0000,0.0000,25.1242,-13.5454,-23.2851
85878364,0.0145,0.0173,-0.0168,0.0064,0.0319,0.0536,0.0340,-0.0888,-0.0007,-0.0000,-0.0180,0.0057,0.0464,0.0000,-0.0484,25.1252,-13.5454,-23.2862
85883364,0.0146,0.0174,-0.0079,0.0061,-0.0041,0.0567,0.0335,-0.0901,-0.0007,-0.0000,-0.0092,0.0054,0.0464,0.0000,-0.0484,25.1255,-13.5454,-23.2865
85888365,0.0147,0.0176,0.0012,0.0049,-0.0181,0.0585,0.0320,-0.0898,-0.0008,-0.0001,-0.0111,-0.0146,0.0464,0.0000,-1.3172,25.1257,-13.5454,-23.3138
85893364,0.0146,0.0177,-0.0446,0.0024,0.0084,0.0439,0.0379,-0.0821,-0.0012,-0.0002,-0.0906,-0.0262,1.7631,0.0550,-1.8689,25.1669,-13.5440,-23.3356
85898364,0.0145,0.0175,-0.0681,-0.0489,0.0555,0.0360,0.0281,-0.0663,-0.0018,-0.0007,-0.1232,-0.0931,1.7631,0.0550,-2.9176,25.1740,-13.5438,-23.3653
85903365,0.0139,0.0172,-0.1368,-0.0797,0.0659,0.0137,0.0302,-0.0464,-0.0030,-0.0014,-0.2270,-0.1432,3.1536,0.0550,-4.2087,25.2147,-13.5434,-23.4117
85908365,0.0131,0.0167,-0.1539,-0.1319,0.0469,0.0066,0.0209,-0.0293,-0.0042,-0.0024,-0.2441,-0.1954,3.1536,0.0550,-4.2087,25.2273,-13.5432,-23.4285
85913364,0.0124,0.0160,-0.1552,-0.1701,0.0155,0.0029,0.0119,-0.0153,-0.0055,-0.0036,-0.2564,-0.2443,3.4357,0.0550,-4.9287,25.2523,-13.5430,-23.4715
85918365,0.0117,0.0151,-0.1631,-0.1946,0.0097,-0.0020,0.0060,-0.0044,-0.0068,-0.0049,-0.2652,-0.2703,3.4357,0.0550,-5.0332,25.2660,-13.5426,-23.4933
85923365,0.0110,0.0142,-0.1579,-0.2214,0.0173,-0.0500,-0.0500,0.0500,-0.0081,-0.0065,-0.2587,-0.3042,3.4357,0.3648,-5.1900,25.2866,-13.5361,-23.5276
85928364,0.0103,0.0131,-0.1652,-0.2443,0.0090,-0.0500,-0.0500,0.0500,-0.0089,-0.0077,-0.1652,-0.2443,2.8723,2.0172,-4.6572,25.2882,-13.4944,-23.5369
85933364,0.0095,0.0119,-0.1658,-0.2560,-0.0111,-0.0500,-0.0500,0.0500,-0.0098,-0.0090,-0.1658,-0.2560,2.1398,2.0172,-4.6572,25.2885,-13.4863,-23.5649
85938365,0.0087,0.0108,-0.1619,-0.2544,-0.0368,-0.0500,-0.0500,0.0500,-0.0106,-0.0102,-0.1619,-0.2544,1.7454,0.8812,-4.2711,25.2884,-13.4990,-23.5755
85943365,0.0082,0.0096,-0.1536,-0.2489,-0.0530,0.0200,0.0200,-0.0200,-0.0113,-0.0115,-0.1536,-0.2489,1.2947,0.6747,-3.1678,25.2884,-13.5000,-23.5757
85948364,0.0077,0.0086,-0.1408,-0.1833,-0.0649,0.0200,0.0200,-0.0200,-0.0120,-0.0124,-0.1408,-0.1833,0.3640,0.5197,-2.3941,25.2750,-13.4995,-23.5700
85953364,0.0071,0.0077,-0.1075,-0.1356,-0.0676,0.0500,-0.0033,0.0027,-0.0125,-0.0131,-0.0944,-0.1395,-0.8934,0.0000,-0.2631,25.2482,-13.5075,-23.5352
85958365,0.0067,0.0072,-0.0525,-0.0559,-0.0633,0.0500,0.0500,-0.0500,-0.0129,-0.0133,-0.0691,-0.0336,-0.8934,-1.7054,-0.2147,25.2429,-13.5484,-23.5351
85963364,0.0065,0.0070,-0.0095,-0.0037,-0.0591,0.0500,0.0500,-0.0500,-0.0129,-0.0133,-0.0095,-0.0037,-2.0165,-1.7054,-0.1663,25.2154,-13.5552,-23.5354
85968364,0.0066,0.0073,0.0229,0.0342,-0.0377,0.0500,0.0500,-0.0500,-0.0128,-0.0131,0.0229,0.0342,-2.1235,-1.7054,0.5749,25.2006,-13.5655,-23.5208
85973364,0.0070,0.0077,0.0318,0.0751,-0.0316,-0.0200,0.0500,-0.0500,-0.0126,-0.0127,0.0318,0.0751,-2.1235,-1.7054,1.5678,25.1921,-13.5723,-23.4917
85978364,0.0074,0.0082,0.0324,0.0840,-0.0612,-0.0200,-0.0200,0.0200,-0.0125,-0.0123,0.0324,0.0840,-1.4817,-1.7054,1.0452,25.1926,-13.5825,-23.4972
85983364,0.0075,0.0088,0.0229,0.0962,-0.0731,0.0371,-0.0200,0.0200,-0.0123,-0.0118,0.0272,0.0962,-0.2516,-1.5594,0.6794,25.2143,-13.5863,-23.4992
85988364,0.0075,0.0093,0.0324,0.1124,-0.0392,0.0387,0.0399,-0.0771,-0.0122,-0.0112,0.0325,0.1352,-0.1981,-0.9499,0.5749,25.2141,-13.5822,-23.4992
85993365,0.0075,0.0102,0.0391,0.1701,0.0781,0.0392,0.0497,-0.0919,-0.0120,-0.0104,0.0403,0.1434,-0.1446,0.8252,-0.9686,25.2145,-13.5474,-23.5297
85998364,0.0078,0.0110,0.0122,0.1610,-0.0368,0.0349,0.0543,-0.0878,-0.0119,-0.0098,0.0114,0.1274,-0.0912,0.9902,-1.2592,25.2147,-13.5382,-23.5397
86003364,0.0078,0.0118,-0.0254,0.1353,-0.0841,0.0261,0.0568,-0.0796,-0.0120,-0.0093,-0.0261,0.1018,-0.0912,0.9902,-1.2592,25.2143,-13.5342,-23.5480
86008364,0.0076,0.0126,-0.0553,0.1432,0.0084,0.0160,0.0647,-0.0811,-0.0123,-0.0087,-0.0616,0.1097,0.2351,0.9902,-1.2592,25.2205,-13.5283,-23.5522
86013364,0.0073,0.0133,-0.0574,0.0956,0.0503,0.0121,0.0573,-0.0714,-0.0128,-0.0085,-0.0837,0.0574,1.5517,1.3000,-1.2592,25.2507,-13.5180,-23.5606
86018365,0.0070,0.0137,-0.0571,0.0669,0.0445,0.0111,0.0518,-0.0646,-0.0132,-0.0084,-0.0819,0.0065,1.5517,2.1262,-1.9212,25.2600,-13.4896,-23.5824
86023365,0.0067,0.0140,-0.0623,0.0308,0.0286,0.0091,0.0462,-0.0565,-0.0136,-0.0086,-0.0871,-0.0296,1.5517,2.1262,-1.9212,25.2662,-13.4811,-23.5901
86028365,0.0065,0.0139,-0.0559,-0.0406,0.0228,0.0104,0.0292,-0.0405,-0.0140,-0.0091,-0.0744,-0.1119,1.5517,2.8534,-1.9212,25.2755,-13.4502,-23.6016
86033365,0.0063,0.0136,-0.0580,-0.0922,0.0448,0.0082,0.0171,-0.0269,-0.0144,-0.0100,-0.0811,-0.1713,1.5517,2.8534,-2.4456,25.2817,-13.4388,-23.6201
86038365,0.0060,0.0127,-0.0418,-0.2049,-0.0496,0.0128,-0.0500,0.0011,-0.0147,-0.0115,-0.0585,-0.2964,1.4390,3.5246,-2.6029,25.2886,-13.4048,-23.6388
86043364,0.0059,0.0116,0.0009,-0.2352,-0.0197,0.0209,-0.0500,0.0500,-0.0149,-0.0128,-0.0415,-0.2739,1.1573,3.5246,-2.6029,25.2882,-13.3907,-23.6492
86048364,0.0061,0.0104,0.0223,-0.2669,0.0265,0.0286,-0.0500,0.0500,-0.0149,-0.0142,0.0073,-0.2670,0.8756,3.3664,-2.7494,25.2886,-13.3727,-23.6682
86053364,0.0063,0.0092,0.0308,-0.2810,0.0283,0.0318,-0.0500,0.0500,-0.0148,-0.0156,0.0187,-0.2810,0.7065,2.7333,-2.7494,25.2884,-13.3732,-23.6792
86058365,0.0065,0.0075,0.0327,-0.2782,-0.0151,0.0338,0.0200,0.0500,-0.0146,-0.0170,0.0234,-0.2783,0.5375,2.0474,-2.0170,25.2887,-13.3726,-23.6804
86063364,0.0067,0.0060,0.0388,-0.2480,-0.0588,0.0370,0.0200,-0.0200,-0.0145,-0.0182,0.0315,-0.2480,0.4248,1.6781,-0.7476,25.2883,-13.3725,-23.6601
86068365,0.0070,0.0048,0.0339,-0.1830,-0.0261,0.0372,-0.0424,-0.0200,-0.0143,-0.0192,0.0394,-0.2018,0.3121,1.2561,-0.5523,25.2883,-13.3723,-23.6600
86073365,0.0071,0.0042,0.0238,-0.0794,0.0539,0.0349,-0.0212,-0.0500,-0.0141,-0.0196,0.0356,-0.0795,0.3121,0.9923,0.9963,25.2895,-13.3731,-23.6291
86078365,0.0073,0.0041,0.0153,0.0394,0.1080,0.0304,0.0500,-0.0500,-0.0141,-0.0193,-0.0022,0.0603,0.3121,-1.3983,1.2061,25.2914,-13.4230,-23.6177
86083365,0.0073,0.0045,-0.0015,0.1280,0.1495,0.0267,0.0500,-0.0500,-0.0142,-0.0187,-0.0069,0.1280,0.3121,-1.3983,1.2061,25.2926,-13.4286,-23.6129
86088364,0.0071,0.0054,-0.0082,0.2077,0.1621,0.0240,0.0500,-0.0500,-0.0142,-0.0176,-0.0136,0.2077,0.3121,-1.3983,1.2061,25.2945,-13.4370,-23.6057
86093364,0.0072,0.0067,-0.0174,0.2330,0.1083,0.0227,0.0500,0.0200,-0.0143,-0.0165,-0.0228,0.2330,0.3121,-1.3983,1.2061,25.2958,-13.4426,-23.6008
86098364,0.0072,0.0079,-0.0321,0.2905,0.0665,0.0188,-0.0200,0.0200,-0.0146,-0.0150,-0.0476,0.2904,0.9045,-1.3983,1.2061,25.3098,-13.4510,-23.5936
