Time_us,Roll,Pitch,GyroX,GyroY,GyroZ,T1,T2,T3,PhiX,PhiY,PhiDX,PhiDY,motor_vel_1,motor_vel_2,motor_vel_3,motor_pos_1,motor_pos_2,motor_pos_3
213270051,0.1282,-0.0438,0.0174,0.0122,0.0329,-0.0500,0.0500,-0.1104,0.0001,0.0001,0.0174,0.0122,0.0000,0.0000,0.0000,88.5903,-47.5454,-96.3753
213273364,0.1283,-0.0440,0.0180,0.0092,0.0332,-0.0500,-0.0200,-0.1093,0.0002,0.0001,0.0180,0.0092,0.0000,0.0000,0.0000,88.5903,-47.5454,-96.3753
213278365,0.1283,-0.0441,0.0171,0.0089,0.0338,0.0200,-0.0200,-0.1086,0.0003,0.0002,0.0171,0.0089,0.0000,0.0000,0.0000,88.5903,-47.5454,-96.3753
213283365,0.1284,-0.0443,0.0202,0.0116,0.0396,0.0200,-0.0500,-0.1093,0.0004,0.0002,0.0201,0.0116,0.0000,0.0000,0.0000,88.5903,-47.5454,-96.3753
213288364,0.1287,-0.0444,0.0180,0.0214,0.0347,0.0500,-0.0500,-0.1112,0.0005,0.0003,0.0180,0.0214,0.0000,0.0000,0.0000,88.5903,-47.5454,-96.3753
213293365,0.1289,-0.0445,0.0315,0.0287,-0.0230,0.0500,-0.0500,-0.1125,0.0006,0.0004,0.0234,0.0150,-0.0539,0.0000,-0.9765,88.5892,-47.5454,-96.3960
213298364,0.1289,-0.0444,0.0342,0.0165,-0.0746,0.0500,-0.0500,-0.1092,0.0007,0.0004,0.0209,-0.0061,-0.0539,-0.9249,-1.6112,88.5888,-47.5649,-96.4178
213303364,0.1293,-0.0445,0.0516,-0.0229,-0.1483,0.0500,0.0200,-0.1005,0.0008,0.0000,0.0269,-0.0649,-0.0539,-1.8985,-2.9957,88.5886,-47.5907,-96.4552
213308364,0.1295,-0.0448,0.0403,-0.0632,-0.1791,-0.0200,0.0200,-0.0879,0.0008,-0.0006,0.0065,-0.1206,0.0000,-1.9513,-4.0932,88.5897,-47.6032,-96.4965
213313364,0.1297,-0.0454,0.0165,-0.0999,-0.2002,-0.0200,-0.2000,-0.0759,0.0006,-0.0012,-0.0471,-0.1277,0.0000,-2.6899,-4.9726,88.5897,-47.6280,-96.5316
213318365,0.1299,-0.0462,0.0064,-0.1481,-0.2521,0.2000,-0.2000,-0.0596,0.0003,-0.0022,-0.0661,-0.1911,0.0000,-2.6899,-6.0557,88.5897,-47.6441,-96.5863
213323365,0.1298,-0.0472,-0.0299,-0.1723,-0.2408,0.2000,-0.2000,-0.0464,-0.0003,-0.0032,-0.1159,-0.2116,0.0000,-3.5848,-6.7898,88.5897,-47.6741,-96.6260
213328364,0.1295,-0.0484,-0.0339,-0.1823,-0.2353,0.2000,-0.2000,-0.0376,-0.0009,-0.0044,-0.1268,-0.2337,0.0000,-3.5848,-7.6461,88.5897,-47.6956,-96.6863
213333364,0.1291,-0.0495,-0.0339,-0.1988,-0.2839,0.2000,-0.2000,-0.0286,-0.0016,-0.0056,-0.1328,-0.2519,0.0000,-3.8757,-8.0891,88.5897,-47.7162,-96.7272
213338365,0.1288,-0.0507,-0.0195,-0.2046,-0.3382,0.2000,-0.2000,-0.0231,-0.0022,-0.0069,-0.1289,-0.2617,0.0000,-4.3404,-8.8946,88.5897,-47.7490,-96.7944
213343365,0.1287,-0.0519,-0.0021,-0.2175,-0.3874,0.2000,-0.2000,-0.0170,-0.0028,-0.0083,-0.1136,-0.2784,0.0000,-4.3404,-9.1705,88.5897,-47.7664,-96.8359
213348364,0.1288,-0.0534,0.0000,-0.2153,-0.4250,0.2000,-0.2000,-0.0125,-0.0035,-0.0096,-0.1465,-0.2497,1.1142,-6.1519,-9.2229,88.6135,-47.8341,-96.8921
213353365,0.1288,-0.0549,-0.0006,-0.1973,-0.4699,0.2000,-0.2000,-0.0107,-0.0044,-0.0107,-0.1646,-0.2188,1.6249,-7.0934,-9.3206,88.6299,-47.8797,-96.9311
213358365,0.1287,-0.0563,-0.0110,-0.1658,-0.5019,0.2000,-0.2000,-0.0119,-0.0055,-0.0114,-0.2186,-0.1486,2.9539,-9.5979,-9.2652,88.6714,-47.9796,-96.9857
213363364,0.1286,-0.0574,-0.0348,-0.1164,-0.5206,0.2000,-0.2000,-0.0158,-0.0069,-0.0118,-0.2783,-0.0696,4.3979,-11.2412,-8.8993,88.7148,-48.0539,-97.0147
213368364,0.1283,-0.0583,-0.0531,-0.0702,-0.5371,0.2000,-0.2000,-0.0203,-0.0086,-0.0117,-0.3482,0.0124,6.2868,-13.5529,-8.8025,88.7839,-48.1746,-97.0658
213373365,0.1278,-0.0589,-0.1045,-0.0055,-0.5426,0.2000,-0.2000,-0.0251,-0.0107,-0.0112,-0.4298,0.0971,7.4791,-14.7996,-8.6922,88.8347,-48.2565,-97.0985
213378365,0.1270,-0.0591,-0.1805,0.0443,-0.5258,0.2000,-0.2000,-0.0244,-0.0135,-0.0103,-0.5511,0.1756,9.4708,-16.4110,-8.3251,88.9256,-48.3828,-97.1424
