Time_us,Roll,Pitch,GyroX,GyroY,GyroZ,T1,T2,T3,PhiX,PhiY,PhiDX,PhiDY,motor_vel_1,motor_vel_2,motor_vel_3,motor_pos_1,motor_pos_2,motor_pos_3
114860051,0.0465,-0.0175,-0.0226,0.0186,0.0176,0.0500,-0.1473,-0.0500,-0.0002,0.0001,-0.0226,0.0186,0.0000,0.0000,0.0000,42.4146,-21.3360,-51.1594
114863365,0.0465,-0.0173,-0.0226,0.0140,0.0191,0.0500,-0.1476,-0.0500,-0.0002,0.0002,-0.0226,0.0140,0.0000,0.0000,0.0000,42.4146,-21.3360,-51.1594
114868364,0.0465,-0.0171,-0.0266,0.0150,0.0200,0.0500,-0.1463,-0.0500,-0.0004,0.0002,-0.0266,0.0150,0.0000,0.0000,0.0000,42.4146,-21.3360,-51.1594
114873364,0.0465,-0.0169,-0.0244,0.0159,0.0191,0.0500,-0.1458,-0.0500,-0.0005,0.0003,-0.0244,0.0159,0.0000,0.0000,0.0000,42.4146,-21.3360,-51.1594
114878364,0.0465,-0.0166,-0.0186,0.0235,0.0295,-0.0200,-0.1441,0.0200,-0.0006,0.0004,-0.0186,0.0235,0.0000,0.0000,0.0000,42.4146,-21.3360,-51.1594
114883364,0.0466,-0.0164,-0.0214,0.0324,0.0368,-0.0200,-0.1414,0.0200,-0.0007,0.0006,-0.0218,0.0331,0.0000,-0.0487,0.0000,42.4146,-21.3371,-51.1594
114888365,0.0466,-0.0163,-0.0385,0.0116,0.0200,0.1749,-0.1412,-0.0345,-0.0010,0.0007,-0.0674,0.0233,1.2301,-0.8400,-0.0488,42.4409,-21.3539,-51.1606
114893364,0.0465,-0.0163,-0.0565,-0.0296,0.0176,0.1680,-0.1458,-0.0228,-0.0016,0.0007,-0.1102,-0.0037,2.1928,-1.7960,-0.0488,42.4678,-21.3789,-51.1608
114898365,0.0462,-0.0167,-0.0938,-0.0877,-0.1806,0.1583,-0.1488,-0.0026,-0.0024,0.0006,-0.1679,-0.0252,2.1928,-4.2012,-0.0488,42.4809,-21.4452,-51.1611
114903365,0.0453,-0.0172,-0.1994,-0.0599,-0.2484,0.1284,-0.1267,0.0500,-0.0038,0.0007,-0.2865,0.0255,2.1928,-5.7156,-0.0488,42.4897,-21.4951,-51.1613
114908364,0.0442,-0.0173,-0.2486,0.0489,-0.2527,0.1107,-0.0923,0.0500,-0.0056,0.0015,-0.3481,0.1637,2.0047,-7.6070,-0.0488,42.4989,-21.5721,-51.1616
114913365,0.0429,-0.0169,-0.2825,0.1304,-0.2429,0.0963,-0.0651,0.0500,-0.0075,0.0028,-0.3860,0.2640,1.6285,-8.8405,-0.0488,42.4986,-21.6300,-51.1618
114918364,0.0413,-0.0161,-0.3488,0.1668,-0.2124,0.0723,-0.0410,0.0500,-0.0098,0.0045,-0.4622,0.3297,1.2523,-10.7736,-0.0488,42.4996,-21.7278,-51.1621
114923364,0.0394,-0.0152,-0.4230,0.1799,-0.2246,0.0452,-0.0201,-0.0200,-0.0126,0.0063,-0.5461,0.3597,1.2523,-11.8985,-0.0488,42.5046,-21.7955,-51.1623
114928364,0.0371,-0.0144,-0.4927,0.1622,-0.2692,0.0183,-0.0057,-0.0200,-0.0157,0.0081,-0.6239,0.3564,1.2523,-12.8560,-0.0488,42.5121,-21.8889,-51.1626
