Time_us,Roll,Pitch,GyroX,GyroY,GyroZ,T1,T2,T3,PhiX,PhiY,PhiDX,PhiDY,motor_vel_1,motor_vel_2,motor_vel_3,motor_pos_1,motor_pos_2,motor_pos_3
40537690,0.1126,-0.0329,-0.0113,0.0021,0.0478,0.2000,-0.0500,-0.0500,-0.0001,0.0000,-0.0113,0.0021,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
40539375,0.1124,-0.0330,-0.0092,0.0043,0.0332,0.2000,-0.0500,-0.0500,-0.0001,0.0000,-0.0092,0.0043,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
40543364,0.1123,-0.0331,-0.0070,0.0092,0.0277,0.2000,-0.0500,-0.0500,-0.0001,0.0001,-0.0070,0.0092,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
40548365,0.1121,-0.0332,0.0012,0.0082,0.0405,0.2000,-0.0500,-0.0500,-0.0001,0.0001,0.0012,0.0082,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
40553364,0.1120,-0.0332,0.0101,0.0165,0.0524,0.2000,0.0200,0.0200,-0.0001,0.0002,0.0101,0.0165,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
40558365,0.1120,-0.0332,0.0168,0.0202,0.0411,0.2000,0.0200,0.0200,0.0000,0.0003,0.0148,0.0201,0.1127,-0.2201,0.0000,0.0023,-0.0044,0.0000
40563365,0.1122,-0.0333,0.0116,0.0199,0.0087,0.2000,-0.2000,-0.1132,-0.0002,0.0004,-0.0451,0.0201,1.6903,-1.5954,-1.6467,0.0369,-0.0347,-0.0378
40568364,0.1124,-0.0332,-0.0098,0.0211,0.0078,0.2000,-0.2000,-0.1113,-0.0006,0.0005,-0.0806,0.0278,2.2877,-2.0355,-1.6467,0.0608,-0.0572,-0.0456
40573365,0.1124,-0.0331,-0.0510,0.0278,0.0399,0.2000,-0.2000,-0.1076,-0.0013,0.0007,-0.1405,0.0338,3.3647,-2.0355,-1.6467,0.0927,-0.0636,-0.0542
40578365,0.1122,-0.0329,-0.0864,0.0302,0.0988,0.2000,-0.2000,-0.1031,-0.0024,0.0009,-0.2138,0.0347,5.5400,-2.0355,-1.6467,0.1646,-0.0776,-0.0621
