Time_us,Roll,Pitch,GyroX,GyroY,GyroZ,T1,T2,T3,PhiX,PhiY,PhiDX,PhiDY,motor_vel_1,motor_vel_2,motor_vel_3,motor_pos_1,motor_pos_2,motor_pos_3
189290051,0.0485,0.0662,-0.0049,-0.0104,0.0176,0.1932,0.0500,-0.2000,-0.0000,-0.0001,-0.0049,-0.0104,0.0000,0.0000,0.0000,70.7127,-37.6725,-72.5000
189293364,0.0485,0.0659,-0.0067,-0.0113,0.0185,0.1927,0.0500,-0.2000,-0.0001,-0.0001,-0.0067,-0.0113,0.0000,0.0000,0.0000,70.7127,-37.6725,-72.5000
189298364,0.0483,0.0656,-0.0070,-0.0095,0.0060,0.1922,0.0500,-0.2000,-0.0001,-0.0002,-0.0070,-0.0095,0.0000,0.0000,0.0000,70.7127,-37.6725,-72.5000
189303364,0.0482,0.0655,-0.0049,-0.0034,-0.0001,0.1921,0.0500,-0.2000,-0.0001,-0.0002,-0.0049,-0.0034,0.0000,0.0000,0.0000,70.7127,-37.6725,-72.5000
189308365,0.0480,0.0656,0.0024,0.0110,0.0344,0.1926,-0.0200,-0.2000,-0.0001,-0.0001,-0.0015,0.0046,0.0000,0.0000,-0.4359,70.7127,-37.6725,-72.5089
189313365,0.0480,0.0660,0.0058,0.0354,0.0338,0.1926,-0.0200,-0.2000,-0.0002,-0.0001,-0.0100,0.0114,0.0535,0.0559,-1.6467,70.7137,-37.6713,-72.5376
189318364,0.0482,0.0658,-0.0082,0.0018,0.0591,0.1884,0.1309,-0.2000,-0.0003,-0.0003,-0.0345,-0.0408,0.0535,0.0559,-2.8603,70.7140,-37.6711,-72.5735
189323364,0.0480,0.0659,-0.0418,-0.0061,0.1526,0.1760,0.1340,-0.2000,-0.0008,-0.0005,-0.0958,-0.0508,1.6522,0.0559,-2.9707,70.7495,-37.6707,-72.5872
189328365,0.0477,0.0656,-0.0904,-0.0580,0.1471,0.1592,0.1279,-0.2000,-0.0018,-0.0012,-0.1909,-0.1373,3.1735,0.0559,-5.3069,70.7892,-37.6705,-72.6591
189333365,0.0472,0.0650,-0.1326,-0.1545,0.0390,0.1445,0.1123,-0.2000,-0.0032,-0.0025,-0.2749,-0.2610,5.3852,0.6890,-6.4633,70.8579,-37.6571,-72.7049
189338364,0.0462,0.0642,-0.2150,-0.1790,0.0014,0.1179,0.1143,-0.2000,-0.0051,-0.0043,-0.3925,-0.3442,7.0123,2.2190,-8.8634,70.9153,-37.6205,-72.7989
189343365,0.0451,0.0631,-0.2529,-0.1830,0.0072,0.0996,0.1171,-0.2000,-0.0075,-0.0061,-0.4860,-0.3707,9.5237,2.2190,-10.3607,71.0145,-37.6072,-72.8659
189348364,0.0439,0.0622,-0.2798,-0.1961,0.0078,0.0847,0.1151,-0.2000,-0.0103,-0.0083,-0.5551,-0.4342,11.0491,2.9979,-12.9689,71.0859,-37.5804,-72.9899
189353365,0.0424,0.0614,-0.2975,-0.1952,0.0472,0.0704,0.1161,-0.1883,-0.0134,-0.0107,-0.6169,-0.4748,13.3716,4.0981,-14.6245,71.2056,-37.5375,-73.0764
189358364,0.0410,0.0597,-0.3039,-0.3580,-0.0133,0.0614,0.0778,-0.1387,-0.0167,-0.0141,-0.6548,-0.6789,14.8665,5.1309,-16.3475,71.2921,-37.4992,-73.2049
189363365,0.0395,0.0577,-0.3042,-0.4374,0.0127,0.0527,0.0553,-0.1085,-0.0201,-0.0180,-0.6828,-0.7879,16.6310,6.2272,-17.2053,71.4219,-37.4437,-73.2867
189368365,0.0380,0.0552,-0.2957,-0.5168,0.0561,0.0468,0.0299,-0.0788,-0.0236,-0.0225,-0.6930,-0.8946,17.5891,7.0039,-18.2543,71.5095,-37.4011,-73.4161
189373364,0.0365,0.0523,-0.2761,-0.6017,0.0487,0.0451,0.0005,-0.0475,-0.0270,-0.0275,-0.6861,-1.0077,18.7956,8.3795,-18.7402,71.6434,-37.3264,-73.4973
189378364,0.0352,0.0491,-0.2447,-0.6646,0.0729,0.0464,-0.0500,-0.0226,-0.0303,-0.0329,-0.6657,-1.0883,19.4487,8.9846,-19.3119,71.7333,-37.2794,-73.6249
189383364,0.0340,0.0457,-0.2465,-0.7101,0.1053,0.0338,-0.0500,-0.0039,-0.0341,-0.0380,-0.7602,-1.0019,20.0776,9.6433,-19.5691,71.8648,-37.2103,-73.7053
189388365,0.0329,0.0420,-0.2553,-0.7617,0.1211,0.0265,-0.0500,0.0500,-0.0380,-0.0432,-0.7752,-1.0566,20.3277,9.6992,-19.7734,71.9508,-37.1706,-73.8297
189393365,0.0316,0.0379,-0.2801,-0.7685,0.1401,0.0280,-0.0500,0.0500,-0.0411,-0.0471,-0.6295,-0.7724,20.5915,9.2244,-19.6686,72.0793,-37.1221,-73.9041
189398364,0.0302,0.0338,-0.3073,-0.7847,0.1474,0.0150,0.0200,0.0500,-0.0444,-0.0510,-0.6582,-0.7884,20.6453,8.7496,-18.9836,72.1629,-37.0963,-74.0094
189403364,0.0283,0.0299,-0.3674,-0.7303,0.2027,-0.0500,0.0200,0.0500,-0.0480,-0.0547,-0.7129,-0.7337,20.2930,6.8023,-18.5961,72.2786,-37.0875,-74.0744
189408365,0.0263,0.0262,-0.4026,-0.6918,0.2619,-0.0500,-0.0733,-0.0200,-0.0497,-0.0586,-0.3471,-0.7870,19.9086,6.3155,-16.9405,72.3515,-37.0716,-74.1504
189413365,0.0242,0.0228,-0.4273,-0.6478,0.2467,-0.0500,-0.0676,-0.0200,-0.0516,-0.0623,-0.3768,-0.7346,19.2424,5.7654,-15.9152,72.4555,-37.0451,-74.1935
189418364,0.0219,0.0195,-0.4569,-0.6130,0.2482,-0.0500,-0.0706,0.0976,-0.0543,-0.0668,-0.5387,-0.8922,18.2973,4.7202,-14.0908,72.5120,-37.0450,-74.2482
189423364,0.0193,0.0164,-0.4661,-0.6170,0.2659,0.0200,-0.0748,0.1129,-0.0570,-0.0711,-0.5365,-0.8674,17.0325,4.3901,-12.4707,72.5927,-37.0250,-74.2674
189428364,0.0171,0.0133,-0.4719,-0.5852,0.2088,0.0200,-0.0715,0.1202,-0.0596,-0.0751,-0.5239,-0.8047,15.6843,4.3901,-10.3714,72.6310,-37.0075,-74.2955
189433364,0.0148,0.0103,-0.4749,-0.5528,0.1413,-0.0834,-0.0586,0.1366,-0.0634,-0.0789,-0.7583,-0.7483,13.5179,3.5639,-9.4996,72.6756,-36.9994,-74.3159
189438364,0.0124,0.0075,-0.5098,-0.5012,0.0634,-0.0984,-0.0451,0.1411,-0.0672,-0.0822,-0.7596,-0.6545,12.2997,2.8926,-7.3482,72.7022,-36.9999,-74.3255
189443365,0.0098,0.0050,-0.5305,-0.4465,0.0381,-0.1104,-0.0334,0.1424,-0.0709,-0.0850,-0.7380,-0.5699,10.1069,2.1697,-6.0794,72.7267,-36.9992,-74.3262
189448364,0.0070,0.0031,-0.5525,-0.3378,0.1217,-0.1264,-0.0081,0.1298,-0.0746,-0.0872,-0.7376,-0.4311,9.3952,1.7566,-4.4796,72.7521,-36.9996,-74.3263
