Time_us,Roll,Pitch,GyroX,GyroY,GyroZ,T1,T2,T3,PhiX,PhiY,PhiDX,PhiDY,motor_vel_1,motor_vel_2,motor_vel_3,motor_pos_1,motor_pos_2,motor_pos_3
195841691,-0.0108,0.0032,-0.0034,-0.0073,0.2372,0.0500,0.0287,-0.0500,-0.0000,-0.0000,-0.0034,-0.0073,0.0000,0.0000,0.0000,85.6260,-41.0880,-84.6253
195843376,-0.0106,0.0031,-0.0034,-0.0073,0.2372,0.0500,0.0280,0.0200,-0.0000,-0.0001,-0.0034,-0.0073,0.0000,0.0000,0.0000,85.6260,-41.0880,-84.6253
195848364,-0.0104,0.0031,-0.0012,-0.0082,0.2399,-0.0200,0.0268,0.0200,-0.0000,-0.0001,-0.0012,-0.0082,0.0000,0.0000,0.0000,85.6260,-41.0880,-84.6253
195853366,-0.0101,0.0030,0.0031,-0.0049,0.2512,-0.0200,0.0262,0.0500,-0.0000,-0.0001,0.0031,-0.0049,0.0000,0.0000,0.0000,85.6260,-41.0880,-84.6253
195858364,-0.0099,0.0029,0.0098,-0.0070,0.2598,-0.0500,0.0239,0.0500,0.0000,-0.0002,0.0098,-0.0070,0.0000,0.0000,0.0000,85.6260,-41.0880,-84.6253
195863365,-0.0097,0.0029,-0.0043,-0.0021,0.2965,-0.0500,0.0258,0.0500,0.0000,-0.0002,-0.0039,-0.0029,0.0000,0.0487,0.0000,85.6260,-41.0869,-84.6253
195868364,-0.0095,0.0029,-0.0104,-0.0095,0.3032,-0.0500,0.0243,0.0500,-0.0000,-0.0002,-0.0100,-0.0102,0.0000,0.0487,0.0524,85.6260,-41.0865,-84.6242
195873364,-0.0093,0.0029,-0.0061,-0.0021,0.3001,-0.0500,0.0251,-0.0200,-0.0001,-0.0002,-0.0057,-0.0029,0.0000,0.0487,0.0524,85.6260,-41.0863,-84.6238
195878364,-0.0091,0.0029,0.0128,-0.0027,0.2827,0.0200,0.0224,-0.0200,0.0000,-0.0003,0.0147,-0.0059,-0.0464,0.2137,0.0524,85.6251,-41.0827,-84.6237
195883365,-0.0090,0.0030,0.0354,-0.0125,0.2512,0.0200,0.0160,0.0028,0.0003,-0.0004,0.0601,-0.0287,-0.0464,1.9741,0.8799,85.6249,-41.0433,-84.6061
195888364,-0.0086,0.0030,0.0428,-0.0171,0.2348,-0.0236,0.0141,0.0005,0.0007,-0.0005,0.0838,-0.0143,-0.3157,1.9741,2.1487,85.6192,-41.0314,-84.5745
195893365,-0.0082,0.0029,0.0486,-0.0186,0.2219,-0.0184,0.0112,-0.0013,0.0013,-0.0006,0.1127,-0.0159,-1.6620,1.9741,2.1487,85.5878,-41.0235,-84.5611
195898365,-0.0078,0.0028,0.0315,-0.0293,0.2442,-0.0207,0.0097,0.0017,0.0018,-0.0007,0.1067,-0.0197,-1.6620,2.3872,3.0205,85.5778,-41.0032,-84.5345
195903365,-0.0076,0.0027,0.0382,-0.0516,0.3337,-0.0192,0.0018,0.0047,0.0024,-0.0009,0.1148,-0.0443,-1.6620,2.5421,3.0205,85.5712,-40.9900,-84.5156
195908365,-0.0073,0.0024,0.0611,-0.0867,0.2867,-0.0103,-0.0500,0.0099,0.0032,-0.0013,0.1580,-0.0795,-2.8452,2.5421,3.0205,85.5343,-40.9747,-84.5042
195913365,-0.0067,0.0019,0.1518,-0.0925,0.2268,0.0500,-0.0500,0.0001,0.0043,-0.0016,0.2214,-0.0569,-2.8452,2.5421,2.3934,85.5229,-40.9646,-84.4994
195918365,-0.0056,0.0015,0.1891,-0.0874,0.2082,0.0500,-0.0500,-0.0500,0.0053,-0.0019,0.2061,-0.0578,-2.8452,1.9604,1.9753,85.5058,-40.9624,-84.4996
195923364,-0.0043,0.0011,0.2181,-0.0880,0.2317,0.0500,-0.0500,-0.0500,0.0064,-0.0023,0.2181,-0.0880,-2.6101,1.6210,1.4527,85.4994,-40.9620,-84.4994
195928364,-0.0030,0.0008,0.2404,-0.0779,0.2540,0.0500,0.0200,-0.0500,0.0076,-0.0027,0.2404,-0.0779,-1.9048,1.1847,1.1914,85.4999,-40.9624,-84.4996
195933365,-0.0015,0.0003,0.2422,-0.0843,0.2118,-0.0200,0.0200,-0.0500,0.0088,-0.0031,0.2422,-0.0843,-1.5757,0.9908,0.8778,85.4995,-40.9619,-84.4995
195938364,-0.0002,-0.0001,0.2123,-0.0651,0.1706,-0.0200,-0.0418,0.0200,0.0098,-0.0034,0.2043,-0.0512,-1.1525,-0.9295,0.7210,85.4998,-41.0004,-84.4996
