Time_us,Roll,Pitch,GyroX,GyroY,GyroZ,T1,T2,T3,PhiX,PhiY,PhiDX,PhiDY,motor_vel_1,motor_vel_2,motor_vel_3,motor_pos_1,motor_pos_2,motor_pos_3
98141690,-0.0054,0.0598,0.0058,-0.0250,-0.0160,-0.0500,0.0500,-0.0500,0.0000,-0.0002,0.0058,-0.0250,0.0000,0.0000,0.0000,29.9626,-11.1703,-35.9094
98143377,-0.0054,0.0595,0.0058,-0.0250,-0.0160,-0.0500,0.0500,-0.0500,0.0000,-0.0002,0.0058,-0.0250,0.0000,0.0000,0.0000,29.9626,-11.1703,-35.9094
98148364,-0.0054,0.0591,0.0061,-0.0250,-0.0215,-0.0500,0.0500,-0.0500,0.0001,-0.0003,0.0061,-0.0250,0.0000,0.0000,0.0000,29.9626,-11.1703,-35.9094
98153364,-0.0053,0.0588,0.0067,-0.0174,-0.0236,0.0200,0.0500,-0.0500,0.0001,-0.0004,0.0067,-0.0174,0.0000,0.0000,0.0000,29.9626,-11.1703,-35.9094
98158364,-0.0053,0.0584,0.0034,-0.0134,-0.0249,0.0200,-0.0200,0.0200,0.0001,-0.0005,0.0034,-0.0134,-0.1108,0.4748,0.0000,29.9604,-11.1606,-35.9094
98163365,-0.0052,0.0581,0.0095,-0.0082,-0.0325,-0.0154,-0.0200,0.0200,0.0004,-0.0005,0.0468,-0.0083,-2.2150,2.1630,-0.0488,29.9102,-11.1173,-35.9105
98168364,-0.0053,0.0580,0.0171,-0.0024,-0.0456,-0.0121,0.2000,-0.1920,0.0007,-0.0007,0.0733,-0.0354,-2.2150,2.1630,-0.0488,29.9013,-11.1086,-35.9107
98173364,-0.0054,0.0579,0.0159,0.0021,-0.0670,-0.0119,0.2000,-0.1916,0.0011,-0.0009,0.0773,-0.0395,-2.2150,2.7472,-0.0488,29.8880,-11.0826,-35.9110
98178364,-0.0051,0.0577,0.0116,0.0079,-0.0640,-0.0128,0.2000,-0.1908,0.0014,-0.0012,0.0617,-0.0528,-2.2150,2.7472,-1.3226,29.8792,-11.0716,-35.9384
98183364,-0.0050,0.0579,0.0250,0.0034,-0.0108,-0.0105,0.2000,-0.1919,0.0018,-0.0015,0.0657,-0.0664,-1.9829,2.7472,-1.9317,29.8713,-11.0552,-35.9617
98188364,-0.0049,0.0580,0.0272,-0.0012,0.0411,-0.0103,0.2000,-0.1922,0.0021,-0.0019,0.0693,-0.0735,-1.9829,2.9122,-1.9317,29.8633,-11.0407,-35.9694
98193366,-0.0048,0.0581,0.0263,-0.0113,0.0332,-0.0107,0.1983,-0.1889,0.0024,-0.0024,0.0600,-0.0976,-1.9829,2.9122,-2.8724,29.8514,-11.0232,-36.0018
98198365,-0.0046,0.0579,0.0275,-0.0544,-0.0139,-0.0087,0.1872,-0.1780,0.0027,-0.0031,0.0638,-0.1580,-1.9829,3.6352,-3.3083,29.8435,-10.9960,-36.0222
98203365,-0.0045,0.0576,0.0082,-0.0916,-0.0420,-0.0134,0.1786,-0.1636,0.0029,-0.0043,0.0324,-0.2295,-1.6059,4.4593,-4.7856,29.8399,-10.9559,-36.0752
98208364,-0.0044,0.0569,-0.0095,-0.1607,-0.0539,-0.0172,0.1618,-0.1425,0.0030,-0.0059,0.0186,-0.3223,-1.5520,5.5221,-5.3127,29.8348,-10.9144,-36.1054
98213364,-0.0045,0.0558,-0.0238,-0.2505,-0.0377,-0.0213,0.1362,-0.1135,0.0030,-0.0083,0.0046,-0.4707,-1.5520,7.5062,-7.2602,29.8255,-10.8361,-36.1822
98218365,-0.0046,0.0535,-0.0229,-0.4914,-0.0377,-0.0214,0.0735,-0.0507,0.0030,-0.0120,0.0062,-0.7448,-1.5520,8.6513,-8.3366,29.8193,-10.7809,-36.2349
98223366,-0.0046,0.0506,-0.0165,-0.6041,-0.0246,-0.0201,0.0339,-0.0129,0.0031,-0.0166,0.0149,-0.9200,-1.5520,10.8728,-10.3049,29.8099,-10.6780,-36.3301
98228364,-0.0046,0.0473,-0.0119,-0.6888,0.0216,-0.0192,0.0006,0.0500,0.0032,-0.0218,0.0224,-1.0356,-1.5520,12.0794,-11.1819,29.8037,-10.6083,-36.3901
